### Run 0
1753087568.7010,17901,8132
1753087568.9370,45797,8130
1753087569.1880,36038,8129
1753087569.4380,36708,8128
1753087569.6880,36451,7933
1753087569.9380,35994,8128
1753087570.2090,40757,8521
1753087570.4380,32776,51185
1753087570.6880,36471,51575
1753087570.9390,34497,51770
1753087571.1880,36317,51672
1753087571.4390,37808,51770
1753087571.6890,36019,57131
1753087571.9390,35643,55079
1753087572.1890,35786,54884
1753087572.4380,32094,52550
1753087572.6890,33124,52452
1753087572.9390,33860,52452
1753087573.1880,33750,54105
1753087573.4410,31847,52740
1753087573.6890,32599,53617
1753087573.9400,33528,53910
1753087574.1900,34050,53617
1753087574.4390,32855,55771
1753087574.6920,28968,58105
1753087574.9400,33150,58491
1753087575.1900,33676,57808
1753087575.4410,33826,57224
1753087575.6910,33381,57618
1753087575.9430,32317,58003
1753087576.1910,35771,59563
1753087576.4410,35839,59153
1753087576.6910,35924,57911
1753087576.9410,35778,58788
1753087577.1910,35994,53520
1753087577.4420,36388,57711
1753087577.6920,36209,58101
1753087577.9420,36238,58495
1753087578.1920,34982,58983
1753087578.4420,34632,60025
1753087578.6920,34752,59660
1753087578.9420,33929,58880
1753087579.1930,34285,58686
1753087579.4430,33946,58008
1753087579.6940,34251,57521
1753087579.9430,32795,58300
1753087580.1950,33505,57521
1753087580.4430,32621,57521
1753087580.6960,34280,57326
1753087580.9430,33799,57326
1753087581.1970,34233,58690
1753087581.4440,34360,57618
1753087581.6980,33478,57233
1753087581.9440,33981,58008
1753087582.1940,33851,58203
1753087582.4440,33630,58398
1753087582.6940,33336,57813
1753087582.9440,32519,57145
1753087583.1940,33218,57428
1753087583.4450,33705,57228
1753087583.6950,34110,57233
1753087583.9450,34381,57716
1753087584.1950,33953,55966
1753087584.4460,34471,53241
1753087584.6940,31599,53037
1753087584.9450,32671,64626
1753087585.1960,36782,66569
1753087585.4470,36275,76484
1753087585.6960,36507,84284
1753087585.9460,36613,86016
1753087586.1960,36683,86370
1753087586.4470,36713,98143
1753087586.6960,36592,91089
1753087586.9470,36904,86390
1753087587.1960,36861,86926
1753087587.4490,36965,86349
1753087587.6970,36876,86404
1753087587.9490,36761,88101
1753087588.1970,36926,86287
1753087588.4510,36935,87496
1753087588.6970,36807,88415
1753087588.9470,36761,86370
1753087589.1970,36698,88187
1753087589.4480,36800,90160
1753087589.6980,34599,85334
1753087589.9480,36551,87899
1753087590.1980,34687,87023
1753087590.4480,36377,86999
1753087590.6980,36596,93852
1753087590.9480,36703,88493
1753087591.1990,36765,87474
1753087591.4490,36777,91336
1753087591.6990,36602,86739
1753087591.9490,36839,87337
1753087592.1990,36783,89271
1753087592.4490,36746,89486
1753087592.7000,36661,89293
1753087592.9490,36564,90617
1753087593.2010,36676,91029
1753087593.4500,36732,89682
1753087593.7020,36730,87099
1753087593.9500,36804,89218
1753087594.2030,36627,90505
1753087594.4500,36772,88761
1753087594.7040,36781,87420
1753087594.9500,36733,90086
1753087595.2010,36751,90228
1753087595.4510,36546,89345
1753087595.7010,36762,90370
1753087595.9510,36656,95783
1753087596.2010,36786,90011
1753087596.4510,36630,87175
1753087596.7010,36584,87723
1753087596.9510,36725,87788
1753087597.2020,36786,87467
1753087597.4500,34540,72873
1753087597.7020,34336,72581
1753087597.9520,33517,81872
1753087598.2020,34374,83832
1753087598.4520,33414,83345
1753087598.7020,34405,83345
1753087598.9530,33968,83248
1753087599.2020,33999,85091
1753087599.4540,34474,83513
1753087599.7030,34027,86273
1753087599.9550,33475,83332
1753087600.2030,33969,61999
1753087600.4530,33339,58788
1753087600.7030,34074,59855
1753087600.9530,34023,59758
1753087601.2030,34619,60635
1753087601.4540,34301,59953
1753087601.7040,34069,59641
1753087601.9540,34032,59738
1753087602.2040,34005,60025
1753087602.4540,33918,59953
1753087602.7040,33430,60537
1753087602.9550,33891,60610
1753087603.2050,34096,61194
1753087603.4550,33074,60250
1753087603.7050,33604,59568
1753087603.9550,34299,60147
1753087604.2060,33409,60517
1753087604.4550,33813,59953
1753087604.7070,34496,60050
1753087604.9560,34273,59957
1753087605.2080,33925,59953
1753087605.4560,33818,60220
1753087605.7060,34134,56059
1753087605.9570,32581,61779
1753087606.2060,33376,62497
1753087606.4560,34247,59933
1753087606.7070,34334,59763
1753087606.9570,34542,59763
