time,MEMORY,best_of_gen,average,TRAINED,gen
1753110381.4561086,2624644.0,0.7107980540540542,-412.64460097297297,False,2246
1753110381.9692905,2624900.0,0.7107980540540542,-497.68903356348636,False,2247
1753110382.4794245,2625156.0,0.7107980540540542,-498.71583396478565,False,2248
1753110382.9971752,2625668.0,0.7107980540540542,-489.7085734932433,False,2249
1753110383.5045774,2626052.0,0.7107980540540542,-539.7094650431189,False,2250
1753110384.0009775,2626436.0,0.7107980540540542,-501.65276190327836,False,2251
1753110384.5316434,2626820.0,0.7107980540540542,-535.7311316473601,False,2252
1753110385.0434096,2627204.0,0.7107980540540542,-471.7518834110955,False,2253
1753110385.5259986,2627588.0,0.7107980540540542,-411.63894689074544,False,2254
1753110386.0225294,2628228.0,0.7107980540540542,-466.6665500547632,False,2255
1753110386.6774714,2628868.0,0.7107980540540542,-465.69435683675675,False,2256
1753110387.2174046,2629508.0,0.7107980540540542,-621.7302956872727,False,2257
1753110387.7375484,2630020.0,0.7107980540540542,-412.7090303541295,False,2258
1753110388.2349923,2630532.0,0.7107980540540542,-422.6517130564865,False,2259
1753110388.7342072,2631172.0,0.7107980540540542,-468.6659249145946,False,2260
1753110389.2303178,2631812.0,0.7107980540540542,-458.65291512293845,False,2261
1753110389.7363627,2632452.0,0.7107980540540542,-481.7093052143147,False,2262
1753110390.224161,2632964.0,0.7107980540540542,-438.65891436366127,False,2263
1753110390.7297769,2633476.0,0.7107980540540542,-467.68014087567565,False,2264
1753110391.2478,2634116.0,0.7107980540540542,-576.7441127005405,False,2265
1753110391.75843,2634756.0,0.7107980540540542,-543.7019333490066,False,2266
1753110392.2462344,2635524.0,0.7107980540540542,-414.6668703314985,False,2267
1753110392.759132,2636036.0,0.7107980540540542,-534.7304890451421,False,2268
1753110393.2498653,2636676.0,0.7107980540540542,-415.6607559746399,False,2269
1753110393.74952,2637188.0,0.7107980540540542,-425.6520655597684,False,2270
1753110394.2557619,2637828.0,0.7107980540540542,-506.69435683675675,False,2271
1753110394.7622871,2638340.0,0.7107980540540542,-492.68014087567565,False,2272
1753110395.269417,2638980.0,0.7107980540540542,-492.68055374556695,False,2273
1753110395.7799642,2639620.0,0.7107980540540542,-434.66783012950293,False,2274
1753110396.2878997,2640132.0,0.7107980540540542,-502.7020763591198,False,2275
1753110396.7969074,2640772.0,0.7107980540540542,-521.6872488562162,False,2276
