
time,best_of_gen,average,gen
1749542789.9623802,0.0,0.008,1
1749542790.1550274,0.0,0.008,2
1749542790.3420675,0.2,0.01,3
1749542790.544541,0.0,0.013999999999999999,4
1749542790.7461758,0.0,0.012000000000000002,5
1749542790.959898,0.0,0.02,6
1749542791.162611,0.2,0.014000000000000002,7
1749542791.3625295,0.0,0.02,8
1749542791.575348,0.0,0.016,9
1749542791.796815,0.0,0.05,10
1749542792.0640364,0.0,0.05600000000000001,11
1749542792.3454783,0.0,0.04,12
1749542792.6369042,0.0,0.05,13
1749542792.9503717,0.6,0.07200000000000001,14
1749542793.263436,0.2,0.09999999999999998,15
1749542793.5617898,0.2,0.10399999999999998,16
1749542793.8667552,0.0,0.09,17
1749542794.154749,0.4,0.11,18
1749542794.5137486,0.4,0.11599999999999999,19
1749542794.8092046,0.0,0.154,20
1749542795.123152,0.2,0.19000000000000003,21
1749542795.4684505,0.0,0.21599999999999997,22
1749542795.8229969,0.2,0.212,23
1749542796.162091,0.6,0.218,24
1749542796.5142379,0.0,0.23800000000000004,25
1749542796.8941529,0.2,0.266,26
1749542797.2680197,0.2,0.23399999999999999,27
1749542797.6449022,0.2,0.26599999999999996,28
1749542798.0313735,0.0,0.25999999999999995,29
1749542798.399355,0.4,0.24399999999999994,30
1749542798.7693276,0.2,0.27799999999999997,31
1749542799.145021,0.4,0.28,32
1749542799.5059574,0.2,0.262,33
1749542799.8849938,0.6,0.316,34
1749542800.2565756,0.2,0.256,35
1749542800.620219,0.2,0.258,36
1749542800.99774,0.2,0.254,37
1749542801.3602788,0.6,0.21200000000000002,38
1749542801.7245305,0.4,0.21799999999999997,39
1749542802.0793405,0.6,0.24799999999999997,40
1749542802.432803,0.6,0.254,41
1749542802.7869487,0.4,0.21199999999999997,42
1749542803.1420152,0.2,0.22799999999999998,43
1749542803.4823172,0.4,0.248,44
1749542803.8453333,0.4,0.24200000000000002,45
1749542804.2207627,0.4,0.27799999999999997,46
1749542804.5734577,0.4,0.314,47
1749542804.9215326,0.4,0.276,48
1749542805.274181,0.4,0.278,49
1749542805.5952673,0.4,0.29600000000000004,50
1749542805.9507396,0.4,0.28600000000000003,51
1749542806.2957928,0.4,0.284,52
1749542806.6300766,0.2,0.30000000000000004,53
1749542806.9836428,0.2,0.29,54
1749542807.3239343,0.8,0.228,55
1749542807.6586642,0.8,0.3,56
1749542808.033475,0.0,0.318,57
1749542808.3812644,0.0,0.30000000000000004,58
1749542808.716514,0.2,0.27199999999999996,59
1749542809.0642018,0.2,0.30400000000000005,60
1749542809.4262629,0.4,0.32199999999999995,61
1749542809.8964438,0.2,0.262,62
1749542810.5392761,0.4,0.24999999999999997,63
1749542810.9148052,0.4,0.264,64
1749542811.251554,1.0,0.27,65
1749542811.5734951,0.4,0.298,66
1749542811.9265926,0.4,0.28800000000000003,67
1749542812.2873604,0.2,0.30400000000000005,68
1749542812.646914,0.8,0.31199999999999994,69
1749542813.0017643,0.6,0.32199999999999995,70
1749542813.3579526,0.2,0.304,71
1749542813.7237926,0.6,0.306,72
1749542814.0866618,0.2,0.32800000000000007,73
1749542814.4183698,0.6,0.24799999999999997,74
1749542814.759265,0.0,0.29,75
1749542815.1058114,0.8,0.30600000000000005,76
1749542815.4460218,0.2,0.28400000000000003,77
1749542815.7957182,0.0,0.302,78
1749542816.1319196,0.2,0.3420000000000001,79
1749542816.495029,0.4,0.3440000000000001,80
1749542816.8978589,0.4,0.31200000000000006,81
1749542817.2650368,0.6,0.33000000000000007,82
1749542817.624762,0.2,0.342,83
1749542817.9755816,0.8,0.32000000000000006,84
1749542818.3249197,0.2,0.342,85
1749542818.6808276,0.8,0.32199999999999995,86
1749542819.0361545,0.0,0.344,87
1749542819.3881605,0.0,0.35400000000000004,88
1749542819.7367206,0.8,0.34600000000000003,89
1749542820.0954747,0.0,0.332,90
1749542820.4591541,0.4,0.3400000000000001,91
1749542820.821098,0.6,0.31400000000000006,92
1749542821.1939154,0.6,0.332,93
1749542821.5424056,0.4,0.34,94
1749542821.915845,0.4,0.3440000000000001,95
1749542822.2789357,0.6,0.3640000000000001,96
1749542822.6355593,0.8,0.3440000000000001,97
1749542822.9977288,0.4,0.3720000000000001,98
1749542823.3724968,0.0,0.31599999999999995,99
