
time,best_of_gen,average,gen
1749539774.618289,0.0,0.0,1
1749539774.8033695,0.0,0.004,2
1749539775.0008242,0.0,0.002,3
1749539775.187804,0.0,0.006000000000000001,4
1749539775.3683536,0.4,0.006,5
1749539775.5615363,0.0,0.006000000000000001,6
1749539775.759613,0.0,0.012,7
1749539775.9395921,0.0,0.01,8
1749539776.1687968,0.0,0.013999999999999999,9
1749539776.3738265,0.0,0.008,10
1749539776.603729,0.0,0.027999999999999997,11
1749539776.816948,0.0,0.024000000000000004,12
1749539777.0331922,0.0,0.022000000000000002,13
1749539777.249009,0.2,0.032,14
1749539777.4616816,0.4,0.030000000000000006,15
1749539777.6792414,0.0,0.046000000000000006,16
1749539777.8996692,0.0,0.036000000000000004,17
1749539778.1310377,0.2,0.032,18
1749539778.44127,0.2,0.052000000000000005,19
1749539778.684853,0.0,0.054000000000000006,20
1749539778.940424,0.0,0.08,21
1749539779.1755507,0.0,0.09399999999999999,22
1749539779.4188807,0.0,0.11399999999999999,23
1749539779.6527097,0.2,0.092,24
1749539779.9089117,0.6,0.12399999999999999,25
1749539780.1963737,0.2,0.124,26
1749539780.4764817,0.0,0.12399999999999999,27
1749539780.7622828,0.0,0.16,28
1749539781.0847871,0.0,0.17799999999999996,29
1749539781.4322531,0.4,0.182,30
1749539781.7533436,0.2,0.156,31
1749539782.1025152,0.0,0.214,32
1749539782.4467664,0.2,0.23199999999999998,33
1749539782.7862482,0.0,0.20600000000000002,34
1749539783.131584,0.4,0.19799999999999993,35
1749539783.477726,0.2,0.23199999999999998,36
1749539783.8268344,0.2,0.252,37
1749539784.1662407,0.2,0.19599999999999998,38
1749539784.522285,0.2,0.19799999999999998,39
1749539784.8937495,0.2,0.19599999999999998,40
1749539785.2485356,0.4,0.16999999999999996,41
1749539785.5997303,0.2,0.20399999999999996,42
1749539785.9663706,0.2,0.226,43
1749539786.3010087,0.0,0.226,44
1749539786.6557932,0.0,0.182,45
1749539787.0124817,0.6,0.20999999999999996,46
1749539787.363251,0.4,0.23199999999999998,47
1749539787.7013938,0.2,0.22399999999999998,48
1749539788.028401,0.2,0.20800000000000002,49
1749539788.3861232,0.2,0.22000000000000003,50
1749539788.7154195,0.4,0.214,51
1749539789.0712006,0.2,0.23800000000000002,52
1749539789.4355457,0.2,0.242,53
1749539789.7981484,0.4,0.23799999999999996,54
1749539790.1597936,0.0,0.22599999999999995,55
1749539790.502839,0.2,0.22199999999999995,56
1749539790.8586466,0.4,0.26,57
1749539791.2071872,0.2,0.244,58
1749539791.5624056,0.4,0.252,59
1749539791.9096682,0.2,0.244,60
1749539792.269477,0.0,0.2859999999999999,61
1749539792.6200838,0.0,0.256,62
1749539792.968239,0.2,0.23199999999999996,63
1749539793.3239465,0.4,0.20200000000000004,64
1749539793.686025,0.6,0.26799999999999996,65
1749539794.0319953,0.0,0.23800000000000002,66
1749539794.3883417,0.2,0.21600000000000003,67
1749539794.750176,0.4,0.248,68
1749539795.1166003,0.2,0.278,69
1749539795.4783025,0.4,0.27,70
1749539795.8472762,0.4,0.258,71
1749539796.2256308,0.2,0.292,72
1749539796.5966668,0.4,0.27999999999999997,73
1749539796.9507542,0.6,0.24,74
