
time,best_of_gen,average,gen
2025-05-08 16:42:45.847315,-1100,-2017.0,1
2025-05-08 16:42:45.892002,-1100,-1800.0,2
2025-05-08 16:42:45.936364,-1000,-1622.0,3
2025-05-08 16:42:45.974663,-800,-1437.0,4
2025-05-08 16:42:46.022522,-800,-1331.0,5
2025-05-08 16:42:46.066124,-800,-1273.0,6
2025-05-08 16:42:46.108090,-700,-1211.0,7
2025-05-08 16:42:46.157071,-700,-1113.0,8
2025-05-08 16:42:46.201418,-500,-1007.0,9
2025-05-08 16:42:46.237260,-400,-956.0,10
2025-05-08 16:42:46.275904,-300,-930.0,11
2025-05-08 16:42:46.314305,-300,-833.0,12
2025-05-08 16:42:46.347113,-300,-783.0,13
2025-05-08 16:42:46.389629,-300,-676.0,14
2025-05-08 16:42:46.431141,-300,-602.0,15
2025-05-08 16:42:46.475256,-200,-597.0,16
2025-05-08 16:42:46.510063,-200,-528.0,17
2025-05-08 16:42:46.548285,-200,-503.0,18
2025-05-08 16:42:46.582375,-200,-532.0,19
2025-05-08 16:42:46.630574,-100,-466.0,20
2025-05-08 16:42:46.672062,-100,-454.0,21
2025-05-08 16:42:46.714001,-100,-454.0,22
2025-05-08 16:42:46.753785,-100,-468.0,23
2025-05-08 16:42:46.794445,-100,-469.0,24
2025-05-08 16:42:46.903542,-100,-469.0,25
2025-05-08 16:42:46.962821,0.3234836410256411,-464.9967651635897,26
2025-05-08 16:42:47.009353,0.30923606666666664,-436.99690763933336,27
2025-05-08 16:42:47.046900,0.31599294915254234,-397.98756298850844,28
2025-05-08 16:42:47.082252,0.34831106194690264,-408.9718005562175,29
2025-05-08 16:42:47.119027,0.3483885486725664,-342.9467306495786,30
2025-05-08 16:42:47.164728,0.3483885486725664,-325.9053362068972,31
2025-05-08 16:42:47.226233,0.3483885486725664,-356.8914559270295,32
2025-05-08 16:42:47.270733,0.3470842123893806,-306.8837345737093,33
2025-05-08 16:42:47.310332,0.3483885486725664,-255.81905220094941,34
2025-05-08 16:42:47.357347,0.35311092857142856,-265.84112496631127,35
2025-05-08 16:42:47.395540,0.35318124999999995,-281.818733867168,36
2025-05-08 16:42:47.438328,0.35318124999999995,-318.8204583083047,37
2025-05-08 16:42:47.482985,0.35318124999999995,-268.8082534953119,38
2025-05-08 16:42:47.523196,0.35318124999999995,-299.8346794967525,39
2025-05-08 16:42:47.553187,0.35318124999999995,-287.8094611469975,40
2025-05-08 16:42:47.593471,0.35318124999999995,-256.809282125,41
2025-05-08 16:42:47.637884,0.35318124999999995,-323.8305038155088,42
2025-05-08 16:42:47.682927,0.3559444504504504,-352.84460767457574,43
2025-05-08 16:42:47.722001,0.3581182342342343,-289.82683655364866,44
2025-05-08 16:42:47.761742,0.3581182342342343,-236.80911984914252,45
2025-05-08 16:42:47.805735,0.3581182342342343,-326.8302552660457,46
2025-05-08 16:42:47.850419,0.3581182342342343,-300.8265973354091,47
2025-05-08 16:42:47.904159,0.35895679279279286,-266.81509090942126,48
2025-05-08 16:42:47.947143,0.35895679279279286,-279.82858289755103,49
2025-05-08 16:42:48.003213,0.3607878738738739,-338.8531502617342,50
2025-05-08 16:42:48.044714,0.37228776146788983,-341.8565668712224,51
2025-05-08 16:42:48.092467,0.37920174074074076,-392.8492844584639,52
2025-05-08 16:42:48.134507,0.37920174074074076,-357.84027543390994,53
2025-05-08 16:42:48.181521,0.37920174074074076,-289.7992574625955,54
2025-05-08 16:42:48.226953,0.3828265925925926,-369.8336731964149,55
2025-05-08 16:42:48.280600,0.3828265925925926,-359.8242451678156,56
2025-05-08 16:42:48.332973,0.3828265925925926,-286.81134503579034,57
2025-05-08 16:42:48.386208,0.39654335849056604,-334.8218861048016,58
2025-05-08 16:42:48.426288,0.39654335849056604,-345.81663109571787,59
2025-05-08 16:42:48.469378,0.397232,-291.79663880213866,60
2025-05-08 16:42:48.515895,0.400609619047619,-359.8360212378441,61
2025-05-08 16:42:48.573342,0.4050689333333333,-295.7945311141137,62
2025-05-08 16:42:48.633006,0.4056415238095238,-386.81286019755794,63
2025-05-08 16:42:48.683834,0.4056415238095238,-393.8367178534027,64
2025-05-08 16:42:48.730273,0.4056415238095238,-303.7920909598037,65
2025-05-08 16:42:48.785124,0.40978519230769234,-421.8549029189287,66
2025-05-08 16:42:48.830876,0.40978519230769234,-336.81766843626497,67
2025-05-08 16:42:48.882410,0.4229233333333333,-315.7883728373593,68
2025-05-08 16:42:48.938688,0.4229233333333333,-339.80767797289633,69
2025-05-08 16:42:48.978764,0.4236389803921568,-279.7823635261924,70
2025-05-08 16:42:49.025540,0.4236389803921568,-336.79250292649937,71
2025-05-08 16:42:49.092383,0.4236389803921568,-340.7857093024094,72
2025-05-08 16:42:49.149628,0.4236389803921568,-343.79270416783555,73
2025-05-08 16:42:49.200711,0.4236389803921568,-344.79687433274506,74
2025-05-08 16:42:49.255825,0.4236389803921568,-389.8178781772549,75
2025-05-08 16:42:49.301945,0.4236389803921568,-378.7968284022409,76
2025-05-08 16:42:49.347240,0.4236389803921568,-306.8051332254902,77
