
time,best_of_gen,average,gen
2025-05-08 15:23:10.352379,-1100,-2017.0,1
2025-05-08 15:23:10.408899,-1100,-1800.0,2
2025-05-08 15:23:10.442620,-1000,-1622.0,3
2025-05-08 15:23:10.482934,-800,-1437.0,4
2025-05-08 15:23:10.522544,-800,-1331.0,5
2025-05-08 15:23:10.582465,-800,-1273.0,6
2025-05-08 15:23:10.628469,-700,-1211.0,7
2025-05-08 15:23:10.667577,-700,-1113.0,8
2025-05-08 15:23:10.698129,-500,-1007.0,9
2025-05-08 15:23:10.754041,-400,-956.0,10
2025-05-08 15:23:10.806631,-300,-930.0,11
2025-05-08 15:23:10.855226,-300,-833.0,12
2025-05-08 15:23:10.908896,-300,-783.0,13
2025-05-08 15:23:10.967376,-300,-676.0,14
2025-05-08 15:23:11.026920,-300,-602.0,15
2025-05-08 15:23:11.063421,-200,-597.0,16
2025-05-08 15:23:11.103058,-200,-528.0,17
2025-05-08 15:23:11.142838,-200,-503.0,18
2025-05-08 15:23:11.183264,-200,-532.0,19
2025-05-08 15:23:11.222432,-100,-466.0,20
2025-05-08 15:23:11.261839,-100,-454.0,21
2025-05-08 15:23:11.306021,-100,-454.0,22
2025-05-08 15:23:11.350020,-100,-468.0,23
2025-05-08 15:23:11.392773,-100,-469.0,24
2025-05-08 15:23:11.491714,-100,-469.0,25
2025-05-08 15:23:11.546114,0.3234836410256411,-464.9967651635897,26
2025-05-08 15:23:11.594063,0.30923606666666664,-436.99690763933336,27
2025-05-08 15:23:11.635324,0.31599294915254234,-397.98756298850844,28
2025-05-08 15:23:11.675826,0.34831106194690264,-408.9718005562175,29
2025-05-08 15:23:11.736046,0.3483885486725664,-342.9467306495786,30
2025-05-08 15:23:11.787122,0.3483885486725664,-325.9053362068972,31
2025-05-08 15:23:11.828329,0.3483885486725664,-356.8914559270295,32
2025-05-08 15:23:11.867993,0.3470842123893806,-306.8837345737093,33
2025-05-08 15:23:11.909984,0.3483885486725664,-255.81905220094941,34
2025-05-08 15:23:11.948464,0.35311092857142856,-265.84112496631127,35
2025-05-08 15:23:11.997741,0.35318124999999995,-281.818733867168,36
2025-05-08 15:23:12.042710,0.35318124999999995,-318.8204583083047,37
2025-05-08 15:23:12.085926,0.35318124999999995,-268.8082534953119,38
2025-05-08 15:23:12.135337,0.35318124999999995,-299.8346794967525,39
2025-05-08 15:23:12.178403,0.35318124999999995,-287.8094611469975,40
2025-05-08 15:23:12.213393,0.35318124999999995,-256.809282125,41
2025-05-08 15:23:12.257010,0.35318124999999995,-323.8305038155088,42
2025-05-08 15:23:12.296121,0.3559444504504504,-352.84460767457574,43
2025-05-08 15:23:12.334500,0.3581182342342343,-289.82683655364866,44
2025-05-08 15:23:12.369516,0.3581182342342343,-236.80911984914252,45
2025-05-08 15:23:12.413269,0.3581182342342343,-326.8302552660457,46
2025-05-08 15:23:12.450653,0.3581182342342343,-300.8265973354091,47
2025-05-08 15:23:12.495210,0.35895679279279286,-266.81509090942126,48
2025-05-08 15:23:12.536945,0.35895679279279286,-279.82858289755103,49
2025-05-08 15:23:12.594003,0.3607878738738739,-338.8531502617342,50
2025-05-08 15:23:12.640270,0.37228776146788983,-341.8565668712224,51
2025-05-08 15:23:12.687033,0.37920174074074076,-392.8492844584639,52
2025-05-08 15:23:12.731761,0.37920174074074076,-357.84027543390994,53
2025-05-08 15:23:12.792508,0.37920174074074076,-289.7992574625955,54
2025-05-08 15:23:12.851875,0.3828265925925926,-369.8336731964149,55
2025-05-08 15:23:12.902594,0.3828265925925926,-359.8242451678156,56
2025-05-08 15:23:12.946580,0.3828265925925926,-286.81134503579034,57
