### Run 0
1751448444.5200,16941,16049
1751448444.7570,44562,16140
1751448445.0080,37356,16136
1751448445.2550,36444,16041
1751448445.5080,35252,16136
1751448445.7580,37996,16137
1751448446.0070,36681,16040
1751448446.2600,33461,53104
1751448446.5080,37493,53299
1751448446.7610,37006,53396
1751448447.0080,38845,53396
1751448447.2620,40115,54764
1751448447.5090,38196,58949
1751448447.7590,37448,58944
1751448448.0090,37469,59538
1751448448.2590,37247,59431
1751448448.5090,37425,58462
1751448448.7590,37586,54667
1751448449.0090,37335,58267
1751448449.2600,37329,59343
1751448449.5100,37307,59431
1751448449.7600,37417,60025
1751448450.0100,37435,58949
1751448450.2600,35906,54853
1751448450.5100,37649,58851
1751448450.7600,37212,59041
1751448451.0110,37505,59149
1751448451.2610,37284,59334
1751448451.5110,37652,59631
1751448451.7610,37486,60795
1751448452.0110,37341,61866
1751448452.2610,36506,60220
1751448452.5110,37583,60990
1751448452.7610,37569,59431
1751448453.0120,36486,59241
1751448453.2620,36678,60415
1751448453.5140,36673,59918
1751448453.7620,34772,61062
1751448454.0140,37810,65233
1751448454.2620,37490,76361
1751448454.5160,37636,76603
1751448454.7630,37674,74850
1751448455.0130,37685,92225
1751448455.2630,37669,93826
1751448455.5130,37545,94035
1751448455.7630,37739,95841
1751448456.0130,37613,90789
1751448456.2630,37733,89510
1751448456.5130,37700,91425
1751448456.7640,37568,91822
1751448457.0140,37698,93109
1751448457.2640,37690,89143
1751448457.5140,37712,91006
1751448457.7640,37739,91904
1751448458.0140,37679,91208
1751448458.2640,37579,95736
1751448458.5140,37756,92646
1751448458.7650,37736,90168
1751448459.0150,37709,89317
1751448459.2660,37498,89706
1751448459.5150,37824,93176
1751448459.7670,37988,90535
1751448460.0150,38086,97811
1751448460.2680,37092,74876
1751448460.5160,36328,86112
1751448460.7690,36853,86793
1751448461.0160,36849,85612
1751448461.2660,37043,85986
1751448461.5160,37118,83499
1751448461.7660,36839,76433
1751448462.0160,36546,81573
1751448462.2670,33040,83666
1751448462.5170,36735,84952
1751448462.7670,36026,62164
1751448463.0170,36513,57195
1751448463.2670,36642,58559
1751448463.5170,36388,61574
1751448463.7670,34221,60405
1751448464.0180,33408,60892
1751448464.2680,36006,60805
1751448464.5180,33987,61282
1751448464.7680,35301,61461
1751448465.0190,35225,62061
1751448465.2680,35258,61769
1751448465.5200,35546,61964
1751448465.7690,33047,61389
1751448466.0210,33665,62133
1751448466.2690,35634,62646
1751448466.5220,35712,61389
1751448466.7660,34244,62261
1751448467.0230,36637,66882
1751448467.2690,37898,88792
1751448467.5190,37769,91119
1751448467.7690,37900,89952
1751448468.0200,37903,94382
1751448468.2700,37707,94405
1751448468.5200,37807,91201
1751448468.7730,37615,90849
1751448469.0200,37746,88926
1751448469.2700,37775,89818
1751448469.5210,37754,94066
1751448469.7710,37981,94502
1751448470.0220,40118,88965
1751448470.2700,44871,96432
1751448470.5230,37833,89489
1751448470.7710,37864,89466
1751448471.0230,37713,93242
1751448471.2710,37873,89623
1751448471.5240,37962,88306
1751448471.7710,37941,91642
1751448472.0250,37947,90543
1751448472.2720,37736,92083
1751448472.5220,37991,92884
1751448472.7720,37962,92562
1751448473.0220,37978,89691
1751448473.2710,34580,74091
1751448473.5230,35646,78543
1751448473.7730,35684,74973
1751448474.0220,34713,74779
1751448474.2720,35292,74395
1751448474.5230,34807,80365
1751448474.7730,35964,74188
1751448475.0230,35139,84653
1751448475.2730,35604,80385
1751448475.5240,34860,77667
1751448475.7740,34619,76889
1751448476.0240,35617,74942
1751448476.2740,36598,82429
1751448476.5240,37307,85500
1751448476.7740,35234,83367
1751448477.0240,34550,85986
1751448477.2750,37770,84555
1751448477.5250,37352,84931
1751448477.7770,36808,76791
1751448478.0250,32988,76726
1751448478.2780,32777,75460
1751448478.5250,36360,78154
1751448478.7790,36760,83596
1751448479.0250,36858,84166
1751448479.2760,36956,86411
1751448479.5260,35277,80036
1751448479.7760,36562,97050
1751448480.0260,38070,91963
1751448480.2760,37997,89256
1751448480.5260,37813,91657
1751448480.7760,37959,90774
1751448481.0260,37995,90917
1751448481.2760,37913,88996
1751448481.5270,37991,92720
1751448481.7770,37963,90961
1751448482.0270,37959,89682
1751448482.2770,37852,89653
1751448482.5290,37963,90550
1751448482.7770,37939,90819
1751448483.0300,38034,92301
1751448483.2770,37901,94187
1751448483.5310,38010,94996
1751448483.7780,38012,90303
1751448484.0330,37950,90295
1751448484.2780,37927,91620
1751448484.5280,38029,95907
1751448484.7780,38034,90274
1751448485.0280,38132,98565
1751448485.2790,38024,95770
1751448485.5290,37909,95696
1751448485.7790,38129,91701
1751448486.0290,35329,75363
1751448486.2790,36557,86501
1751448486.5290,34040,84826
1751448486.7790,34887,85334
1751448487.0330,37149,85139
1751448487.2800,34244,85889
1751448487.5300,36040,89959
1751448487.7800,35732,87759
1751448488.0300,34826,87467
1751448488.2800,35889,84945
1751448488.5300,35927,85431
1751448488.7800,36064,84945
1751448489.0310,35797,86015
1751448489.2810,35401,85306
1751448489.5340,32531,85139
1751448489.7810,34684,85925
1751448490.0310,35021,86696
1751448490.2810,35890,85723
1751448490.5310,35300,85431
1751448490.7810,35536,87301
1751448491.0310,35953,83395
1751448491.2820,35604,79905
1751448491.5310,35924,78251
1751448491.7820,35082,78154
1751448492.0320,35035,80878
1751448492.2820,34646,86682
1751448492.5320,34960,88141
1751448492.7820,35007,84368
1751448493.0330,37454,93572
1751448493.2830,38154,93212
1751448493.5330,38038,91223
1751448493.7840,38198,93334
1751448494.0330,38383,93340
1751448494.2850,38383,92861
1751448494.5330,38441,94327
1751448494.7860,38478,90864
1751448495.0340,38228,93258
1751448495.2860,38396,93977
1751448495.5340,38316,94292
1751448495.7870,38298,94448
1751448496.0340,38327,92083
1751448496.2840,38215,94401
1751448496.5340,38408,95249
1751448496.7850,38439,93744
1751448497.0350,38410,92159
1751448497.2850,38414,95899
