time,PKG,GPU
1746537115.1970,36588,67132
1746537115.4480,36569,67750
1746537115.6980,36361,67722
1746537115.9480,36224,68009
1746537116.1980,36387,67229
1746537116.4480,36531,70662
1746537116.6980,36381,68891
1746537116.9480,36344,69114
1746537117.2000,36156,68496
1746537117.4490,36392,67945
1746537117.7000,36408,66450
1746537117.9490,36308,66678
1746537118.1970,33886,56667
1746537118.4490,36891,56671
1746537118.7030,39299,56569
1746537118.9500,36854,61030
1746537119.1990,32560,56769
1746537119.4490,39183,56639
1746537119.7000,36959,62974
1746537119.9500,37311,56639
1746537120.2000,39948,56667
1746537120.4500,35577,56769
1746537120.7000,34279,56569
1746537120.9500,38607,62194
1746537121.2010,34619,56569
1746537121.4510,33790,56541
1746537121.7010,38625,62487
1746537121.9510,37138,56541
1746537122.2010,37327,56736
1746537122.4510,37828,63369
1746537122.6990,37654,56574
1746537122.9520,37699,56541
1746537123.2020,36886,62876
1746537123.4540,36552,56639
1746537123.7020,39533,56541
1746537123.9550,36490,56936
1746537124.2020,37487,56639
1746537124.4560,39292,60050
1746537124.7020,36413,56643
1746537124.9520,37703,56351
1746537125.2030,38466,62584
1746537125.4530,36922,56541
1746537125.7030,37606,56472
1746537125.9530,37489,63754
1746537126.2030,37893,56374
1746537126.4530,36989,56643
1746537126.7040,36994,62682
1746537126.9510,32857,56476
1746537127.2040,36179,56472
1746537127.4540,37045,61907
1746537127.7020,37159,56476
1746537127.9540,39650,56448
1746537128.2040,37420,60537
1746537128.4540,38237,56541
1746537128.7040,40166,60147
1746537128.9540,36813,56736
1746537129.2050,38417,56374
1746537129.4550,39478,62584
1746537129.7060,37616,56541
1746537129.9550,37329,56448
1746537130.2070,38498,62292
1746537130.4550,37827,56472
1746537130.7090,37309,56541
1746537130.9560,37636,61415
1746537131.2030,37750,56379
1746537131.4550,36547,56546
1746537131.7060,37263,62487
1746537131.9560,36372,56448
1746537132.2060,41081,56448
1746537132.4560,37930,56639
1746537132.7060,38674,56569
1746537132.9570,40372,62779
1746537133.2070,38249,56541
1746537133.4560,38983,56448
1746537133.7070,38679,63071
1746537133.9580,38047,56546
1746537134.2050,37655,56472
1746537134.4590,37883,63851
1746537134.7070,37205,56574
1746537134.9610,39742,56569
1746537135.2080,36418,57354
1746537135.4580,35883,56448
1746537135.7080,36950,56374
1746537135.9580,38656,62389
1746537136.2080,37887,56448
1746537136.4570,38382,56448
1746537136.7080,39040,62389
1746537136.9590,33154,65117
1746537137.2090,37193,66190
1746537137.4590,37143,66937
1746537137.7090,37496,68014
1746537137.9590,37477,65183
1746537138.2100,37471,68501
1746537138.4590,37463,68128
1746537138.7130,37240,69436
1746537138.9590,37379,69573
1746537139.2100,37412,67722
1746537139.4610,37430,66937
1746537139.7100,37489,68496
1746537139.9600,37455,68432
1746537140.2100,37468,65411
1746537140.4600,37445,68690
1746537140.7100,37442,69573
1746537140.9600,37463,68398
1746537141.2110,37422,69963
1746537141.4610,37380,69659
1746537141.7110,37425,67521
1746537141.9610,37461,66678
1746537142.2110,37293,67516
1746537142.4610,37430,67624
1746537142.7110,37402,67847
1746537142.9610,37558,68203
