time,PKG,GPU
1749338538.6580,35440,77725
1749338538.9080,34645,77699
1749338539.1580,39785,85585
1749338539.4080,35525,77919
1749338539.6620,32293,77725
1749338539.9080,39517,77602
1749338540.1580,37617,89457
1749338540.4090,34118,77822
1749338540.6590,36165,77407
1749338540.9090,38968,89067
1749338541.1590,38108,77602
1749338541.4090,37541,77602
1749338541.6590,39142,88851
1749338541.9090,37805,77796
1749338542.1600,37471,77796
1749338542.4100,39331,86245
1749338542.6600,37404,77919
1749338542.9100,36695,77699
1749338543.1600,39516,77602
1749338543.4100,36934,78088
1749338543.6600,37512,77822
1749338543.9150,39856,77699
1749338544.1610,37054,78114
1749338544.4110,37097,77602
1749338544.6630,40137,77602
1749338544.9110,37092,78381
1749338545.1610,37279,77725
1749338545.4110,39826,77725
1749338545.6610,37318,79549
1749338545.9110,37418,77699
1749338546.1620,39862,77602
1749338546.4120,37174,85585
1749338546.6610,38237,77737
1749338546.9120,40300,77796
1749338547.1620,38527,89067
1749338547.4120,39809,77835
1749338547.6620,37370,77725
1749338547.9130,39001,88483
1749338548.1620,39646,77725
1749338548.4140,38479,77725
1749338548.6630,39347,91680
1749338548.9150,39713,77725
1749338549.1630,36619,77699
1749338549.4160,39608,91875
1749338549.6630,38999,77796
1749338549.9180,38332,77796
1749338550.1640,39616,89532
1749338550.4140,39055,77822
1749338550.6640,38239,77796
1749338550.9140,39532,88873
1749338551.1640,39014,77919
1749338551.4140,38452,77699
1749338551.6640,40001,90445
1749338551.9140,38588,77894
1749338552.1650,37852,77725
1749338552.4150,39806,90235
1749338552.6650,35424,77822
1749338552.9130,33429,94666
1749338553.1650,37796,96417
1749338553.4150,37804,101734
1749338553.6650,37842,97365
1749338553.9160,37814,98249
1749338554.1660,37778,96546
1749338554.4160,37756,95938
1749338554.6680,37885,96838
1749338554.9160,37979,95265
1749338555.1690,37608,95599
1749338555.4160,37749,94576
1749338555.6700,37845,94989
1749338555.9170,37875,94082
1749338556.1660,37709,94763
1749338556.4170,37794,94973
1749338556.6670,37607,101125
1749338556.9170,37769,97000
1749338557.1670,37649,98225
1749338557.4170,37907,94113
1749338557.6670,37761,95646
1749338557.9170,37829,93603
1749338558.1680,37755,96028
1749338558.4180,37740,98306
1749338558.6680,37588,95736
1749338558.9160,35932,78796
1749338559.1680,36244,77991
1749338559.4180,37602,77602
1749338559.6680,40267,77725
1749338559.9180,37581,79549
1749338560.1680,33164,77627
1749338560.4200,40216,77602
1749338560.6690,38496,81821
1749338560.9200,39063,77543
1749338561.1690,35467,77627
1749338561.4210,39335,89943
1749338561.6690,35220,59563
1749338561.9190,36607,59270
1749338562.1700,39894,65269
1749338562.4200,35859,59173
1749338562.6690,35225,58876
1749338562.9200,40350,58880
1749338563.1700,36816,58973
1749338563.4200,33238,58778
1749338563.6700,40488,58681
1749338563.9200,38431,62194
1749338564.1680,34285,58583
1749338564.4210,38705,58583
1749338564.6710,38929,64881
1749338564.9210,34803,58588
1749338565.1710,37233,58491
1749338565.4220,39734,65004
1749338565.6710,38585,58686
1749338565.9210,38063,58491
1749338566.1720,39917,64507
1749338566.4220,38676,58588
1749338566.6730,36895,58588
1749338566.9220,39220,63949
1749338567.1750,37484,58491
1749338567.4220,38787,58393
1749338567.6720,39955,60410
1749338567.9220,37342,58588
1749338568.1730,37474,58296
1749338568.4220,39666,58388
1749338568.6740,37271,63266
1749338568.9220,37536,58203
1749338569.1730,39529,58291
1749338569.4230,37880,65188
1749338569.6700,39426,58388
1749338569.9240,37593,58291
1749338570.1730,38989,64891
1749338570.4250,38880,58193
1749338570.6740,36435,58291
1749338570.9260,38437,65117
1749338571.1740,38853,58291
1749338571.4270,37615,58291
1749338571.6740,38746,64409
1749338571.9240,38799,58291
1749338572.1740,37030,57999
1749338572.4240,39170,66158
1749338572.6740,38710,58291
1749338572.9250,38061,58096
1749338573.1750,38477,64533
1749338573.4250,38839,58291
1749338573.6750,36994,58096
1749338573.9250,39300,64528
1749338574.1750,38344,58193
1749338574.4250,38019,58096
1749338574.6760,38741,63943
1749338574.9250,38327,57999
1749338575.1760,34968,57999
1749338575.4260,39188,65378
1749338575.6770,39312,58096
1749338575.9260,37703,57999
1749338576.1780,39660,66174
1749338576.4260,39096,57999
1749338576.6790,38394,57999
1749338576.9270,38899,65589
1749338577.1800,39613,58096
1749338577.4270,37776,58096
1749338577.6770,39434,65015
1749338577.9270,38833,58096
1749338578.1770,38330,57999
1749338578.4280,39226,63754
1749338578.6780,39342,58096
1749338578.9280,38104,57901
1749338579.1780,39670,65015
1749338579.4280,34870,61614
1749338579.6780,35387,80321
1749338579.9280,37155,81113
1749338580.1780,37192,93214
1749338580.4280,37324,93506
1749338580.6790,37239,93035
1749338580.9290,37326,92922
1749338581.1790,37154,94852
1749338581.4290,37211,100194
1749338581.6790,37212,95809
1749338581.9300,37182,94179
1749338582.1790,37116,95160
1749338582.4310,37133,95646
1749338582.6800,37392,97308
1749338582.9320,37157,94771
1749338583.1800,37075,93214
1749338583.4330,37051,96669
1749338583.6800,37000,96141
1749338583.9340,37135,93911
1749338584.1800,37130,94284
1749338584.4300,37064,97657
1749338584.6810,37143,96238
1749338584.9310,36896,93798
1749338585.1810,37088,96109
1749338585.4310,36968,97487
1749338585.6790,33917,78114
1749338585.9310,37780,77796
1749338586.1810,34602,77725
1749338586.4310,39491,77627
1749338586.6820,37772,82949
1749338586.9310,37935,77627
1749338587.1820,39530,77530
1749338587.4320,38414,89067
1749338587.6820,34082,77627
1749338587.9320,37670,77602
1749338588.1830,38707,90819
1749338588.4330,39274,77725
1749338588.6840,38212,77432
1749338588.9330,39196,89165
1749338589.1850,38750,77504
1749338589.4330,38165,77627
1749338589.6860,39892,87899
1749338589.9340,35681,77725
1749338590.1860,35253,77504
1749338590.4330,40262,77627
1749338590.6870,36781,77822
1749338590.9340,34130,77627
1749338591.1840,40506,77504
1749338591.4340,38116,83234
1749338591.6840,38016,77543
1749338591.9340,39797,77627
1749338592.1840,38360,89262
1749338592.4340,38849,77725
1749338592.6850,38484,77504
1749338592.9350,38696,90220
1749338593.1850,39181,77602
1749338593.4340,37573,77602
1749338593.6850,39182,93140
1749338593.9350,38819,77699
1749338594.1850,38236,77432
1749338594.4360,39528,89359
1749338594.6860,39306,77699
1749338594.9360,38907,77602
1749338595.1860,40910,90475
1749338595.4370,42418,77699
1749338595.6860,38790,77530
1749338595.9390,39632,91568
1749338596.1860,39346,77699
1749338596.4400,38886,77602
1749338596.6870,39415,89651
1749338596.9370,39593,77796
1749338597.1870,37788,77699
1749338597.4370,39609,88678
1749338597.6880,39232,77894
1749338597.9370,38416,77602
1749338598.1880,39036,90707
1749338598.4380,39131,77822
1749338598.6870,37863,77504
1749338598.9380,39619,89831
1749338599.1880,38821,77822
1749338599.4380,38295,77602
1749338599.6890,39723,89479
1749338599.9380,38741,77699
1749338600.1890,37991,77699
1749338600.4390,40076,88386
1749338600.6910,38123,77919
1749338600.9390,38380,77725
1749338601.1920,40135,82553
1749338601.4390,37661,77894
1749338601.6890,37703,77796
1749338601.9390,40374,77602
1749338602.1890,37923,78017
1749338602.4390,38095,77725
1749338602.6900,40591,77822
1749338602.9400,37889,77894
1749338603.1890,38039,77796
1749338603.4400,40449,77627
1749338603.6900,35057,90722
1749338603.9400,39073,77602
1749338604.1900,37548,77725
1749338604.4410,39544,87766
1749338604.6910,38775,77919
1749338604.9410,38577,77699
1749338605.1910,39278,89262
1749338605.4410,38809,77894
1749338605.6910,38118,77725
1749338605.9410,40036,87622
1749338606.1920,38585,77822
1749338606.4420,37957,77699
1749338606.6920,39824,88790
1749338606.9420,35713,62194
1749338607.1920,35194,70140
1749338607.4420,36986,78939
1749338607.6920,37206,87045
1749338607.9420,36952,92256
1749338608.1920,37237,94008
1749338608.4420,37009,95841
1749338608.6930,37267,93529
1749338608.9430,36972,94179
1749338609.1930,37240,94763
1749338609.4430,37185,100825
1749338609.6930,37365,96708
1749338609.9430,36849,94284
1749338610.1940,36905,94965
1749338610.4440,37253,94950
1749338610.6950,37290,94284
1749338610.9440,37327,95241
1749338611.1940,37123,97000
1749338611.4440,37092,98946
1749338611.6940,37142,94771
1749338611.9440,37297,93701
1749338612.1940,37081,92436
1749338612.4450,37254,93895
1749338612.6950,36925,94576
1749338612.9450,37241,94000
1749338613.1950,36870,94187
1749338613.4450,34361,78017
1749338613.6950,36787,77602
1749338613.9450,37423,77699
1749338614.1960,39699,85737
1749338614.4460,35635,77725
1749338614.6960,35109,77602
1749338614.9470,39947,77530
1749338615.1960,36494,77822
1749338615.4480,34121,77407
1749338615.6960,40233,77530
1749338615.9490,38246,78186
1749338616.1960,38626,77602
1749338616.4500,40677,77530
1749338616.6970,38269,80522
1749338616.9470,38491,77530
1749338617.1970,40652,77335
1749338617.4470,38215,83074
1749338617.6960,33314,77543
1749338617.9470,39996,77530
1749338618.1980,38919,90610
1749338618.4480,34381,77432
1749338618.6980,36675,77432
1749338618.9480,39817,89359
1749338619.1980,38784,77627
1749338619.4480,38679,77335
1749338619.6980,39893,88018
1749338619.9480,38929,77335
1749338620.1980,38652,77432
1749338620.4490,40214,89442
1749338620.6990,38880,77504
1749338620.9490,37827,77432
1749338621.2000,39910,87121
1749338621.4490,38313,77530
1749338621.7000,36880,77310
1749338621.9490,40336,77244
1749338622.2010,37790,77627
1749338622.4500,37747,77310
1749338622.7020,39904,77212
1749338622.9500,37718,78114
1749338623.2030,38490,77335
1749338623.4500,40390,77335
1749338623.7040,38131,89345
1749338623.9500,38125,77432
1749338624.2000,40164,77335
1749338624.4510,38220,89165
1749338624.7010,38329,77504
1749338624.9510,40492,77244
1749338625.2010,38396,81580
1749338625.4510,37991,77335
1749338625.7010,40627,77212
1749338625.9510,38341,89651
1749338626.2010,38303,77458
1749338626.4520,39929,77407
1749338626.7020,38607,87878
1749338626.9520,37287,77432
1749338627.2020,40125,77310
1749338627.4520,38458,89943
1749338627.7020,37797,77543
1749338627.9520,39553,77310
1749338628.2020,38529,88303
1749338628.4520,39063,77543
1749338628.7030,39555,77335
1749338628.9530,38914,89749
1749338629.2030,40028,77530
1749338629.4540,38942,77244
1749338629.7030,39498,89524
1749338629.9560,39494,77407
1749338630.2030,38813,77335
1749338630.4560,39409,92556
1749338630.7040,39364,77530
1749338630.9570,38678,77212
1749338631.2040,39642,88108
1749338631.4580,39441,77407
1749338631.7040,38719,77432
1749338631.9540,39125,77919
1749338632.2050,35729,88386
1749338632.4540,38647,77360
1749338632.7050,39620,77335
1749338632.9550,38998,89150
1749338633.2050,37668,77335
1749338633.4550,40775,77335
1749338633.7050,38411,87802
1749338633.9560,34092,92256
1749338634.2050,37468,95257
1749338634.4560,37686,94479
1749338634.7060,37787,95394
1749338634.9560,37646,97098
1749338635.2060,37468,94179
1749338635.4560,37706,95946
1749338635.7060,37567,93895
1749338635.9560,37662,96603
1749338636.2070,37746,93716
1749338636.4570,37572,95833
1749338636.7080,37783,97195
1749338636.9570,37774,94868
1749338637.2090,37687,94957
1749338637.4570,37683,94763
1749338637.7100,37371,95226
1749338637.9570,37700,96611
1749338638.2110,37687,94300
1749338638.4570,37591,100972
1749338638.7080,37433,97236
1749338638.9580,37561,93895
1749338639.2080,37711,97503
1749338639.4580,37559,95841
1749338639.7080,37732,96319
1749338639.9580,37307,93378
1749338640.2070,34305,78218
1749338640.4590,38730,78478
1749338640.7090,40747,77796
1749338640.9590,38547,89846
1749338641.2090,34164,77919
1749338641.4590,38115,77699
1749338641.7090,39240,89763
1749338641.9600,35198,77932
1749338642.2070,35688,77725
1749338642.4600,40404,88386
1749338642.7100,38470,77796
1749338642.9620,37635,77796
1749338643.2100,39842,77725
1749338643.4630,36499,78017
1749338643.7100,33105,77627
1749338643.9640,40002,77602
1749338644.2100,38025,88094
1749338644.4600,33607,77627
1749338644.7110,36783,77504
1749338644.9610,39188,87899
1749338645.2110,38562,77796
1749338645.4610,37383,77699
1749338645.7110,39615,86739
1749338645.9610,38060,77725
1749338646.2120,37993,77602
1749338646.4620,39818,84479
1749338646.7120,37438,77919
1749338646.9620,37486,77627
1749338647.2120,40023,77407
1749338647.4620,37859,80133
1749338647.7130,37776,77602
1749338647.9620,40086,77627
