time,PKG,GPU
1749324746.8120,37726,64431
1749324747.0580,46134,61020
1749324747.3090,37094,61117
1749324747.5590,37747,61020
1749324747.8090,37663,60922
1749324748.0600,36848,61020
1749324748.3220,35363,60825
1749324748.5620,35892,57609
1749324748.8100,38153,57618
1749324749.0630,34666,57706
1749324749.3100,35885,59563
1749324749.5640,36481,62974
1749324749.8100,34700,63364
1749324750.0600,34914,63169
1749324750.3110,34700,63261
1749324750.5610,35239,60050
1749324750.8080,34723,58486
1749324751.0580,34120,58300
1749324751.3110,34143,57911
1749324751.5600,33052,63461
1749324751.8110,34128,63825
1749324752.0610,34710,64041
1749324752.3120,34415,62779
1749324752.5620,35021,63266
1749324752.8120,34776,64209
1749324753.0610,33874,62097
1749324753.3110,34908,58880
1749324753.5590,34835,58300
1749324753.8120,34585,58203
1749324754.0600,34170,58203
1749324754.3130,34609,57911
1749324754.5620,34755,60640
1749324754.8150,33972,61122
1749324755.0620,34003,61415
1749324755.3120,31342,57744
1749324755.5630,34252,61317
1749324755.8130,34936,57813
1749324756.0640,34937,68484
1749324756.3130,36266,69951
1749324756.5630,37080,86850
1749324756.8140,37170,89352
1749324757.0640,37140,103078
1749324757.3140,36966,95347
1749324757.5640,37368,97592
1749324757.8140,37302,95210
1749324758.0640,37278,93864
1749324758.3140,37085,92781
1749324758.5650,37286,91598
1749324758.8150,37310,94755
1749324759.0660,37300,96643
1749324759.3150,37311,94382
1749324759.5670,37047,91934
1749324759.8150,37334,97292
1749324760.0680,37305,99205
1749324760.3160,37168,98135
1749324760.5690,37271,92436
1749324760.8170,37114,93790
1749324761.0660,37333,93798
1749324761.3170,37363,93798
1749324761.5660,37321,94284
1749324761.8160,37321,93626
1749324762.0660,37268,93806
1749324762.3160,34794,77530
1749324762.5660,33795,88289
1749324762.8170,33446,87831
1749324763.0670,30676,87719
1749324763.3170,31659,87997
1749324763.5670,33546,88289
1749324763.8170,33094,87142
1749324764.0670,32668,77530
1749324764.3170,33956,81627
1749324764.5670,34030,79484
1749324764.8170,33779,78127
1749324765.0670,31209,79289
1749324765.3190,32260,80062
1749324765.5680,31064,84222
1749324765.8200,31077,86872
1749324766.0680,34091,82977
1749324766.3210,33786,79841
1749324766.5650,33610,78504
1749324766.8220,33441,78127
1749324767.0690,33580,77848
1749324767.3190,31504,78114
1749324767.5680,33751,77932
1749324767.8180,33822,82698
1749324768.0690,33994,87121
1749324768.3190,34220,88775
1749324768.5690,34446,89067
1749324768.8190,32388,87546
1749324769.0700,32528,77627
1749324769.3190,34014,93229
1749324769.5700,37191,95533
1749324769.8200,37262,94479
1749324770.0700,36898,93961
1749324770.3200,37280,92825
1749324770.5700,37399,95744
1749324770.8200,37425,96984
1749324771.0710,37323,97746
1749324771.3210,37104,94576
1749324771.5720,37282,93985
1749324771.8210,37314,94210
1749324772.0730,37316,96919
1749324772.3210,37376,93334
1749324772.5740,37224,95160
1749324772.8220,37359,94989
1749324773.0750,37492,94382
1749324773.3220,37456,96724
1749324773.5760,37239,96214
1749324773.8220,37494,96432
1749324774.0720,37389,97487
1749324774.3220,37430,95809
1749324774.5720,37468,95938
1749324774.8230,37219,95152
1749324775.0730,37467,94740
1749324775.3230,37445,94724
1749324775.5730,33679,77530
1749324775.8230,33609,88887
1749324776.0730,33784,88588
1749324776.3230,33830,88656
1749324776.5730,34398,88775
1749324776.8230,32937,88483
1749324777.0730,34221,89457
1749324777.3250,34080,90415
1749324777.5740,34265,88955
1749324777.8260,33477,87636
1749324778.0740,33837,88693
1749324778.3240,34029,65308
1749324778.5740,31740,64626
1749324778.8240,33208,65117
1749324779.0750,34259,65503
1749324779.3250,34201,62389
1749324779.5750,34955,59758
1749324779.8230,34506,59080
1749324780.0750,33709,58885
1749324780.3250,33506,61609
1749324780.5730,31154,58876
1749324780.8250,33828,62682
1749324781.0750,33421,63071
1749324781.3250,33587,63364
1749324781.5770,33456,63949
1749324781.8260,34185,65090
1749324782.0770,34707,58486
1749324782.3260,36078,82727
1749324782.5800,36897,86022
1749324782.8260,37029,90490
1749324783.0770,37038,88559
1749324783.3270,36993,92743
1749324783.5780,37234,95241
1749324783.8270,36953,92638
1749324784.0770,37001,93603
1749324784.3270,37032,92548
1749324784.5770,37190,92338
1749324784.8280,37064,91740
1749324785.0780,37141,94202
1749324785.3280,37125,92794
1749324785.5780,37034,95686
1749324785.8280,37030,94771
1749324786.0780,37095,100753
1749324786.3290,36967,94090
1749324786.5780,37021,93895
1749324786.8300,37072,93895
1749324787.0780,37305,95541
1749324787.3310,37285,93992
1749324787.5790,37100,94545
1749324787.8320,37359,93961
1749324788.0790,37407,95670
1749324788.3330,37208,95533
1749324788.5800,33160,77530
1749324788.8340,34695,87719
1749324789.0800,34146,88108
1749324789.3300,33080,88108
1749324789.5800,34233,90333
1749324789.8300,34267,89554
1749324790.0800,34503,89943
1749324790.3300,33826,89651
1749324790.5800,34100,88753
1749324790.8310,34767,87705
1749324791.0810,34322,87914
1749324791.3310,34657,81496
1749324791.5800,34195,79283
1749324791.8280,34186,78504
1749324792.0800,33381,78224
1749324792.3300,34016,77835
1749324792.5810,31433,78127
1749324792.8300,34272,77835
1749324793.0820,33610,77750
1749324793.3310,33747,77835
1749324793.5830,33778,86349
1749324793.8320,33852,86753
1749324794.0840,33479,87142
1749324794.3320,32978,87052
1749324794.5850,30811,84138
1749324794.8320,34123,88559
1749324795.0860,33768,89359
1749324795.3300,32261,95063
1749324795.5830,36964,95160
1749324795.8330,37112,96669
1749324796.0830,37015,92646
1749324796.3330,37175,95646
1749324796.5830,37019,94059
1749324796.8330,37391,96522
1749324797.0840,37131,95210
1749324797.3340,37103,93603
1749324797.5840,37247,99530
1749324797.8340,37048,97828
1749324798.0840,37290,95631
1749324798.3340,37271,96903
1749324798.5840,37431,93401
1749324798.8340,37085,95347
1749324799.0850,37311,92848
1749324799.3350,37284,93521
1749324799.5850,37335,92825
1749324799.8360,37271,96125
1749324800.0850,37048,95249
1749324800.3370,37074,97463
1749324800.5850,37061,94837
1749324800.8380,37011,98638
1749324801.0860,36887,96708
1749324801.3390,37231,94934
1749324801.5840,36221,80841
1749324801.8330,33719,77822
1749324802.0850,32332,80458
1749324802.3360,32033,82372
1749324802.5860,34247,82275
1749324802.8340,34391,79387
1749324803.0860,31580,82406
1749324803.3360,30994,87914
1749324803.5870,34122,85675
1749324803.8360,31169,89067
1749324804.0870,34054,87719
1749324804.3370,34478,80263
1749324804.5850,34914,78893
1749324804.8340,34143,78711
1749324805.0860,34411,78419
1749324805.3360,34097,78322
1749324805.5870,34411,78322
1749324805.8380,34185,78127
1749324806.0880,34447,78406
1749324806.3380,34066,85098
1749324806.5890,34516,88790
1749324806.8380,34480,88678
1749324807.0900,34119,89165
1749324807.3380,34508,89053
1749324807.5910,32910,87427
1749324807.8380,31788,88678
1749324808.0880,34148,88707
1749324808.3390,34922,77822
1749324808.5890,35960,92728
1749324808.8390,36702,95891
1749324809.0890,36888,95004
1749324809.3390,37039,94300
1749324809.5890,37105,95744
1749324809.8400,36872,100680
1749324810.0900,37045,100227
1749324810.3400,36780,96296
1749324810.5900,36798,94545
1749324810.8400,36931,93109
1749324811.0900,36546,95930
1749324811.3400,36887,94576
1749324811.5900,36901,94603
1749324811.8410,37199,96028
1749324812.0910,36912,98443
1749324812.3410,37021,97681
1749324812.5910,36908,94763
1749324812.8420,37052,96474
1749324813.0910,36879,94382
1749324813.3420,37203,94253
1749324813.5910,36823,101320
1749324813.8430,37163,97819
1749324814.0920,37144,96806
1749324814.3440,37060,94090
1749324814.5920,37185,96109
1749324814.8410,33811,78504
1749324815.0920,33258,91014
1749324815.3460,34157,90789
1749324815.5920,34642,90917
1749324815.8420,33269,84305
1749324816.0920,34547,86071
1749324816.3430,34404,86962
1749324816.5930,34705,88386
1749324816.8430,34413,89067
1749324817.0930,35137,89554
1749324817.3430,34489,89262
1749324817.5930,35232,88498
1749324817.8440,34573,88498
1749324818.0940,33910,90430
1749324818.3440,34931,88970
1749324818.5940,34548,88461
1749324818.8440,33525,89749
1749324819.0940,34169,88401
1749324819.3440,34608,87914
1749324819.5950,34473,88206
1749324819.8450,32684,88116
1749324820.0960,31551,88566
1749324820.3450,34037,89053
1749324820.5970,34521,90041
1749324820.8450,34236,87997
1749324821.0990,33863,89457
1749324821.3450,34361,86273
1749324821.5950,34540,89749
