### Run 0
1751442962.4570,15835,16145
1751442962.6940,41243,16041
1751442962.9450,32115,16146
1751442963.1960,14697,16050
1751442963.4460,14118,16050
1751442963.6970,14239,16049
1751442963.9470,14350,16050
1751442964.1970,14324,16049
1751442964.4470,14287,16146
1751442964.6970,14111,16050
1751442964.9470,14261,16050
1751442965.1970,14266,16146
1751442965.4470,14079,16050
1751442965.6970,14176,15952
1751442965.9480,14185,16146
1751442966.1980,13723,16049
1751442966.4480,13378,16049
1751442966.6980,13572,16049
1751442966.9480,13866,16049
1751442967.1980,13850,16050
1751442967.4480,13917,16050
1751442967.6990,13844,16146
1751442967.9490,13750,16050
1751442968.1990,13905,16146
1751442968.4490,13900,16146
1751442968.6990,14041,16049
1751442968.9490,13613,16146
1751442969.1990,13790,16146
1751442969.4500,14063,16050
1751442969.7000,13696,16146
1751442969.9500,13809,16146
1751442970.2000,13998,16049
1751442970.4500,13355,15952
1751442970.7000,13671,16146
1751442970.9500,13699,16146
1751442971.2010,13752,16050
1751442971.4510,13696,16146
1751442971.7010,13739,16050
1751442971.9510,13817,16050
1751442972.2010,13653,16146
1751442972.4510,13527,16049
1751442972.7010,13310,16146
1751442972.9520,13581,16049
1751442973.2020,13605,16050
1751442973.4520,13660,16146
1751442973.7020,13877,16050
1751442973.9520,13963,15952
1751442974.2020,13400,16146
1751442974.4520,13628,16049
1751442974.7030,13559,15952
1751442974.9520,15548,16042
### Run 1
1751442975.2160,12429,16050
1751442975.4520,43931,16137
1751442975.7040,39578,16050
1751442975.9550,14391,15952
1751442976.2050,13812,16146
1751442976.4550,13217,16050
1751442976.7050,13525,16049
1751442976.9560,13506,16146
1751442977.2060,13792,16050
1751442977.4560,13659,15952
1751442977.7060,13756,16146
1751442977.9560,13614,16050
1751442978.2060,13723,16146
1751442978.4560,13429,16146
1751442978.7070,13560,16049
1751442978.9570,13694,16146
1751442979.2070,13659,16050
1751442979.4570,14047,16050
1751442979.7070,13581,16146
1751442979.9570,13568,16050
1751442980.2080,13923,16049
1751442980.4580,13407,16049
1751442980.7080,13771,16049
1751442980.9580,13488,16049
1751442981.2080,13388,16146
1751442981.4580,13212,16050
1751442981.7080,13385,16050
1751442981.9580,13589,16149
1751442982.2090,13634,16049
1751442982.4590,13799,16146
1751442982.7090,13752,16146
1751442982.9590,13550,16049
1751442983.2090,13250,16049
1751442983.4590,13829,16146
1751442983.7090,13268,16050
1751442983.9600,13904,16146
1751442984.2100,13431,16146
1751442984.4600,13618,16049
1751442984.7100,14024,16145
1751442984.9600,13765,16146
1751442985.2100,13551,15952
1751442985.4600,13695,16146
1751442985.7110,13886,16050
1751442985.9610,13670,15952
1751442986.2110,13873,16050
1751442986.4610,13719,16146
1751442986.7110,13909,15952
1751442986.9610,13127,16050
1751442987.2110,13551,16050
1751442987.4620,13815,15952
1751442987.7110,16061,16140
### Run 2
1751442987.9760,11391,16050
1751442988.2110,43150,15942
1751442988.4630,31540,16050
1751442988.7140,14267,16049
1751442988.9640,13920,16146
1751442989.2140,13793,16146
1751442989.4640,13941,16050
1751442989.7150,13783,16146
1751442989.9650,13797,16050
1751442990.2150,13692,15952
1751442990.4650,13546,16146
1751442990.7150,13136,16146
1751442990.9650,13620,16049
1751442991.2150,13471,16146
1751442991.4650,13877,16050
1751442991.7150,13445,15952
1751442991.9660,13527,16146
1751442992.2160,13386,16146
1751442992.4660,13435,15952
1751442992.7160,13559,16146
1751442992.9660,13837,16146
1751442993.2160,13814,16050
1751442993.4660,13453,16146
1751442993.7160,13543,16050
1751442993.9670,13273,15952
1751442994.2170,13273,16146
1751442994.4670,13333,16146
1751442994.7170,13508,16050
1751442994.9670,13413,16146
1751442995.2170,13672,16050
1751442995.4670,13556,15952
1751442995.7180,13522,16146
1751442995.9680,13636,16050
1751442996.2180,12951,16049
1751442996.4680,13656,16146
1751442996.7180,13452,16049
1751442996.9680,13277,16146
1751442997.2180,13376,16049
1751442997.4690,13508,15951
1751442997.7190,13714,16146
1751442997.9690,13813,16049
1751442998.2190,13728,16049
1751442998.4690,13445,16050
1751442998.7190,13480,16149
1751442998.9690,13311,16049
1751442999.2200,13099,16146
1751442999.4700,13123,16050
1751442999.7200,13463,16050
1751442999.9700,13240,16146
1751443000.2200,13514,16050
1751443000.4690,15772,16047
### Run 3
1751443000.7350,10048,16146
1751443000.9690,42633,16140
1751443001.2210,41065,16050
1751443001.4730,14212,16146
1751443001.7230,14057,16050
1751443001.9730,13585,16050
1751443002.2230,13381,16050
1751443002.4730,13595,16049
1751443002.7230,13465,16049
1751443002.9730,13262,16146
1751443003.2240,13041,15952
1751443003.4740,13424,16146
1751443003.7240,13034,16050
1751443003.9740,13535,16050
1751443004.2240,13298,16146
1751443004.4740,13022,16146
1751443004.7240,13556,15952
1751443004.9750,13385,16049
1751443005.2250,13513,16146
1751443005.4750,13377,16050
1751443005.7250,13622,16050
1751443005.9750,13675,16146
1751443006.2250,13632,16049
1751443006.4750,13294,16146
1751443006.7260,13637,16050
1751443006.9760,13653,16049
1751443007.2260,12911,16050
1751443007.4760,13323,16050
1751443007.7260,13422,16050
1751443007.9760,13617,16050
1751443008.2260,13440,16146
1751443008.4760,13871,16049
1751443008.7270,13634,16050
1751443008.9770,13857,16146
1751443009.2270,13184,15952
1751443009.4770,13593,16146
1751443009.7270,13318,16050
1751443009.9780,13288,15952
1751443010.2270,13284,16050
1751443010.4780,13439,16049
1751443010.7280,13305,16049
1751443010.9780,13367,16146
1751443011.2280,13076,16050
1751443011.4780,13524,16050
1751443011.7280,13264,16146
1751443011.9790,13328,16050
1751443012.2290,13303,16050
1751443012.4790,13243,16146
1751443012.7290,13423,16049
