time,PKG,GPU
1749540902.0410,33712,7934
1749540902.2920,35848,8029
1749540902.5420,33304,8324
1749540902.7920,35381,8422
1749540903.0410,34550,7933
1749540903.2920,34738,8031
1749540903.5420,36033,7933
1749540903.7900,34480,8225
1749540904.0430,35034,8130
1749540904.2930,33863,8128
1749540904.5430,34604,8128
1749540904.7930,35900,8519
1749540905.0430,33766,7933
1749540905.2930,35454,7933
1749540905.5430,35028,8128
1749540905.7940,34611,8228
1749540906.0430,36299,8225
1749540906.2920,33214,8029
1749540906.5440,35804,7934
1749540906.7910,33927,8128
1749540907.0420,33862,8427
1749540907.2940,35019,8032
1749540907.5420,35135,8031
1749540907.7930,34642,8423
1749540908.0420,34011,8130
1749540908.2940,34657,8029
1749540908.5440,35854,7931
1749540908.7940,34890,8228
1749540909.0440,35296,8227
1749540909.2940,35089,8324
1749540909.5450,34630,7934
1749540909.7950,35841,8129
1749540910.0450,35569,7934
1749540910.2950,35214,8032
1749540910.5450,36557,8225
1749540910.7950,34664,8128
1749540911.0450,35943,7934
1749540911.2950,35509,8032
1749540911.5450,33463,8324
1749540911.7960,36653,8130
1749540912.0430,34127,8225
1749540912.2960,32100,8132
1749540912.5460,32403,8032
1749540912.7960,34086,8421
1749540913.0460,34714,8228
1749540913.2960,36623,8128
1749540913.5460,35323,8031
1749540913.7950,36436,8227
1749540914.0470,34267,7933
1749540914.2970,35188,8035
1749540914.5470,35782,8128
1749540914.7970,35063,8324
1749540915.0460,36534,8423
1749540915.2970,34079,7931
1749540915.5480,35444,8032
1749540915.7980,36717,8519
1749540916.0480,36188,8129
1749540916.2980,36339,8036
1749540916.5480,33408,8029
1749540916.7980,35699,8130
1749540917.0460,36009,7931
1749540917.2960,34500,8128
1749540917.5480,36604,8128
1749540917.7970,34415,8225
1749540918.0480,35180,8128
1749540918.2990,36074,7934
1749540918.5490,35216,8031
1749540918.7990,36271,8129
1749540919.0490,34459,8130
1749540919.2990,34116,8225
1749540919.5490,36953,8128
1749540919.7990,35384,7931
1749540920.0490,36064,8129
1749540920.2980,34505,8029
1749540920.5470,33588,8031
1749540920.8000,32397,8228
1749540921.0500,32193,8323
1749540921.2980,32500,7933
1749540921.5500,36057,8225
1749540921.7980,34582,8031
1749540922.0500,36016,8423
1749540922.3000,34228,8225
1749540922.5510,34960,8132
1749540922.8010,35635,7835
1749540923.0510,35022,8519
1749540923.3010,36141,8031
1749540923.5510,34717,8128
1749540923.8010,35774,8225
1749540924.0500,36475,8714
1749540924.2990,34926,7933
1749540924.5510,35783,8323
1749540924.8010,34143,8029
1749540925.0510,36142,8422
1749540925.2990,33996,8128
1749540925.5490,34761,8035
1749540925.8020,35950,7933
1749540926.0490,36006,8519
1749540926.3020,35964,8029
1749540926.5500,35037,7835
1749540926.8000,35124,8035
1749540927.0510,35256,8324
1749540927.3020,35483,8029
1749540927.5500,36064,8029
1749540927.8010,34582,8130
1749540928.0530,34284,8328
1749540928.3020,35474,8129
1749540928.5530,34313,8031
1749540928.8010,36674,8029
1749540929.0510,35490,8225
1749540929.3030,35047,7840
1749540929.5510,36425,7931
1749540929.8030,35672,8225
1749540930.0530,36526,8129
1749540930.3010,35575,8029
1749540930.5520,34291,8029
1749540930.8040,36398,8225
1749540931.0540,34696,8324
1749540931.3040,36055,8225
1749540931.5540,35337,7933
1749540931.8040,35634,8029
1749540932.0540,36694,8128
1749540932.3040,35536,8029
1749540932.5540,36088,8225
1749540932.8050,35172,8225
1749540933.0550,35125,8227
1749540933.3050,35313,8029
1749540933.5550,35081,8029
1749540933.8050,36645,7934
1749540934.0550,35719,8422
1749540934.3050,35528,8129
1749540934.5560,36045,7931
1749540934.8060,34627,8029
1749540935.0560,36156,8326
1749540935.3060,34320,8225
1749540935.5560,36406,8128
1749540935.8050,34388,8029
1749540936.0540,34106,8325
1749540936.3060,35211,8128
1749540936.5550,34058,8128
1749540936.8050,35728,8128
1749540937.0560,32885,8422
1749540937.3070,35025,7931
1749540937.5550,33453,8128
1749540937.8070,33501,8029
1749540938.0570,35637,8422
1749540938.3060,33711,7934
1749540938.5570,34862,8128
1749540938.8050,33253,8128
1749540939.0560,34717,8032
1749540939.3080,30901,8225
1749540939.5550,32693,8129
1749540939.8070,33179,8128
1749540940.0580,31176,8422
1749540940.3080,32200,7933
1749540940.5580,34985,7931
1749540940.8080,34212,8032
1749540941.0580,31381,8225
1749540941.3090,32887,8225
1749540941.5570,34248,8032
1749540941.8090,30943,7934
1749540942.0590,34471,8327
1749540942.3090,34648,8029
1749540942.5590,34426,8031
1749540942.8090,35681,8128
1749540943.0580,33931,8324
1749540943.3090,30872,8031
1749540943.5600,30870,8132
1749540943.8100,33196,8128
1749540944.0590,34281,8326
1749540944.3100,35141,8324
1749540944.5600,33585,8029
1749540944.8100,35667,7934
1749540945.0600,34723,8225
1749540945.3100,34566,8029
1749540945.5600,34657,8128
1749540945.8090,33111,8029
1749540946.0600,35604,8225
1749540946.3100,33775,7931
1749540946.5600,34515,8128
1749540946.8100,34633,8128
1749540947.0610,32899,8324
1749540947.3110,35633,8225
1749540947.5610,35157,7933
1749540947.8100,34761,8032
1749540948.0620,34676,8422
1749540948.3110,33896,8128
1749540948.5590,35822,7933
1749540948.8120,33699,8128
1749540949.0610,35276,8325
1749540949.3100,34417,7931
1749540949.5600,33129,8035
1749540949.8120,34868,8227
1749540950.0610,33795,8422
1749540950.3100,35712,8227
1749540950.5600,32826,8031
1749540950.8100,34312,8130
1749540951.0630,33807,8423
1749540951.3100,33735,8225
1749540951.5630,34351,8128
1749540951.8130,33837,8325
1749540952.0630,34842,8423
1749540952.3130,32820,8128
1749540952.5630,34634,8031
1749540952.8140,35740,8128
1749540953.0630,33987,8519
1749540953.3140,34355,8031
1749540953.5640,33446,7931
1749540953.8140,33686,8132
1749540954.0660,35319,8910
1749540954.3140,33206,8029
1749540954.5640,35658,8225
1749540954.8140,34429,8029
1749540955.0650,34653,8228
1749540955.3120,34425,7931
1749540955.5630,33641,8128
1749540955.8130,35695,8128
1749540956.0630,33061,8326
1749540956.3150,34831,8029
1749540956.5650,33945,7931
1749540956.8150,34420,8324
1749540957.0650,35470,8225
1749540957.3150,33749,8032
1749540957.5650,34709,8225
1749540957.8140,33706,8031
1749540958.0660,33889,8029
1749540958.3140,35601,8128
1749540958.5630,33519,8029
1749540958.8160,34130,7738
1749540959.0660,33967,8617
1749540959.3160,34244,8128
1749540959.5660,35841,7933
1749540959.8160,34259,8029
1749540960.0650,35389,8324
1749540960.3170,34351,8031
1749540960.5670,34465,8225
1749540960.8170,35840,8029
1749540961.0680,32352,8423
1749540961.3170,35201,8128
1749540961.5670,34045,8129
1749540961.8170,35403,8032
1749540962.0660,34479,8029
1749540962.3160,33178,8035
1749540962.5680,34889,7931
1749540962.8150,34162,8225
1749540963.0680,35271,8324
1749540963.3180,34596,8031
1749540963.5660,34586,8129
1749540963.8170,35501,8128
1749540964.0710,33556,10182
1749540964.3180,35827,8225
1749540964.5690,33293,8128
1749540964.8190,35165,8129
1749540965.0730,35445,10181
1749540965.3190,35317,7934
1749540965.5690,35911,7834
1749540965.8180,35058,8324
1749540966.0670,34656,8130
1749540966.3170,34028,8029
1749540966.5690,34801,8128
1749540966.8170,33725,8128
1749540967.0690,33754,8032
1749540967.3170,35088,8128
1749540967.5690,33775,8130
1749540967.8190,35762,8032
1749540968.0700,34955,8128
1749540968.3180,35463,8225
1749540968.5700,34577,8031
1749540968.8180,34902,8128
1749540969.0700,34969,8029
1749540969.3210,34849,8324
1749540969.5710,35876,8031
1749540969.8210,33959,7934
1749540970.0690,35758,8031
1749540970.3190,33220,8029
1749540970.5690,34904,7931
1749540970.8210,34859,8325
1749540971.0710,35128,8035
1749540971.3210,34656,8032
1749540971.5690,34193,8128
1749540971.8220,35393,8130
1749540972.0710,34696,8031
1749540972.3210,35061,8423
1749540972.5700,34837,8225
1749540972.8200,35317,8032
1749540973.0720,35089,8029
1749540973.3200,34627,8225
1749540973.5720,35749,8029
1749540973.8210,34834,8225
1749540974.0710,34471,8225
1749540974.3200,34266,8225
1749540974.5710,34730,8128
1749540974.8210,35876,8029
1749540975.0730,34519,8129
1749540975.3230,36113,8225
1749540975.5730,34355,8128
1749540975.8210,35521,8029
1749540976.0730,35972,8225
1749540976.3230,34433,8032
1749540976.5730,35629,8225
1749540976.8240,35127,8225
1749540977.0740,35537,8032
1749540977.3240,35982,8128
1749540977.5740,35198,8128
1749540977.8240,35707,8029
1749540978.0740,35560,8225
1749540978.3220,35824,8519
1749540978.5750,34470,8225
1749540978.8230,35218,7934
1749540979.0750,34699,8128
1749540979.3250,34406,8325
1749540979.5750,35364,8128
1749540979.8250,35063,8128
1749540980.0750,35978,7931
1749540980.3250,35141,8225
1749540980.5740,35333,8031
1749540980.8250,34184,8029
1749540981.0760,34563,8031
1749540981.3260,34810,8423
1749540981.5740,35085,8032
1749540981.8260,35400,8029
1749540982.0740,33379,8128
1749540982.3240,34121,8521
1749540982.5760,34052,8029
1749540982.8270,35071,8128
1749540983.0770,35555,7835
1749540983.3270,34849,8616
1749540983.5770,35856,8128
1749540983.8270,34767,7931
1749540984.0770,35680,8029
1749540984.3270,35198,8324
1749540984.5770,34954,7931
1749540984.8280,35091,8225
1749540985.0780,35058,8128
1749540985.3280,35816,8128
1749540985.5780,34536,9399
1749540985.8260,35702,8130
1749540986.0760,34661,7933
1749540986.3270,34670,8128
1749540986.5780,34207,9595
1749540986.8270,34316,7934
1749540987.0790,35184,8128
1749540987.3290,34261,8225
1749540987.5790,35617,9790
1749540987.8290,34412,8225
1749540988.0790,34972,8031
1749540988.3290,35077,8029
1749540988.5770,34079,10280
1749540988.8280,35196,7934
1749540989.0770,34610,7931
1749540989.3300,34832,8423
1749540989.5800,33026,10181
1749540989.8290,34956,7933
1749540990.0800,35067,8031
1749540990.3300,35730,8227
1749540990.5810,35557,10181
1749540990.8300,34828,8227
1749540991.0800,35487,7934
1749540991.3300,34465,8128
1749540991.5820,34979,10082
1749540991.8300,35439,15166
1749540992.0800,35390,15166
1749540992.3310,35544,15264
1749540992.5810,34467,15068
1749540992.8300,35036,8128
1749540993.0810,35084,8324
1749540993.3310,34038,8324
1749540993.5810,35741,8225
1749540993.8320,35055,8029
1749540994.0820,35803,8227
1749540994.3320,34540,8421
1749540994.5810,34901,8029
1749540994.8320,34317,8128
1749540995.0810,35172,8035
1749540995.3310,34408,8421
1749540995.5820,34686,7835
1749540995.8300,35541,7933
1749540996.0830,34963,8128
1749540996.3320,35150,8422
1749540996.5830,34830,8031
1749540996.8330,35341,7934
1749540997.0830,34143,7933
1749540997.3330,35249,8519
1749540997.5830,35735,8128
1749540997.8340,35057,7933
1749540998.0820,35511,8230
1749540998.3340,34443,8324
1749540998.5820,35202,8029
1749540998.8330,35149,8029
1749540999.0820,32780,8032
1749540999.3340,35689,8324
1749540999.5820,34150,8227
1749540999.8320,35573,8128
1749541000.0840,34228,8029
1749541000.3340,35332,8619
1749541000.5840,33926,8031
1749541000.8350,36793,8029
1749541001.0830,35616,8031
1749541001.3350,32914,8324
1749541001.5850,36160,7931
1749541001.8330,33839,8031
1749541002.0850,35184,8128
1749541002.3370,35690,8811
1749541002.5840,33802,8029
1749541002.8360,35845,7931
1749541003.0860,34164,8035
1749541003.3360,35206,8519
1749541003.5860,34736,8029
1749541003.8340,35035,8128
1749541004.0860,34260,7931
1749541004.3360,35276,8225
1749541004.5860,35745,8227
1749541004.8340,34014,8128
1749541005.0870,35511,7933
1749541005.3370,34748,8128
1749541005.5850,34914,8129
1749541005.8370,33863,8225
1749541006.0890,35080,10670
1749541006.3360,34195,8324
1749541006.5860,33978,8031
1749541006.8370,35459,8225
1749541007.0880,34499,8225
1749541007.3380,35064,8225
1749541007.5850,34578,8029
1749541007.8380,35223,8029
1749541008.0870,34250,8130
1749541008.3350,33877,8422
1749541008.5880,35597,7933
1749541008.8360,33707,8031
1749541009.0860,35130,8324
1749541009.3370,34569,8519
1749541009.5870,35097,8128
1749541009.8370,34344,8225
1749541010.0870,34533,8132
