time,PKG,GPU
1749542788.1260,20848,8328
1749542788.3700,42476,8029
1749542788.6220,35874,8031
1749542788.8720,35119,8031
1749542789.1220,36571,8128
1749542789.3720,36015,7835
1749542789.6220,41953,8128
1749542789.8720,35713,8225
1749542790.1230,35229,8323
1749542790.3700,35193,8032
1749542790.6210,34743,8029
1749542790.8730,36071,7933
1749542791.1230,36246,8225
1749542791.3730,36214,8031
1749542791.6230,35441,8031
1749542791.8710,35641,8225
1749542792.1230,35115,8618
1749542792.3730,35383,8129
1749542792.6210,36246,8225
1749542792.8740,35069,8029
1749542793.1220,36503,8225
1749542793.3740,36196,8225
1749542793.6240,36190,7933
1749542793.8740,36513,8032
1749542794.1220,35773,8618
1749542794.3730,34200,8029
1749542794.6240,36242,8128
1749542794.8750,35981,8225
1749542795.1250,36810,8422
1749542795.3740,36136,8029
1749542795.6250,36033,8029
1749542795.8750,36246,8032
1749542796.1250,36482,8519
1749542796.3740,36194,8029
1749542796.6250,36248,8029
1749542796.8750,36904,8029
1749542797.1260,35535,8324
1749542797.3740,36412,8031
1749542797.6260,36637,8128
1749542797.8760,34476,8029
1749542798.1240,35756,8225
1749542798.3760,36698,8225
1749542798.6260,36019,7933
1749542798.8770,36110,8325
1749542799.1270,36638,8324
1749542799.3740,36111,8225
1749542799.6270,34971,7931
1749542799.8770,35870,8029
1749542800.1270,35914,8422
1749542800.3770,35708,8129
1749542800.6270,36753,8128
1749542800.8770,35351,8029
1749542801.1270,36238,8519
1749542801.3780,36296,8325
1749542801.6280,35132,8128
1749542801.8780,35852,8029
1749542802.1280,36259,8128
1749542802.3780,35807,8032
1749542802.6280,35091,7835
1749542802.8780,34523,8228
1749542803.1290,35771,8324
1749542803.3770,35373,8029
1749542803.6260,34710,8225
1749542803.8790,35440,7938
1749542804.1290,34167,8128
1749542804.3760,35552,8225
1749542804.6290,35678,8225
1749542804.8790,36608,8128
1749542805.1290,34494,8324
1749542805.3790,36169,7933
1749542805.6290,36224,7933
1749542805.8780,35689,8031
1749542806.1300,36194,8324
1749542806.3800,36154,8225
1749542806.6300,36840,8029
1749542806.8800,35380,8031
1749542807.1300,35443,8128
1749542807.3800,35987,8519
1749542807.6300,36633,8128
1749542807.8800,34837,8325
1749542808.1310,33756,8225
1749542808.3810,35802,8128
1749542808.6280,35419,7931
1749542808.8790,34687,8029
1749542809.1310,34252,8231
1749542809.3810,36270,8225
1749542809.6310,35308,8032
1749542809.8810,32383,7934
1749542810.1320,33173,8130
1749542810.3810,31708,8225
1749542810.6320,30819,8130
1749542810.8820,35731,8225
1749542811.1320,35011,7931
1749542811.3820,35225,7933
1749542811.6320,35627,8129
1749542811.8820,36580,8128
1749542812.1320,35606,8029
1749542812.3830,35213,8029
1749542812.6300,36461,8128
1749542812.8820,35631,8031
1749542813.1330,36387,8128
1749542813.3820,36732,8326
1749542813.6300,36144,7931
1749542813.8810,34623,8225
1749542814.1330,35885,7934
1749542814.3830,36583,8032
1749542814.6330,35866,7933
1749542814.8830,35651,8128
1749542815.1330,36335,8031
1749542815.3840,36296,8225
1749542815.6340,35199,7931
1749542815.8820,34881,8129
1749542816.1340,36169,8129
1749542816.3820,33409,8128
1749542816.6340,35802,8128
1749542816.8840,34627,8032
1749542817.1350,33499,7933
1749542817.3850,35708,8128
1749542817.6330,37129,8129
1749542817.8850,35407,8128
1749542818.1350,35755,8225
1749542818.3850,36195,8225
1749542818.6350,36354,7836
1749542818.8850,35300,8029
1749542819.1350,35586,8129
1749542819.3850,36198,8326
1749542819.6360,35181,8128
1749542819.8860,35832,8031
1749542820.1330,35537,8132
1749542820.3860,35441,8422
1749542820.6360,35172,8228
1749542820.8860,34464,8036
1749542821.1340,35223,7934
1749542821.3860,35691,8128
