gen,time,PKG,GPU,seconds_passed,best_of_gen,average,best_of_gen_std
46.0,1970-01-01 00:00:01.749540789,359.22255800000005,6.407676999999998,1.38e-08,0.32,0.2652,0.17888543819998315
47.0,1970-01-01 00:00:01.749540790,365.162638,6.766921999999999,1.42e-08,0.4,0.2764,0.0
48.0,1970-01-01 00:00:01.749540790,366.266104,6.760600999999999,1.44e-08,0.36,0.2564,0.1673320053068151
49.0,1970-01-01 00:00:01.749540791,383.546244,7.364385999999999,1.5e-08,0.48,0.25279999999999997,0.17888543819998315
50.0,1970-01-01 00:00:01.749540791,400.300534,6.511520999999999,1.54e-08,0.32,0.2808,0.10954451150103323
51.0,1970-01-01 00:00:01.749540791,399.311468,7.265692,1.54e-08,0.4,0.27399999999999997,0.28284271247461906
52.0,1970-01-01 00:00:01.749540792,414.36507600000004,8.160518999999999,1.6e-08,0.36,0.288,0.08944271909999159
53.0,1970-01-01 00:00:01.749540792,420.04580599999997,8.153214,1.6399999999999998e-08,0.27999999999999997,0.29159999999999997,0.2280350850198276
54.0,1970-01-01 00:00:01.749540792,421.219272,8.166443,1.6399999999999998e-08,0.4,0.2688,0.1414213562373095
55.0,1970-01-01 00:00:01.749540793,438.5645619999999,9.893978,1.7200000000000002e-08,0.4800000000000001,0.24919999999999995,0.33466401061363027
56.0,1970-01-01 00:00:01.749540793,437.369146,9.890549,1.74e-08,0.44000000000000006,0.2788,0.21908902300206645
57.0,1970-01-01 00:00:01.749540793,451.33963800000004,10.356547,1.78e-08,0.36,0.27399999999999997,0.260768096208106
58.0,1970-01-01 00:00:01.749540794,475.45482400000003,10.433506,1.84e-08,0.27999999999999997,0.27240000000000003,0.2280350850198276
59.0,1970-01-01 00:00:01.749540794,474.27185799999995,10.512877,1.84e-08,0.24000000000000005,0.2588,0.16733200530681513
60.0,1970-01-01 00:00:01.749540794,471.7668259999999,10.286519,1.88e-08,0.36,0.2752,0.21908902300206645
61.0,1970-01-01 00:00:01.749540795,487.87135,10.349275,1.9400000000000002e-08,0.24,0.2879999999999999,0.260768096208106
62.0,1970-01-01 00:00:01.749540795,483.296786,10.335659000000001,1.9400000000000002e-08,0.24,0.2832,0.260768096208106
63.0,1970-01-01 00:00:01.749540796,509.20880400000004,11.123076000000001,2e-08,0.44000000000000006,0.26519999999999994,0.260768096208106
64.0,1970-01-01 00:00:01.749540796,501.608792,11.074622999999999,2.04e-08,0.36,0.25279999999999997,0.1673320053068151
65.0,1970-01-01 00:00:01.749540796,511.42618600000003,11.149534,2.06e-08,0.6,0.27080000000000004,0.2449489742783178
66.0,1970-01-01 00:00:01.749540797,530.944908,11.252427,2.14e-08,0.32,0.2672,0.33466401061363027
67.0,1970-01-01 00:00:01.749540797,530.944908,11.252427,2.14e-08,0.32,0.24639999999999995,0.10954451150103323
68.0,1970-01-01 00:00:01.749540797,548.526848,11.748612000000001,2.18e-08,0.4,0.27999999999999997,0.1414213562373095
69.0,1970-01-01 00:00:01.749540798,556.82721,11.841215000000002,2.24e-08,0.36,0.27919999999999995,0.3286335345030997
70.0,1970-01-01 00:00:01.749540798,566.101288,11.868747000000003,2.2599999999999997e-08,0.44000000000000006,0.28919999999999996,0.16733200530681508
71.0,1970-01-01 00:00:01.749540798,572.118568,12.203442000000003,2.28e-08,0.36,0.28759999999999997,0.1673320053068151
72.0,1970-01-01 00:00:01.749540799,580.0276299999999,12.276345000000003,2.34e-08,0.44000000000000006,0.2928,0.3286335345030997
73.0,1970-01-01 00:00:01.749540799,580.0276299999999,12.276345000000003,2.36e-08,0.27999999999999997,0.312,0.22803508501982758
74.0,1970-01-01 00:00:01.749540800,585.8304599999999,12.313090000000003,2.3999999999999997e-08,0.44000000000000006,0.26039999999999996,0.3286335345030997
75.0,1970-01-01 00:00:01.749540800,596.205254,12.378151000000003,2.44e-08,0.36,0.2688,0.21908902300206645
76.0,1970-01-01 00:00:01.749540800,602.0806339999999,12.493046000000003,2.48e-08,0.4800000000000001,0.2848,0.30331501776206204
77.0,1970-01-01 00:00:01.749540801,612.5335279999999,12.485057000000003,2.5199999999999997e-08,0.36,0.2656,0.21908902300206645
78.0,1970-01-01 00:00:01.749540801,611.3422119999999,12.496428000000003,2.5400000000000002e-08,0.32,0.27240000000000003,0.30331501776206204
79.0,1970-01-01 00:00:01.749540801,634.551482,13.073408000000004,2.58e-08,0.32,0.2756,0.17888543819998318
80.0,1970-01-01 00:00:01.749540802,641.628978,13.098682000000002,2.6399999999999998e-08,0.36,0.29200000000000004,0.1673320053068151
81.0,1970-01-01 00:00:01.749540802,645.1265259999999,13.123569000000003,2.6399999999999998e-08,0.28,0.29359999999999997,0.17888543819998318
82.0,1970-01-01 00:00:01.749540803,667.7707459999999,13.538949000000006,2.7e-08,0.44000000000000006,0.2872,0.16733200530681508
83.0,1970-01-01 00:00:01.749540803,677.436324,13.590581000000004,2.74e-08,0.24000000000000005,0.2888,0.16733200530681513
84.0,1970-01-01 00:00:01.749540803,668.0006459999998,13.827349000000007,2.76e-08,0.52,0.32320000000000004,0.2683281572999748
85.0,1970-01-01 00:00:01.749540804,694.4923139999999,13.886266000000006,2.8000000000000003e-08,0.36,0.3092,0.1673320053068151
86.0,1970-01-01 00:00:01.749540804,701.6267599999999,13.897290000000007,2.84e-08,0.4800000000000001,0.28439999999999993,0.363318042491699
87.0,1970-01-01 00:00:01.749540805,716.560718,14.235217000000006,2.8999999999999998e-08,0.2,0.29319999999999996,0.2
88.0,1970-01-01 00:00:01.749540805,715.446102,14.216938000000008,2.8999999999999998e-08,0.27999999999999997,0.29239999999999994,0.2683281572999748
89.0,1970-01-01 00:00:01.749540805,724.7538299999999,14.400970000000006,2.96e-08,0.44000000000000006,0.30439999999999995,0.21908902300206645
90.0,1970-01-01 00:00:01.749540806,726.9342119999999,14.437478000000008,3e-08,0.4,0.29159999999999997,0.31622776601683794
91.0,1970-01-01 00:00:01.749540806,731.604476,14.446494000000007,3.0200000000000006e-08,0.4,0.3056,0.2449489742783178
92.0,1970-01-01 00:00:01.749540806,740.706104,14.645076000000007,3.06e-08,0.48,0.316,0.30331501776206204
93.0,1970-01-01 00:00:01.749540807,753.0897299999999,14.678445000000007,3.1e-08,0.48,0.29519999999999996,0.3346640106136302
94.0,1970-01-01 00:00:01.749540807,770.3748699999999,14.842630000000009,3.1399999999999997e-08,0.28,0.3064,0.17888543819998318
95.0,1970-01-01 00:00:01.749540807,769.1570039999999,14.741501000000005,3.18e-08,0.32,0.31920000000000004,0.10954451150103323
96.0,1970-01-01 00:00:01.749540808,773.7203179999999,14.867667000000006,3.2e-08,0.36,0.30240000000000006,0.16733200530681508
97.0,1970-01-01 00:00:01.749540808,792.073724,15.40138100000001,3.26e-08,0.4,0.3076,0.24494897427831783
98.0,1970-01-01 00:00:01.749540808,799.854436,15.43543400000001,3.2799999999999996e-08,0.44000000000000006,0.3144,0.2966479394838265
99.0,1970-01-01 00:00:01.749540809,807.903148,15.566987000000008,3.3000000000000004e-08,0.2,0.31120000000000003,0.2449489742783178
100.0,1970-01-01 00:00:01.749540809,820.416474,15.868706000000008,3.38e-08,0.4,0.28679999999999994,0.1414213562373095
101.0,1970-01-01 00:00:01.749540810,823.825222,15.86944300000001,3.4e-08,0.44000000000000006,0.278,0.35777087639996635
102.0,1970-01-01 00:00:01.749540810,834.2694660000001,16.110354000000008,3.42e-08,0.36,0.29919999999999997,0.29664793948382656
103.0,1970-01-01 00:00:01.749540810,837.7405140000001,16.19884100000001,3.48e-08,0.44000000000000006,0.2764,0.2607680962081059
104.0,1970-01-01 00:00:01.749540811,842.304578,16.20290700000001,3.4999999999999996e-08,0.4,0.2928,0.31622776601683794
105.0,1970-01-01 00:00:01.749540811,869.839912,16.64235300000001,3.58e-08,0.31999999999999995,0.2908,0.2683281572999748
106.0,1970-01-01 00:00:01.749540811,866.473264,16.636716000000014,3.58e-08,0.4,0.3008,0.2449489742783178
107.0,1970-01-01 00:00:01.749540812,874.578726,16.67061900000001,3.6e-08,0.52,0.32839999999999997,0.17888543819998318
108.0,1970-01-01 00:00:01.749540812,885.716136,16.798459000000015,3.68e-08,0.64,0.3076,0.2607680962081059
109.0,1970-01-01 00:00:01.749540812,885.716136,16.798459000000015,3.68e-08,0.32,0.3476,0.2280350850198276
110.0,1970-01-01 00:00:01.749540813,900.483794,17.067836000000014,3.7600000000000006e-08,0.44000000000000006,0.32599999999999996,0.2966479394838265
111.0,1970-01-01 00:00:01.749540813,914.3853359999999,18.506934000000015,3.78e-08,0.5599999999999999,0.34720000000000006,0.2607680962081059
112.0,1970-01-01 00:00:01.749540813,912.194854,18.651476000000017,3.78e-08,0.52,0.3436,0.2280350850198276
113.0,1970-01-01 00:00:01.749540814,939.696438,18.919722000000014,3.8800000000000003e-08,0.24000000000000005,0.34800000000000003,0.16733200530681513
114.0,1970-01-01 00:00:01.749540814,940.8136039999999,18.918301000000014,3.8800000000000003e-08,0.4800000000000001,0.3372,0.2280350850198276
115.0,1970-01-01 00:00:01.749540815,946.3369839999999,18.857546000000017,3.92e-08,0.4,0.36760000000000004,0.19999999999999998
116.0,1970-01-01 00:00:01.749540815,954.7865459999999,19.125499000000016,3.98e-08,0.56,0.3456,0.21908902300206645
117.0,1970-01-01 00:00:01.749540815,960.3786759999999,19.128194000000015,3.98e-08,0.31999999999999995,0.3652,0.2683281572999748
118.0,1970-01-01 00:00:01.749540816,963.7829239999999,19.153231000000016,4.06e-08,0.4,0.3492,0.282842712474619
119.0,1970-01-01 00:00:01.749540816,967.304322,19.16356800000002,4.08e-08,0.36,0.3568,0.29664793948382656
120.0,1970-01-01 00:00:01.749540817,979.714698,19.166887000000017,4.0999999999999997e-08,0.64,0.32439999999999997,0.16733200530681513
121.0,1970-01-01 00:00:01.749540817,1011.3577799999999,19.90452000000002,4.1800000000000004e-08,0.48,0.364,0.17888543819998315
122.0,1970-01-01 00:00:01.749540817,1007.9267820000001,19.88928300000002,4.1800000000000004e-08,0.4,0.3624,0.19999999999999996
123.0,1970-01-01 00:00:01.749540818,1015.828594,19.90853600000002,4.2399999999999996e-08,0.64,0.362,0.16733200530681508
124.0,1970-01-01 00:00:01.749540818,1021.766424,20.21888100000002,4.28e-08,0.44000000000000006,0.3628,0.260768096208106
125.0,1970-01-01 00:00:01.749540819,1032.863434,20.292171000000018,4.3e-08,0.32,0.3428,0.2280350850198276
126.0,1970-01-01 00:00:01.749540819,1042.052312,20.354153000000018,4.36e-08,0.48,0.36400000000000005,0.22803508501982764
127.0,1970-01-01 00:00:01.749540819,1045.61171,20.38884000000002,4.3799999999999995e-08,0.5599999999999999,0.35679999999999995,0.1673320053068151
128.0,1970-01-01 00:00:01.749540820,1049.663174,20.39780600000002,4.42e-08,0.44000000000000006,0.33280000000000004,0.3286335345030997
129.0,1970-01-01 00:00:01.749540820,1060.028018,20.60981700000002,4.48e-08,0.36,0.3264,0.3847076812334269
130.0,1970-01-01 00:00:01.749540820,1058.883202,20.62093800000002,4.48e-08,0.36,0.37039999999999995,0.2607680962081059
131.0,1970-01-01 00:00:01.749540821,1092.916532,21.04230800000002,4.54e-08,0.28,0.33520000000000005,0.1788854381999832
132.0,1970-01-01 00:00:01.749540821,1090.6001,20.97685000000002,4.58e-08,0.44000000000000006,0.3492,0.16733200530681508
133.0,1970-01-01 00:00:01.749540822,1099.640928,21.01908200000002,4.62e-08,0.36,0.32999999999999996,0.16733200530681508
134.0,1970-01-01 00:00:01.749540822,1115.227136,21.523359000000013,4.66e-08,0.4,0.3216,0.24494897427831783
135.0,1970-01-01 00:00:01.749540822,1119.59245,21.551825000000015,4.68e-08,0.48,0.3104,0.2280350850198276
136.0,1970-01-01 00:00:01.749540823,1129.586544,21.592736000000013,4.72e-08,0.6,0.3304,0.2
137.0,1970-01-01 00:00:01.749540823,1135.4662739999999,21.805381000000015,4.7800000000000005e-08,0.48,0.3428000000000001,0.3346640106136302
138.0,1970-01-01 00:00:01.749540824,1144.437652,21.886413000000015,4.799999999999999e-08,0.76,0.32399999999999995,0.21908902300206645
139.0,1970-01-01 00:00:01.749540824,1149.1084660000001,21.841329000000012,4.82e-08,0.44000000000000006,0.33,0.21908902300206645
140.0,1970-01-01 00:00:01.749540824,1161.706942,22.059948000000013,4.88e-08,0.44000000000000006,0.31279999999999997,0.2966479394838265
141.0,1970-01-01 00:00:01.749540825,1162.915658,22.117377000000012,4.9200000000000004e-08,0.32,0.3056,0.30331501776206204
142.0,1970-01-01 00:00:01.749540825,1165.16299,22.173085000000015,4.96e-08,0.4,0.3232,0.24494897427831785
143.0,1970-01-01 00:00:01.749540825,1188.982976,22.617144000000017,4.98e-08,0.36,0.34640000000000004,0.35777087639996635
144.0,1970-01-01 00:00:01.749540826,1197.152888,22.665497000000016,5.0399999999999995e-08,0.4800000000000001,0.33039999999999997,0.2280350850198276
145.0,1970-01-01 00:00:01.749540826,1208.571798,22.997987000000016,5.06e-08,0.36,0.354,0.16733200530681513
146.0,1970-01-01 00:00:01.749540827,1212.7598619999999,22.772203000000015,5.1e-08,0.6,0.33320000000000005,0.24494897427831783
147.0,1970-01-01 00:00:01.749540827,1225.4721379999999,23.469772000000013,5.16e-08,0.52,0.3228,0.41472882706655445
148.0,1970-01-01 00:00:01.749540827,1225.511638,23.464922000000016,5.1799999999999994e-08,0.44000000000000006,0.33120000000000005,0.2966479394838265
149.0,1970-01-01 00:00:01.749540828,1236.6816479999998,23.499612000000017,5.2e-08,0.44000000000000006,0.346,0.08944271909999157
150.0,1970-01-01 00:00:01.749540828,1245.8815759999998,24.348494000000013,5.26e-08,0.48,0.37639999999999996,0.17888543819998315
151.0,1970-01-01 00:00:01.749540829,1249.1548739999998,24.045881000000016,5.3e-08,0.44000000000000006,0.3664,0.35777087639996635
152.0,1970-01-01 00:00:01.749540829,1271.1127279999998,24.380332000000013,5.319999999999999e-08,0.27999999999999997,0.3508,0.2280350850198276
153.0,1970-01-01 00:00:01.749540829,1276.901108,24.56362700000001,5.3600000000000004e-08,0.32,0.33680000000000004,0.363318042491699
154.0,1970-01-01 00:00:01.749540830,1276.554958,24.52457700000001,5.4e-08,0.64,0.324,0.16733200530681513
155.0,1970-01-01 00:00:01.749540830,1282.611738,24.58602200000001,5.44e-08,0.44000000000000006,0.32320000000000004,0.1673320053068151
156.0,1970-01-01 00:00:01.749540830,1287.1096519999999,24.599838000000013,5.48e-08,0.36,0.33119999999999994,0.29664793948382656
157.0,1970-01-01 00:00:01.749540831,1299.319978,24.64730700000001,5.5e-08,0.44000000000000006,0.32599999999999996,0.2607680962081059
158.0,1970-01-01 00:00:01.749540831,1310.8753379999998,25.273647000000008,5.58e-08,0.52,0.3312,0.17888543819998318
159.0,1970-01-01 00:00:01.749540831,1314.3326359999999,25.313434000000008,5.58e-08,0.52,0.33280000000000004,0.2280350850198276
160.0,1970-01-01 00:00:01.749540832,1332.7595079999999,25.39692700000001,5.62e-08,0.6,0.36640000000000006,0.1414213562373095
161.0,1970-01-01 00:00:01.749540832,1346.7512,26.273825000000006,5.68e-08,0.5599999999999999,0.35439999999999994,0.1673320053068151
162.0,1970-01-01 00:00:01.749540833,1347.843816,26.29195400000001,5.700000000000001e-08,0.36,0.3628,0.21908902300206645
163.0,1970-01-01 00:00:01.749540833,1345.519984,26.280096000000007,5.7199999999999996e-08,0.6,0.36760000000000004,0.28284271247461906
164.0,1970-01-01 00:00:01.749540833,1367.1412379999997,26.707247000000006,5.78e-08,0.36,0.36639999999999995,0.21908902300206645
165.0,1970-01-01 00:00:01.749540834,1374.8044499999999,26.741350000000004,5.8e-08,0.52,0.35719999999999996,0.2280350850198276
166.0,1970-01-01 00:00:01.749540834,1389.6399079999997,27.005877000000005,5.8800000000000004e-08,0.52,0.3828,0.38987177379235854
167.0,1970-01-01 00:00:01.749540834,1387.4583259999997,26.852469000000006,5.8800000000000004e-08,0.52,0.35,0.10954451150103321
168.0,1970-01-01 00:00:01.749540835,1401.1023179999997,27.294617000000006,5.9e-08,0.4,0.3516,0.31622776601683794
169.0,1970-01-01 00:00:01.749540835,1408.1533139999997,27.373590999999998,5.98e-08,0.64,0.384,0.2607680962081059
170.0,1970-01-01 00:00:01.749540835,1408.1533139999997,27.373590999999998,5.98e-08,0.36,0.3824,0.2966479394838265
171.0,1970-01-01 00:00:01.749540836,1424.0268379999998,27.656197,6.040000000000001e-08,0.48,0.3652,0.1095445115010332
172.0,1970-01-01 00:00:01.749540836,1437.47093,27.780494999999995,6.079999999999999e-08,0.44000000000000006,0.3832,0.260768096208106
173.0,1970-01-01 00:00:01.749540837,1434.029282,27.692057999999996,6.1e-08,0.2,0.3308,0.2
174.0,1970-01-01 00:00:01.749540837,1440.6782279999998,27.766882,6.14e-08,0.5599999999999999,0.36439999999999995,0.1673320053068151
175.0,1970-01-01 00:00:01.749540837,1454.2649699999997,28.125629999999994,6.180000000000001e-08,0.32,0.36080000000000007,0.17888543819998318
176.0,1970-01-01 00:00:01.749540838,1463.0394479999998,27.835361999999996,6.219999999999999e-08,0.44000000000000006,0.362,0.08944271909999157
177.0,1970-01-01 00:00:01.749540838,1476.9919899999998,28.66830999999999,6.26e-08,0.48,0.3652,0.2683281572999748
178.0,1970-01-01 00:00:01.749540838,1472.4817759999999,28.66929399999999,6.279999999999999e-08,0.4,0.35679999999999995,0.24494897427831783
179.0,1970-01-01 00:00:01.749540839,1489.651416,28.960128999999995,6.34e-08,0.27999999999999997,0.3948,0.22803508501982758
180.0,1970-01-01 00:00:01.749540839,1495.4073959999998,28.977873999999996,6.38e-08,0.44000000000000006,0.3492,0.08944271909999157
181.0,1970-01-01 00:00:01.749540839,1495.4073959999998,28.977873999999996,6.38e-08,0.52,0.374,0.22803508501982758
182.0,1970-01-01 00:00:01.749540840,1512.8045859999997,29.283408999999995,6.460000000000001e-08,0.36,0.3712000000000001,0.21908902300206645
183.0,1970-01-01 00:00:01.749540840,1524.430846,29.317748999999992,6.48e-08,0.64,0.37120000000000003,0.21908902300206645
184.0,1970-01-01 00:00:01.749540841,1530.695092,29.343022999999995,6.52e-08,0.36,0.372,0.21908902300206645
185.0,1970-01-01 00:00:01.749540841,1551.64823,29.70799499999999,6.58e-08,0.4,0.39159999999999995,0.2449489742783178
186.0,1970-01-01 00:00:01.749540841,1550.466164,29.69946599999999,6.58e-08,0.27999999999999997,0.3692,0.2280350850198276
187.0,1970-01-01 00:00:01.749540842,1562.65949,29.815184999999992,6.64e-08,0.6799999999999999,0.392,0.2280350850198276
188.0,1970-01-01 00:00:01.749540842,1568.77817,30.081529999999987,6.68e-08,0.64,0.36760000000000004,0.21908902300206645
189.0,1970-01-01 00:00:01.749540843,1574.3707499999998,30.07922499999999,6.699999999999999e-08,0.64,0.3728000000000001,0.260768096208106
190.0,1970-01-01 00:00:01.749540843,1578.960764,29.87334099999999,6.76e-08,0.52,0.3704,0.2683281572999748
191.0,1970-01-01 00:00:01.749540843,1583.604728,29.882256999999992,6.78e-08,0.52,0.41200000000000003,0.1095445115010332
192.0,1970-01-01 00:00:01.749540844,1587.765842,29.92502299999999,6.82e-08,0.5599999999999999,0.37879999999999997,0.1673320053068151
193.0,1970-01-01 00:00:01.749540844,1607.705514,30.667615999999988,6.880000000000001e-08,0.48,0.38079999999999997,0.2683281572999748
194.0,1970-01-01 00:00:01.749540845,1618.982274,30.692005999999985,6.9e-08,0.6,0.404,0.2
195.0,1970-01-01 00:00:01.749540845,1631.49775,30.881324999999986,6.94e-08,0.4800000000000001,0.38280000000000003,0.17888543819998318
196.0,1970-01-01 00:00:01.749540845,1629.298518,30.874316999999984,6.98e-08,0.48,0.38079999999999997,0.17888543819998315
197.0,1970-01-01 00:00:01.749540846,1632.6303659999999,30.938453999999986,6.999999999999999e-08,0.48,0.38120000000000004,0.1095445115010332
198.0,1970-01-01 00:00:01.749540846,1648.70419,31.025409999999987,7.06e-08,0.6,0.3792,0.2449489742783178
199.0,1970-01-01 00:00:01.749540847,1654.24097,31.052404999999986,7.1e-08,0.4800000000000001,0.3688,0.17888543819998318
200.0,1970-01-01 00:00:01.749540847,1678.1394059999998,31.661813999999982,7.139999999999999e-08,0.52,0.4,0.22803508501982764
201.0,1970-01-01 00:00:01.749540847,1682.9180199999998,31.78822999999998,7.16e-08,0.64,0.3824,0.21908902300206642
202.0,1970-01-01 00:00:01.749540848,1690.9160819999997,31.831782999999984,7.2e-08,0.44000000000000006,0.4124,0.2966479394838265
203.0,1970-01-01 00:00:01.749540848,1696.3584619999997,31.800227999999983,7.24e-08,0.4,0.3804,0.1414213562373095
204.0,1970-01-01 00:00:01.749540849,1710.3244039999997,32.120575999999986,7.3e-08,0.44000000000000006,0.39879999999999993,0.1673320053068151
205.0,1970-01-01 00:00:01.749540849,1710.3244039999997,32.120575999999986,7.3e-08,0.4,0.40919999999999995,0.0
206.0,1970-01-01 00:00:01.749540849,1710.2389539999997,31.925125999999985,7.36e-08,0.5599999999999999,0.4116000000000001,0.2966479394838265
207.0,1970-01-01 00:00:01.749540850,1735.5111059999995,32.04951399999998,7.4e-08,0.6,0.3816,0.14142135623730953
208.0,1970-01-01 00:00:01.749540850,1751.7382299999997,32.772069999999985,7.44e-08,0.52,0.394,0.30331501776206204
209.0,1970-01-01 00:00:01.749540851,1762.1254739999997,32.84723099999998,7.5e-08,0.52,0.3792,0.2280350850198276
210.0,1970-01-01 00:00:01.749540851,1763.2016899999994,32.86045999999998,7.5e-08,0.28,0.39360000000000006,0.1788854381999832
211.0,1970-01-01 00:00:01.749540851,1766.598738,32.797696999999985,7.54e-08,0.4800000000000001,0.38320000000000004,0.22803508501982758
212.0,1970-01-01 00:00:01.749540852,1776.4339819999998,32.86280799999999,7.6e-08,0.44000000000000006,0.406,0.260768096208106
213.0,1970-01-01 00:00:01.749540852,1783.4149279999997,33.20088199999998,7.62e-08,0.64,0.378,0.16733200530681513
