gen,time,PKG,GPU,seconds_passed,best_of_gen,average,PKG_std,GPU_std
1.0,1970-01-01 00:00:01.749563750,42.166510625,0.8139049999999998,1.7500000000000002e-09,-1100.0,-2017.0,7.8842308520214095,1.2066979620683873
3.0,1970-01-01 00:00:01.749563997,7.151825,0.09292499999999995,0.0,-1000.0,-1622.0,8.454518251099033,0.05012397380495681
11.0,1970-01-01 00:00:01.749563999,47.01965,0.4376937499999998,2.2500000000000003e-09,-300.0,-930.0,5.500300285420791,0.03526648016058116
14.0,1970-01-01 00:00:01.749563718,28.19893,0.10508666666666659,1e-09,-300.0,-676.0,12.67341807830074,0.17731327662266763
18.0,1970-01-01 00:00:01.749564326,19.768946666666665,0.06913249999999993,6.666666666666667e-10,-200.0,-503.0,11.659317343140922,0.04392720213603408
19.0,1970-01-01 00:00:01.749563010,17.197654999999997,1.4221325,6.666666666666667e-10,-200.0,-532.0,11.143794731649987,0.5387071542939632
20.0,1970-01-01 00:00:01.749564329,54.4873125,0.11793749999999976,3e-09,-100.0,-466.0,3.5839385213232937,0.01274117505046795
25.0,1970-01-01 00:00:01.749563665,58.6639825,0.07654249999999979,3e-09,-100.0,-469.0,4.1072640420712725,0.030307727974891143
29.0,1970-01-01 00:00:01.749563013,56.51275,5.175999999999999,3e-09,0.3483110619469026,-408.9718005562175,3.2567358749213917,1.9384418608124412
31.0,1970-01-01 00:00:01.749564000,51.33404000000001,0.4508849999999998,3e-09,0.3483885486725664,-325.9053362068972,0.0,0.0
32.0,1970-01-01 00:00:01.749564000,57.258865000000014,0.44812249999999976,3e-09,0.3483885486725664,-356.8914559270295,1.3246443464001996,0.02164100303821428
41.0,1970-01-01 00:00:01.749564330,62.338114999999995,0.11762249999999971,4e-09,0.3531812499999999,-256.809282125,1.5145025171487823,0.004316886899143887
45.0,1970-01-01 00:00:01.749563666,76.94661,0.03621499999999969,4e-09,0.3581182342342343,-236.8091198491425,0.0,0.0
50.0,1970-01-01 00:00:01.749563666,70.26145000000001,0.06492499999999973,4e-09,0.3607878738738739,-338.8531502617342,3.134615003297851,0.015390249348207465
51.0,1970-01-01 00:00:01.749564330,68.41040000000001,0.08128749999999968,4e-09,0.3722877614678898,-341.8565668712224,2.4385143034643137,0.03878834248198807
55.0,1970-01-01 00:00:01.749563507,68.82073000000001,5.5609325,4e-09,0.3828265925925926,-369.8336731964149,0.9940082865851835,7.149602626517959
56.0,1970-01-01 00:00:01.749563231,72.45955333333335,6.614763333333332,4.333333333333333e-09,0.3828265925925926,-359.8242451678156,13.173793744633075,5.773846758856555
57.0,1970-01-01 00:00:01.749563716,72.66358142857145,2.034350714285714,4.428571428571428e-09,0.3828265925925926,-286.81134503579034,9.557494127579378,4.6495659014502175
59.0,1970-01-01 00:00:01.749563015,81.81576,16.79244,5e-09,0.396543358490566,-345.81663109571787,0.0,0.0
65.0,1970-01-01 00:00:01.749563508,78.170345,7.521867499999999,5e-09,0.4056415238095238,-303.7920909598037,5.6134732484665975,9.783723878861897
66.0,1970-01-01 00:00:01.749564002,72.56743000000002,0.5482949999999996,5e-09,0.4097851923076923,-421.8549029189287,0.0,0.0
