gen,time,PKG,GPU,seconds_passed,best_of_gen,average,best_of_gen_std
1.0,1970-01-01 00:00:01.749563668,29.965419999999998,0.5921362499999998,0.0,-1100.0,-2017.0,0.0
2.0,1970-01-01 00:00:01.749563668,29.965419999999998,0.5921362499999998,0.0,-1100.0,-1800.0,0.0
3.0,1970-01-01 00:00:01.749563668,29.965419999999998,0.5921362499999998,0.0,-1000.0,-1622.0,0.0
4.0,1970-01-01 00:00:01.749563668,29.965419999999998,0.5921362499999998,0.0,-800.0,-1437.0,0.0
5.0,1970-01-01 00:00:01.749563668,29.965419999999998,0.5921362499999998,0.0,-800.0,-1331.0,0.0
6.0,1970-01-01 00:00:01.749563668,29.965419999999998,0.5921362499999998,2e-10,-800.0,-1273.0,0.0
7.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-700.0,-1211.0,0.0
8.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-700.0,-1113.0,0.0
9.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-500.0,-1007.0,0.0
10.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-400.0,-956.0,0.0
11.0,1970-01-01 00:00:01.749563668,37.423685,0.6783899999999998,4e-10,-300.0,-930.0,0.0
12.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-300.0,-833.0,0.0
13.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-300.0,-783.0,0.0
14.0,1970-01-01 00:00:01.749563668,32.9616475,0.6251462499999998,4e-10,-300.0,-676.0,0.0
15.0,1970-01-01 00:00:01.749563668,37.423685,0.6783899999999998,4e-10,-300.0,-602.0,0.0
16.0,1970-01-01 00:00:01.749563669,44.156095,0.6962424999999998,6.000000000000001e-10,-200.0,-597.0,0.0
17.0,1970-01-01 00:00:01.749563669,44.156095,0.6962424999999998,6.000000000000001e-10,-200.0,-528.0,0.0
18.0,1970-01-01 00:00:01.749563669,44.156095,0.6962424999999998,6.000000000000001e-10,-200.0,-503.0,0.0
19.0,1970-01-01 00:00:01.749563669,44.156095,0.6962424999999998,6.000000000000001e-10,-200.0,-532.0,0.0
20.0,1970-01-01 00:00:01.749563669,47.3316125,0.6838249999999998,8e-10,-100.0,-466.0,0.0
21.0,1970-01-01 00:00:01.749563669,57.2961025,2.0820724999999998,1e-09,-100.0,-454.0,0.0
22.0,1970-01-01 00:00:01.749563669,57.2961025,2.0820724999999998,1e-09,-100.0,-454.0,0.0
23.0,1970-01-01 00:00:01.749563669,57.2961025,2.0820724999999998,1e-09,-100.0,-468.0,0.0
24.0,1970-01-01 00:00:01.749563669,54.5605225,0.9642399999999997,1e-09,-100.0,-469.0,0.0
25.0,1970-01-01 00:00:01.749563669,51.7126925,0.9523449999999997,1.2e-09,-100.0,-469.0,0.0
26.0,1970-01-01 00:00:01.749563669,52.9339825,0.9492299999999997,1.4e-09,0.3234836410256411,-464.99676516358966,0.0
27.0,1970-01-01 00:00:01.749563669,52.9339825,0.9492299999999997,1.4e-09,0.3092360666666666,-436.9969076393334,0.0
28.0,1970-01-01 00:00:01.749563669,52.9339825,0.9492299999999997,1.4e-09,0.3159929491525423,-397.9875629885085,0.0
29.0,1970-01-01 00:00:01.749563669,52.9339825,0.9492299999999997,1.4e-09,0.3483110619469026,-408.9718005562175,0.0
30.0,1970-01-01 00:00:01.749563669,55.6695625,2.0670624999999996,1.4e-09,0.3483885486725664,-342.9467306495786,0.0
31.0,1970-01-01 00:00:01.749563669,56.9166025,2.0701974999999995,1.4e-09,0.3483885486725664,-325.9053362068972,0.0
32.0,1970-01-01 00:00:01.749563669,59.042725000000004,2.0774312499999996,1.4e-09,0.3483885486725664,-356.8914559270295,0.0
33.0,1970-01-01 00:00:01.749563669,59.042725000000004,2.0774312499999996,1.4e-09,0.3470842123893806,-306.8837345737093,0.0
34.0,1970-01-01 00:00:01.749563669,59.042725000000004,2.0774312499999996,1.4e-09,0.3483885486725664,-255.81905220094941,0.0
35.0,1970-01-01 00:00:01.749563670,59.9259325,2.0759049999999997,1.6e-09,0.3531109285714285,-265.84112496631127,0.0
36.0,1970-01-01 00:00:01.749563670,59.9259325,2.0759049999999997,1.6e-09,0.3531812499999999,-281.818733867168,0.0
37.0,1970-01-01 00:00:01.749563670,59.9259325,2.0759049999999997,1.6e-09,0.3531812499999999,-318.8204583083047,0.0
38.0,1970-01-01 00:00:01.749563670,59.9259325,2.0759049999999997,1.6e-09,0.3531812499999999,-268.8082534953119,0.0
39.0,1970-01-01 00:00:01.749563670,59.9259325,2.0759049999999997,1.6e-09,0.3531812499999999,-299.8346794967525,0.0
40.0,1970-01-01 00:00:01.749563670,59.9259325,2.0759049999999997,2e-09,0.3531812499999999,-287.8094611469975,0.0
41.0,1970-01-01 00:00:01.749563670,61.42091,2.0789774999999997,2e-09,0.3531812499999999,-256.809282125,0.0
42.0,1970-01-01 00:00:01.749563670,60.60164,2.08044125,2e-09,0.3531812499999999,-323.8305038155088,0.0
43.0,1970-01-01 00:00:01.749563670,60.60164,2.08044125,2e-09,0.3559444504504504,-352.84460767457574,0.0
44.0,1970-01-01 00:00:01.749563670,64.3165725,2.0958462499999997,2.2000000000000003e-09,0.3581182342342343,-289.82683655364866,0.0
45.0,1970-01-01 00:00:01.749563670,64.3165725,2.0958462499999997,2.2000000000000003e-09,0.3581182342342343,-236.80911984914252,0.0
46.0,1970-01-01 00:00:01.749563670,64.3165725,2.0958462499999997,2.4e-09,0.3581182342342343,-326.8302552660457,0.0
47.0,1970-01-01 00:00:01.749563670,64.3165725,2.0958462499999997,2.4e-09,0.3581182342342343,-300.8265973354091,0.0
48.0,1970-01-01 00:00:01.749563670,64.3165725,2.0958462499999997,2.4e-09,0.3589567927927928,-266.81509090942126,0.0
49.0,1970-01-01 00:00:01.749563670,64.3165725,2.0958462499999997,2.4e-09,0.3589567927927928,-279.82858289755103,0.0
50.0,1970-01-01 00:00:01.749563670,63.433365,2.0973724999999996,2.4e-09,0.3607878738738739,-338.8531502617342,0.0
51.0,1970-01-01 00:00:01.749563670,64.972155,3.3162575,2.4e-09,0.3722877614678898,-341.8565668712224,0.0
52.0,1970-01-01 00:00:01.749563670,65.3187375,2.8322312499999995,2.4e-09,0.3792017407407407,-392.8492844584639,0.0
53.0,1970-01-01 00:00:01.749563670,62.232325,2.0943624999999995,2.4e-09,0.3792017407407407,-357.84027543390994,0.0
54.0,1970-01-01 00:00:01.749563671,65.580405,2.0820699999999994,2.6e-09,0.3792017407407407,-289.7992574625955,0.0
55.0,1970-01-01 00:00:01.749563671,65.580405,2.0820699999999994,2.6e-09,0.3828265925925926,-369.8336731964149,0.0
56.0,1970-01-01 00:00:01.749563671,67.4657775,2.8169287499999998,2.6e-09,0.3828265925925926,-359.8242451678156,0.0
57.0,1970-01-01 00:00:01.749563671,65.8692175,2.7113199999999997,2.6e-09,0.3828265925925926,-286.81134503579034,0.0
58.0,1970-01-01 00:00:01.749563671,65.93521750000001,3.7558825,2.8e-09,0.396543358490566,-334.8218861048016,0.0
59.0,1970-01-01 00:00:01.749563671,67.1362575,3.7588924999999995,2.9999999999999996e-09,0.396543358490566,-345.81663109571787,0.0
60.0,1970-01-01 00:00:01.749563671,69.0399425,4.34700125,2.9999999999999996e-09,0.397232,-291.79663880213866,0.0
61.0,1970-01-01 00:00:01.749563671,69.0399425,4.34700125,2.9999999999999996e-09,0.400609619047619,-359.8360212378441,0.0
62.0,1970-01-01 00:00:01.749563671,69.0399425,4.34700125,2.9999999999999996e-09,0.4050689333333334,-295.7945311141137,0.0
63.0,1970-01-01 00:00:01.749563671,73.5873325,4.36063,3.2e-09,0.4056415238095238,-386.81286019755794,0.0
64.0,1970-01-01 00:00:01.749563671,72.96962500000001,4.30721875,3.2e-09,0.4056415238095238,-393.8367178534027,0.0
65.0,1970-01-01 00:00:01.749563671,75.44681,4.33939,3.4e-09,0.4056415238095238,-303.7920909598037,0.0
66.0,1970-01-01 00:00:01.749563671,73.5873325,4.36063,3.4e-09,0.4097851923076923,-421.85490291892876,0.0
67.0,1970-01-01 00:00:01.749563671,74.1713325,3.328255,3.4e-09,0.4097851923076923,-336.81766843626497,0.0
68.0,1970-01-01 00:00:01.749563671,71.7782725,3.3143962499999997,3.4e-09,0.4229233333333333,-315.7883728373593,0.0
69.0,1970-01-01 00:00:01.749563671,71.7782725,3.3143962499999997,3.4e-09,0.4229233333333333,-339.8076779728964,0.0
70.0,1970-01-01 00:00:01.749563671,71.7782725,3.3143962499999997,3.4e-09,0.42363898039215686,-279.7823635261924,0.0
71.0,1970-01-01 00:00:01.749563671,76.761955,3.3054262499999996,3.4e-09,0.42363898039215686,-336.79250292649937,0.0
72.0,1970-01-01 00:00:01.749563672,71.7782725,3.3143962499999997,3.6000000000000004e-09,0.42363898039215686,-340.7857093024094,0.0
73.0,1970-01-01 00:00:01.749563672,71.7782725,3.3143962499999997,3.6000000000000004e-09,0.42363898039215686,-343.79270416783555,0.0
74.0,1970-01-01 00:00:01.749563672,71.7782725,3.3143962499999997,3.6000000000000004e-09,0.42363898039215686,-344.79687433274506,0.0
75.0,1970-01-01 00:00:01.749563672,71.7782725,3.3143962499999997,3.6000000000000004e-09,0.42363898039215686,-389.8178781772549,0.0
76.0,1970-01-01 00:00:01.749563672,74.34829,4.37135375,3.8e-09,0.42363898039215686,-378.7968284022409,0.0
77.0,1970-01-01 00:00:01.749563672,74.34829,4.37135375,3.8e-09,0.42363898039215686,-306.8051332254902,0.0
78.0,1970-01-01 00:00:01.749563672,81.1607625,4.359143749999999,4e-09,0.4280764752475248,-323.775583283792,0.0
79.0,1970-01-01 00:00:01.749563672,81.1607625,4.359143749999999,4e-09,0.4280764752475248,-324.7712800546336,0.0
80.0,1970-01-01 00:00:01.749563672,81.1607625,4.359143749999999,4e-09,0.4280764752475248,-362.79228377476215,0.0
81.0,1970-01-01 00:00:01.749563672,82.01622,4.3698675,4.2e-09,0.4280764752475248,-369.7794414805048,0.0
82.0,1970-01-01 00:00:01.749563672,82.01622,4.3698675,4.2e-09,0.4280764752475248,-366.81743586389433,0.0
83.0,1970-01-01 00:00:01.749563672,84.5844675,4.511851249999999,4.2e-09,0.4280764752475248,-318.76173823651743,0.0
84.0,1970-01-01 00:00:01.749563672,84.5844675,4.511851249999999,4.4000000000000005e-09,0.4280764752475248,-379.83340517424193,0.0
85.0,1970-01-01 00:00:01.749563672,82.88286500000001,4.41102875,4.4000000000000005e-09,0.4280764752475248,-356.79893718147935,0.0
86.0,1970-01-01 00:00:01.749563672,82.88286500000001,4.41102875,4.4000000000000005e-09,0.4280764752475248,-340.78168099762377,0.0
87.0,1970-01-01 00:00:01.749563672,84.5844675,4.511851249999999,4.4000000000000005e-09,0.4280764752475248,-277.76038751744886,0.0
88.0,1970-01-01 00:00:01.749563672,82.01622,4.3698675,4.4000000000000005e-09,0.4280764752475248,-390.828769409901,0.0
89.0,1970-01-01 00:00:01.749563672,82.7556775,4.515091249999999,4.4000000000000005e-09,0.4280764752475248,-453.8116912419181,0.0
90.0,1970-01-01 00:00:01.749563673,89.25421250000001,4.416818749999999,4.6e-09,0.4280764752475248,-497.8631004507315,0.0
