time,PKG,GPU
1749490024.7120,35746,56546
1749490024.9620,33268,56448
1749490025.2120,33187,56546
1749490025.4620,31436,56448
1749490025.7110,35614,56448
1749490025.9620,34166,56448
1749490026.2130,33209,56546
1749490026.4630,34639,56546
1749490026.7140,35808,56448
1749490026.9630,33246,56546
1749490027.2150,33034,56448
1749490027.4630,34865,56546
1749490027.7110,35737,56546
1749490027.9630,32147,62194
1749490028.2130,32746,56546
1749490028.4630,34876,56448
1749490028.7110,35725,56448
1749490028.9640,33099,62584
1749490029.2140,32507,56448
1749490029.4640,36603,56546
1749490029.7130,35537,56346
1749490029.9640,33557,58593
1749490030.2140,32451,56546
1749490030.4630,35846,56346
1749490030.7120,35144,56546
1749490030.9640,33429,56838
1749490031.2150,32204,56546
1749490031.4650,33730,56346
1749490031.7130,34018,56546
1749490031.9650,35393,56546
1749490032.2150,33937,56546
1749490032.4660,35189,56448
1749490032.7140,33315,56448
1749490032.9670,33475,56448
1749490033.2160,31553,56476
1749490033.4680,35817,56546
1749490033.7140,33477,56448
1749490033.9690,33394,56643
1749490034.2160,35021,56448
1749490034.4700,35997,56546
1749490034.7160,32736,61804
1749490034.9660,32546,56448
1749490035.2160,33432,56546
1749490035.4650,34826,56448
1749490035.7170,33232,56643
1749490035.9670,32228,56448
1749490036.2170,33737,56346
1749490036.4650,37220,56546
1749490036.7180,35486,56448
1749490036.9670,32331,56546
1749490037.2170,34137,56448
1749490037.4660,34260,56448
1749490037.7180,33442,56448
1749490037.9680,34137,56448
1749490038.2170,34357,56546
1749490038.4660,34432,56448
1749490038.7190,33418,56546
1749490038.9680,32241,56472
1749490039.2190,33654,56546
1749490039.4680,34858,56546
1749490039.7210,33474,56643
1749490039.9690,34441,56448
1749490040.2220,34275,56546
1749490040.4690,34640,56546
1749490040.7190,33442,56448
1749490040.9690,34187,56546
1749490041.2170,35104,56546
1749490041.4680,33343,56448
1749490041.7190,33445,56546
1749490041.9670,35044,56546
1749490042.2200,33817,56546
1749490042.4690,33482,56448
1749490042.7200,33282,56546
1749490042.9700,34716,56448
1749490043.2200,35781,56346
1749490043.4700,32906,62584
1749490043.7200,32948,56448
1749490043.9710,33863,61902
1749490044.2210,36049,62194
1749490044.4710,36096,63266
1749490044.7210,36110,61707
1749490044.9710,36101,63559
1749490045.2210,35959,62651
1749490045.4730,36137,63533
1749490045.7220,36228,62876
1749490045.9740,36122,62292
1749490046.2210,36136,61420
1749490046.4690,33430,56736
1749490046.7220,35203,56448
1749490046.9760,32936,60917
1749490047.2220,32968,56546
1749490047.4720,32072,56643
1749490047.7210,35658,56546
1749490047.9720,37195,63461
1749490048.2230,32708,56448
1749490048.4730,32849,56346
1749490048.7210,35391,56546
1749490048.9730,33218,62871
1749490049.2230,32316,56643
1749490049.4710,32405,56448
1749490049.7230,35358,56643
1749490049.9730,33542,57911
1749490050.2230,32205,56448
1749490050.4710,32585,56546
1749490050.7240,34599,56448
1749490050.9740,33411,57033
1749490051.2260,32336,56448
1749490051.4740,33041,56346
1749490051.7270,34931,56448
1749490051.9750,33316,56736
1749490052.2280,32355,56448
1749490052.4730,33736,56448
1749490052.7250,36558,56546
1749490052.9730,40522,56643
1749490053.2220,31979,56356
1749490053.4720,35404,56546
1749490053.7250,33487,56346
1749490053.9750,33192,56546
1749490054.2230,34558,56448
1749490054.4750,34853,56546
1749490054.7250,32955,62169
1749490054.9760,32800,56448
1749490055.2250,32214,56546
1749490055.4760,35374,56448
1749490055.7260,33180,61902
1749490055.9780,33396,56448
1749490056.2230,34529,56346
1749490056.4800,33753,56346
1749490056.7260,33368,56448
1749490056.9740,34262,56551
1749490057.2260,34749,56448
1749490057.4760,33222,56546
1749490057.7270,33340,56448
1749490057.9770,32370,56546
1749490058.2250,35474,56546
1749490058.4770,33117,62676
1749490058.7270,32450,56546
1749490058.9770,33191,56346
1749490059.2280,34817,56546
1749490059.4780,36509,56546
1749490059.7290,32247,56546
1749490059.9750,33718,56546
1749490060.2310,34512,56546
1749490060.4780,33269,56643
1749490060.7280,32206,56546
1749490060.9760,33815,56448
1749490061.2260,34179,56448
1749490061.4780,33351,56643
1749490061.7280,32230,56546
1749490061.9780,34272,56346
1749490062.2290,34198,56546
1749490062.4790,33341,56448
1749490062.7290,32050,56546
1749490062.9790,34602,56448
1749490063.2290,34086,56546
1749490063.4790,33287,56448
1749490063.7290,33754,56346
1749490063.9810,35176,56448
1749490064.2290,33309,56448
1749490064.4830,33187,56546
1749490064.7300,31346,56472
1749490064.9800,35090,56546
1749490065.2300,33477,56546
1749490065.4800,33288,56346
1749490065.7330,32064,56448
1749490065.9800,35208,56346
1749490066.2310,32972,61210
1749490066.4840,32919,56448
1749490066.7310,34771,56448
1749490066.9810,35642,56546
1749490067.2370,32946,61902
1749490067.4810,32706,56546
1749490067.7290,35096,56448
1749490067.9790,34011,56448
1749490068.2320,33350,57423
1749490068.4820,32458,56448
1749490068.7300,35215,56546
1749490068.9820,35222,56346
1749490069.2320,37509,57228
1749490069.4850,32198,56448
1749490069.7300,33527,56448
1749490069.9820,33249,56448
1749490070.2330,33284,56546
1749490070.4800,34815,56546
1749490070.7320,34083,56346
1749490070.9820,32516,56546
1749490071.2330,33348,56448
1749490071.4810,32071,63240
1749490071.7330,36053,63071
1749490071.9830,36028,62389
1749490072.2330,35834,63364
1749490072.4830,36053,63169
1749490072.7340,35954,61902
1749490072.9840,36056,63451
1749490073.2340,35826,63266
1749490073.4840,35959,62779
1749490073.7340,36033,64117
1749490073.9850,34589,56741
1749490074.2320,34732,56546
1749490074.4860,34299,56643
1749490074.7340,33445,56643
1749490074.9870,32442,56643
1749490075.2350,34310,56546
1749490075.4880,33956,56643
1749490075.7350,33447,56546
1749490075.9890,32024,56574
1749490076.2350,35079,56546
1749490076.4850,33839,56448
1749490076.7350,33182,56546
1749490076.9860,30825,56448
1749490077.2350,36002,56448
1749490077.4860,32818,60245
1749490077.7360,32865,56448
1749490077.9830,32625,56546
1749490078.2340,35332,56448
1749490078.4860,32580,56546
1749490078.7360,32909,56448
1749490078.9860,32472,56448
1749490079.2360,35523,56546
1749490079.4870,34547,61999
1749490079.7370,32327,56643
1749490079.9870,33886,56448
1749490080.2380,34350,56546
1749490080.4870,34344,56546
1749490080.7390,32282,56569
1749490080.9870,34404,56546
1749490081.2400,33386,56546
1749490081.4870,34292,56546
1749490081.7410,34312,56546
1749490081.9870,35314,56546
1749490082.2380,34138,56448
1749490082.4880,33399,56448
1749490082.7380,31971,56546
1749490082.9880,35892,56346
1749490083.2380,33936,63651
1749490083.4880,32630,56569
1749490083.7390,32351,56546
1749490083.9890,35779,56448
1749490084.2390,34514,58983
1749490084.4890,32949,56643
1749490084.7390,35303,56448
1749490084.9890,34301,56546
1749490085.2390,34397,56448
1749490085.4890,34751,56546
1749490085.7370,34613,56546
1749490085.9900,35850,56448
1749490086.2400,33875,56546
1749490086.4900,31450,56346
1749490086.7400,35646,56546
1749490086.9920,37785,62656
1749490087.2400,32300,56546
1749490087.4880,33012,56546
1749490087.7400,34004,56346
1749490087.9940,33568,56448
1749490088.2390,31730,56448
1749490088.4950,35733,56448
1749490088.7410,33003,61609
1749490088.9910,32766,56546
1749490089.2410,32990,56448
1749490089.4910,36298,56448
1749490089.7410,36387,56546
1749490089.9910,32427,56472
1749490090.2410,33742,56546
1749490090.4920,34115,56448
1749490090.7420,33505,56546
1749490090.9920,32093,56476
1749490091.2420,34195,56346
1749490091.4920,38114,60537
1749490091.7420,33031,56448
1749490091.9920,34272,56643
1749490092.2420,34955,56448
1749490092.4930,33438,57618
1749490092.7440,32372,56448
1749490092.9900,35640,56448
1749490093.2450,34696,56448
1749490093.4930,33380,56546
1749490093.7460,33820,56448
1749490093.9910,34642,56448
1749490094.2410,33372,56346
1749490094.4940,33532,56546
1749490094.7430,33946,56346
1749490094.9920,35646,56546
1749490095.2420,33045,56448
1749490095.4940,32999,56546
1749490095.7420,34589,56546
1749490095.9920,34879,56448
1749490096.2440,33225,62779
1749490096.4940,32658,56346
1749490096.7440,35516,56546
1749490096.9940,36478,56448
1749490097.2450,36309,56643
1749490097.4950,31539,59763
1749490097.7450,35032,62487
1749490097.9960,35935,63240
1749490098.2450,35863,64507
1749490098.4970,35985,62292
1749490098.7450,35841,63169
1749490098.9980,35761,63169
1749490099.2460,35902,63461
1749490099.4990,35897,62292
1749490099.7460,35950,62097
1749490099.9960,34556,56546
1749490100.2450,34489,56643
1749490100.4960,31663,56546
1749490100.7460,37047,57804
1749490100.9960,33363,56546
1749490101.2470,31538,56643
1749490101.4970,35693,56643
1749490101.7470,33212,61415
1749490101.9970,32987,56643
1749490102.2470,32181,56448
1749490102.4970,35789,56546
1749490102.7470,32597,62389
1749490102.9970,32693,56667
1749490103.2480,33514,56448
1749490103.4980,34821,56346
1749490103.7480,33174,56838
1749490103.9980,32257,56448
1749490104.2490,34474,56546
1749490104.4980,33871,56448
1749490104.7500,33333,56643
1749490104.9990,31802,56448
1749490105.2510,35030,56551
1749490105.4980,32264,56546
1749490105.7520,33361,56546
1749490105.9990,31781,56546
1749490106.2490,35839,56448
1749490106.4990,32955,61122
1749490106.7500,32859,56448
1749490106.9990,31789,56448
1749490107.2490,35612,56546
1749490107.5000,33002,63071
1749490107.7500,32632,56546
1749490107.9990,35574,56448
1749490108.2490,34253,56448
1749490108.5000,33328,56546
1749490108.7500,34244,56342
1749490108.9980,34930,56546
1749490109.2510,33525,56448
1749490109.5010,33306,56546
1749490109.7500,34237,56569
1749490110.0010,34714,56448
1749490110.2510,33140,56448
1749490110.5020,33361,56546
1749490110.7490,34872,56546
1749490111.0020,35556,56346
1749490111.2520,32936,62676
1749490111.5040,32658,56448
1749490111.7520,31842,56448
1749490112.0040,35934,56448
1749490112.2520,32530,56346
1749490112.5020,32867,56546
1749490112.7500,31795,56546
1749490113.0020,35369,56546
1749490113.2520,32872,56838
1749490113.5020,33090,56546
1749490113.7520,31385,56448
1749490114.0030,35544,56346
1749490114.2530,33458,56546
1749490114.5030,33285,56448
1749490114.7520,31857,56476
1749490115.0010,34586,56546
1749490115.2540,33729,56346
1749490115.5030,33231,56546
1749490115.7530,31875,56379
1749490116.0030,34585,56546
1749490116.2550,33664,56346
1749490116.5040,33215,56546
1749490116.7550,31944,56472
1749490117.0040,34793,56346
1749490117.2570,33494,56448
1749490117.5040,33299,56448
1749490117.7540,31486,56551
1749490118.0040,35361,56448
1749490118.2540,33213,56448
1749490118.5050,33194,56448
1749490118.7550,31622,56346
1749490119.0050,35467,56546
1749490119.2540,33198,56448
1749490119.5050,33246,56546
1749490119.7550,32001,56448
1749490120.0050,35730,56448
1749490120.2550,32981,59953
1749490120.5060,32959,56448
1749490120.7560,33943,56546
1749490121.0060,35826,56448
1749490121.2560,32963,61999
1749490121.5060,32676,56448
1749490121.7560,34862,56448
1749490122.0060,36190,56448
1749490122.2560,33308,63651
1749490122.5080,32734,56546
1749490122.7560,32455,56448
1749490123.0090,36143,56546
1749490123.2570,33263,62974
1749490123.5100,32817,56546
1749490123.7550,34936,56546
1749490124.0060,35598,56448
1749490124.2570,33551,63169
1749490124.5070,32494,56346
1749490124.7550,35308,56448
1749490125.0050,34510,56546
1749490125.2580,33642,57131
1749490125.5060,31873,58593
1749490125.7580,35099,62974
1749490126.0080,36103,62682
1749490126.2580,36147,64337
1749490126.5080,36040,62974
1749490126.7600,36213,62389
1749490127.0090,36054,62553
1749490127.2610,36283,62779
1749490127.5090,36205,62487
1749490127.7620,36234,63364
1749490128.0090,34393,56931
1749490128.2570,35162,56448
1749490128.5090,35154,56643
1749490128.7590,33248,62389
1749490129.0090,32336,56643
1749490129.2570,32538,56546
1749490129.5100,34828,56643
1749490129.7600,33454,57423
1749490130.0100,32236,56546
1749490130.2570,33347,56643
1749490130.5100,31903,56448
1749490130.7600,34342,56546
1749490131.0120,35843,56448
1749490131.2600,32328,56546
1749490131.5110,35596,56448
1749490131.7610,33495,56546
1749490132.0100,33553,56546
1749490132.2610,31540,56448
1749490132.5110,35301,56643
1749490132.7610,32974,56346
