gen,time,PKG,GPU,seconds_passed,best_of_gen,average,PKG_std,GPU_std
1.0,2025-05-06 16:54:52.138850816,37.62560402985074,75.43886835820895,1.5528059182238805,-1183.5820895522388,-2250.373134328358,23.281043199395473,50.62584791478696
2.0,2025-05-06 17:46:05.473250048,77.039745,177.8485925,3.24575000975,-1000.0,-2148.0,1.143638664890853,1.6085165704125144
3.0,2025-05-06 16:29:52.515333376,83.38965666666665,164.11108083333332,3.6206666228333333,-983.3333333333334,-2134.1666666666665,2.1481537824715073,41.884102118517276
4.0,2025-05-06 17:00:16.432249856,89.64575749999999,185.4251425,3.8704999090000003,-975.0,-2004.25,2.144590099224472,38.61074926732657
5.0,2025-05-06 17:46:06.160750080,92.4215275,213.67655374999998,3.9332499505,-950.0,-1959.75,3.629186504194159,8.180447439871886
6.0,2025-05-06 17:00:22.473600000,98.06253999999998,208.94776000000002,4.245799922800001,-980.0,-1944.8,3.1068942111777766,39.89732289090507
7.0,2025-05-06 16:14:49.408499968,103.2204575,217.07763,4.49849998925,-925.0,-1907.5,3.3944518786629274,44.607806140954935
8.0,2025-05-06 17:00:20.498249984,109.667485,230.161543125,4.778374999625,-812.5,-1883.0,3.6599049250726967,38.64383355185312
9.0,2025-05-06 17:00:23.324199936,117.25346199999998,253.236753,5.0963999746,-720.0,-1721.0,2.57541823911573,36.76328322242956
10.0,2025-05-06 17:00:23.574600192,122.867842,266.60394800000006,5.3467999458,-740.0,-1633.6,2.6023391703177285,37.448223152662
11.0,2025-05-06 17:46:07.723749888,127.34409,296.58896000000004,5.49624997375,-625.0,-1542.75,0.449041989499125,3.7810035126273
12.0,2025-05-06 17:00:24.024400128,132.959836,290.172009,5.7965999602,-660.0,-1521.4,0.39800834982446054,44.23400632791423
13.0,2025-05-06 17:00:24.274599936,138.455966,303.089854,6.0467999934,-620.0,-1422.2,0.4188371247036205,45.14037226095759
14.0,2025-05-06 16:14:51.219249920,143.93828749999997,312.24574375000003,6.309249997,-575.0,-1463.0,0.44398627856987005,51.70287616621946
15.0,2025-05-06 17:30:46.936999936,148.63061833333333,329.3886233333334,6.497333288166666,-483.3333333333333,-1227.5,2.1433584119266307,40.93782807258869
16.0,2025-05-06 17:00:25.024600064,155.031556,341.78678900000006,6.7967998982,-500.0,-1171.6,0.388658483478717,45.968791613880065
17.0,2025-05-06 15:59:33.329999872,160.82809666666665,344.9542533333334,7.080666541666666,-433.3333333333333,-1252.6666666666667,0.42218124618854785,62.48899911869097
18.0,2025-05-06 17:00:25.424599808,163.974534,362.66087100000004,7.1967999456000005,-380.0,-1077.4,3.365671163264452,44.91703792842248
19.0,2025-05-06 17:00:25.676000000,169.508214,375.676016,7.4481999396,-380.0,-1065.0,3.411897700800811,45.08867755580628
20.0,2025-05-06 17:00:25.925400064,175.120094,388.686861,7.697599983000001,-340.0,-1001.6,3.3044227085044544,45.317607663623356
21.0,2025-05-06 17:00:26.177199872,180.670874,401.93500600000004,7.949399947800001,-360.0,-946.2,3.153014470824702,45.45308979437311
22.0,2025-05-06 17:00:26.426200064,186.281454,414.95625100000007,8.1984000204,-280.0,-996.8,2.988232106652697,45.62626731601648
23.0,2025-05-06 17:00:26.676600064,191.863434,427.94269600000007,8.448799944,-280.0,-936.2,2.8395506471940326,45.83548359337006
24.0,2025-05-06 17:23:02.853750016,196.97260999999997,434.26849625,8.68649995325,-300.0,-960.75,3.041922404368663,50.133747538851296
25.0,2025-05-06 16:57:55.970450688,282.49396661971826,664.7963613732394,12.334183069866196,-225.35211267605635,-851.4225352112676,49.64925618227384,135.09329928678858
26.0,2025-05-06 17:00:34.229600000,370.15659999999997,896.2856250000001,16.0018000124,-200.0,-774.6,6.489815617889328,31.649227499408724
27.0,2025-05-06 17:00:34.479799808,375.76917999999995,910.6468699999999,16.251999950200002,-139.85899566887286,-675.1985899566887,6.540518714746561,32.66164817546842
28.0,2025-05-06 17:46:18.540499968,378.499425,910.65904375,16.313000023249998,-74.90637023831775,-630.4981572511905,2.004335794995354,14.471446464944524
29.0,2025-05-06 17:00:34.929400064,385.650024,935.409081,16.701599979399997,-99.92700877798165,-608.1965495905874,4.216663333713038,28.585026496742888
30.0,2025-05-06 17:00:29.563749888,391.68189499999994,955.76013,17.00199991425,-49.823299796021686,-545.9897068948419,4.7537983178682035,31.405770171518153
31.0,2025-05-06 17:00:35.380400128,395.545318,961.214892,17.1526000022,-39.78523021265069,-531.7888633900686,5.612428301744238,35.59701597808952
32.0,2025-05-06 16:37:54.649999872,400.64657750000003,973.4384725,17.37749999725,-49.82339827678571,-538.732042642383,6.426051597714687,43.16401479154539
33.0,2025-05-06 17:00:35.830199808,405.571512,987.292303,17.6023999688,-59.781909993553185,-475.37371209297163,5.7972142986498305,39.842210322627565
34.0,2025-05-06 16:47:25.920142848,413.47084,1014.7845850000001,18.003428493142856,-71.21006852764984,-428.6780414304109,7.581982183472903,47.072719055128026
35.0,2025-05-06 17:00:36.430400000,418.30210400000004,1020.9458510000001,18.202600002399997,-39.77338000287346,-453.9457360299386,8.02993445477174,49.947688455284684
36.0,2025-05-06 17:00:36.680999936,423.40483400000005,1035.3348959999998,18.4531999588,-19.70157719916425,-443.340235718353,7.714536236315859,51.71548890147228
37.0,2025-05-06 17:00:36.930600192,428.85731400000003,1049.589191,18.7027999876,0.37700701155209215,-439.72932613179245,7.693950537674389,53.18887502742406
38.0,2025-05-06 17:00:37.181199872,434.045194,1063.6132860000002,18.953399944399997,0.38225254703880623,-369.901837714271,7.81388037289605,54.483561103561996
39.0,2025-05-06 17:46:21.230249984,436.17447250000004,1054.2016025,19.002749979,0.3976294795587245,-346.6013152326357,2.5227091478986203,19.37836114171708
40.0,2025-05-06 16:30:08.439000064,446.3387083333334,1105.5369375000002,19.544333298999998,0.38869847026714605,-382.9043143563511,7.587790352194588,60.43309185769042
41.0,2025-05-06 17:00:37.931000064,450.30253400000004,1106.2945710000001,19.7031999586,0.3991046567043203,-384.4812318418832,7.5821913708821755,58.0294758540245
42.0,2025-05-06 17:00:38.181400064,455.767964,1120.601466,19.9535999296,0.4016917664285584,-303.62737360164243,7.395512365950741,59.449479665277046
43.0,2025-05-06 17:00:38.431399936,461.068844,1134.773261,20.2035999774,0.4046488999870454,-287.0125018963311,6.99767024735239,61.30170116645374
44.0,2025-05-06 17:00:38.682200064,466.50542400000006,1148.863706,20.4543999194,0.40456071528367615,-356.2302846832781,6.9512463246299045,62.993985512515806
45.0,2025-05-06 16:15:05.663249920,472.42572000000007,1171.3064925,20.753249943,0.4049360634883752,-360.8484162397407,7.9636306822454435,71.21783209017092
46.0,2025-05-06 17:00:39.132600064,476.317918,1174.369117,20.904799986,0.4128704665606768,-408.06547588176255,7.886050837286742,67.72842642239901
47.0,2025-05-06 17:00:39.383399936,481.70899800000007,1188.219662,21.1555999756,0.41710709969148496,-333.02077293719964,7.674317971049331,69.38461632659775
48.0,2025-05-06 17:00:39.632800256,487.21292800000003,1202.080657,21.4049999712,0.4243072641389031,-306.40415177054666,7.649834504502106,70.87607346398664
49.0,2025-05-06 18:01:30.843666688,489.50179333333335,1191.8342816666666,21.50433325766667,0.4287942083392797,-304.454981628608,2.9898246749990736,21.649856609556473
50.0,2025-05-06 17:00:40.032399872,496.20090600000003,1223.771989,21.8045999524,0.428849294293988,-324.3895628113397,6.301351449465432,69.24402407656444
51.0,2025-05-06 17:00:43.464804352,581.6662217391305,1450.0751106884056,25.382391260862317,0.43269700558307955,-368.8759244516858,49.16661071428232,160.77472321237514
52.0,2025-05-06 17:00:47.185400064,667.9162940000001,1676.5562859999998,28.957599925800004,0.4354510924727529,-382.424497253117,7.985133518322108,142.7530245777741
53.0,2025-05-06 17:00:47.436000000,673.496124,1691.2461809999998,29.208199929800003,0.4398212107389664,-331.99162037684897,8.042881558429803,145.37790020615483
54.0,2025-05-06 16:15:14.418249984,680.1093950000002,1724.3560049999996,29.50824993825,0.43573352555412115,-340.55185340569085,8.961392844067285,164.0754267345479
55.0,2025-05-06 17:00:47.886200064,683.4474180000001,1717.6724919999997,29.6583999634,0.44142186864177757,-283.14987478536807,9.242424514596863,152.38489279215295
56.0,2025-05-06 17:00:48.136400128,688.9016980000001,1732.1528869999997,29.908599996599996,0.4440716656584799,-397.0020399052043,9.118094210978013,155.0570290782103
57.0,2025-05-06 17:00:42.820250112,695.1676350000001,1770.2676275,30.25849992025,0.44366919644165653,-394.0531252490607,10.363664636477232,171.83349209158743
58.0,2025-05-06 17:26:53.656143104,698.3863785714286,1734.2253535714283,30.29471428014286,0.4505264139160819,-318.7757378142991,8.08384356511283,137.95307853173105
59.0,2025-05-06 17:00:48.936400128,706.2406040000001,1777.2820509999997,30.7085999964,0.4468349836491813,-351.9949483772531,8.298441262395729,159.79836333917265
60.0,2025-05-06 17:00:49.186200064,711.5032840000001,1791.6475959999996,30.958399962999998,0.44775760378076024,-444.81287913378475,8.40073342851267,162.06609119191842
61.0,2025-05-06 17:00:49.436199936,716.9794640000001,1806.1390909999998,31.2083999154,0.4505192492283999,-396.0188324597381,8.32593904138934,164.58411834873783
62.0,2025-05-06 16:15:16.419000064,723.3475975000001,1840.4418524999996,31.5089999435,0.44805233413735424,-363.3085866142348,9.370376506958522,182.2169147636606
63.0,2025-05-06 17:00:49.887200000,726.5845580000001,1830.3909019999999,31.659399986200004,0.45359712465556556,-370.6024233682812,9.477338717528887,166.17324816784316
64.0,2025-05-06 17:00:50.136600064,731.5707380000001,1843.5609969999998,31.908799981999998,0.4573703837416706,-404.20684448381905,9.430754723895229,165.95948865618715
65.0,2025-05-06 17:00:50.387399936,737.123718,1856.9635919999996,32.1595999718,0.46043318167840075,-310.55974947005825,9.51275248675552,165.90450878564403
66.0,2025-05-06 17:00:50.637199872,742.6904980000002,1870.2102369999998,32.409399938600004,0.46187831535946244,-337.9751179860437,9.556341896825543,165.90326657523826
67.0,2025-05-06 17:00:50.888000000,748.153528,1883.5262819999996,32.660199976,0.46187831535946244,-307.7636364952812,9.585974085220654,165.87187048330978
68.0,2025-05-06 17:00:51.137799936,753.645608,1896.7924269999996,32.9099999426,0.46187831535946244,-365.59222493424926,9.687431368403217,165.8150664398314
69.0,2025-05-06 17:00:45.821750016,759.3535950000002,1934.8631799999998,33.2599999305,0.46053644739081745,-372.79874558626256,11.333678897311792,180.3674563018591
70.0,2025-05-06 17:00:51.588399872,763.090352,1920.9053879999997,33.3605999468,0.46187831535946244,-331.3690797143027,10.049057674027166,167.5704492970894
71.0,2025-05-06 17:00:51.837600000,768.5423320000002,1934.3976329999998,33.609799957199996,0.4630821783198834,-376.8008738712999,9.91141398749064,167.3993708014652
