time,MEMORY,best_of_gen,average,TRAINED,gen
1751359207.043798,2392884.0,0.7111889999999998,-460.67445599171907,False,1825
1751359207.530759,2392756.0,0.7111889999999998,-500.6953439440964,False,1826
1751359207.9931445,2392692.0,0.7111889999999998,-498.67996494999994,False,1827
1751359208.4408283,2392628.0,0.7111889999999998,-378.6022152725641,False,1828
1751359208.9142294,2392436.0,0.7111889999999998,-459.701657961948,False,1829
1751359209.3645442,2392628.0,0.7111889999999998,-464.6882780451471,False,1830
1751359209.824585,2394580.0,0.7111889999999998,-424.7096121057797,False,1831
1751359210.2884715,2395024.0,0.7111889999999998,-407.6609979077854,False,1832
1751359210.756406,2395088.0,0.7111889999999998,-450.63759168493334,False,1833
1751359211.2120595,2395280.0,0.7111889999999998,-451.65166346640007,False,1834
1751359211.6837318,2394960.0,0.7111889999999998,-472.66574117,False,1835
1751359212.1342146,2394832.0,0.7111889999999998,-411.65862927999996,False,1836
1751359212.583546,2394832.0,0.7111889999999998,-433.62365445564103,False,1837
1751359213.0440025,2399116.0,0.7111889999999998,-381.62364805,False,1838
1751359213.4960117,2399108.0,0.7111889999999998,-472.68735347421057,False,1839
1751359213.9535885,2398980.0,0.7111889999999998,-499.72364827789477,False,1840
1751359214.396511,2399420.0,0.7111889999999998,-510.70130549405405,False,1841
1751359214.841051,2399356.0,0.7111889999999998,-491.7226362899999,False,1842
1751359215.2999277,2400620.0,0.7111889999999998,-539.6947276692308,False,1843
1751359215.7350926,2400556.0,0.7111889999999998,-460.67472731375,False,1844
1751359216.1826525,2400620.0,0.7111889999999998,-527.7018395592308,False,1845
1751359216.6366558,2400620.0,0.7111889999999998,-546.6661843054545,False,1846
1751359217.0887444,2402888.0,0.7111889999999998,-462.62443738727524,False,1847
1751359217.6781163,2403204.0,0.7111889999999998,-452.65151739,False,1848
1751359224.7819676,2406700.0,0.7111889999999998,-390.6460840840902,True,1849
1751359225.2713075,2406380.0,0.7111889999999998,-476.67359150764185,False,1850
1751359225.7421753,2406380.0,0.7111889999999998,-460.6594927707717,False,1851
