time,MEMORY,best_of_gen,average,TRAINED,gen
1751392044.0064654,2014888.0,0.44748006060606066,-400.82162352565456,False,75
1751392044.2437823,2016904.0,0.4548921632653062,-367.8090781930963,False,76
1751392044.4779427,2017220.0,0.45315948979591836,-369.80408648457,False,77
1751392044.717656,2018220.0,0.45489216326530607,-323.7809536697717,False,78
1751392044.9511104,2018284.0,0.45978125773195877,-325.76634867023165,False,79
1751392045.1739995,2022316.0,0.45995197938144333,-385.7962233327018,False,80
1751392045.4034655,2022312.0,0.45995197938144333,-386.79585204376474,False,81
1751392045.6384408,2022564.0,0.45995197938144333,-355.78586034772974,False,82
1751392045.866506,2022880.0,0.45995197938144333,-266.7255337793183,False,83
1751392046.192608,2023004.0,0.45995197938144333,-364.79323862895217,False,84
1751392046.4321737,2023824.0,0.45995197938144333,-375.8072226118173,False,85
1751392046.661018,2023824.0,0.45995197938144333,-308.76585021472124,False,86
1751392046.8942986,2024576.0,0.4602581649484536,-351.77462217546395,False,87
1751392047.1275625,2024576.0,0.4604288865979382,-298.7471890728585,False,88
1751392047.3661892,2024576.0,0.4672307083333333,-271.7652614434321,False,89
1751392047.6123593,2026656.0,0.4604288865979382,-395.7932641927127,False,90
1751392047.8512125,2026656.0,0.4604288865979382,-365.7793632638246,False,91
1751392048.095822,2027040.0,0.4604288865979382,-358.8020203478351,False,92
1751392048.3373728,2027356.0,0.4604288865979382,-349.80236400494294,False,93
1751392048.575156,2027544.0,0.4608675670103093,-300.7471362941953,False,94
1751392048.8195887,2028364.0,0.4608675670103093,-404.81596340578164,False,95
1751392049.0615141,2028492.0,0.46107593814432996,-404.8019765154639,False,96
1751392049.3004344,2032204.0,0.4613698350515464,-317.7526339400927,False,97
1751392049.539171,2032388.0,0.4613761443298969,-350.7652452284661,False,98
1751392049.779953,2032696.0,0.46136983505154644,-378.7929702840895,False,99
1751392050.0229979,2033456.0,0.4613761443298969,-316.7882393496561,False,100
1751392050.2687483,2034528.0,0.4613761443298969,-379.8063309769072,False,101
1751392050.5186212,2034592.0,0.4613761443298969,-373.8202849948724,False,102
1751392050.7701986,2034720.0,0.4613761443298969,-359.79245960886595,False,103
1751392064.3908644,2081716.0,0.4613761443298969,-304.75110608213475,True,104
1751392064.6351783,2081464.0,0.4613761443298969,-362.7695608828845,False,105
1751392064.8798027,2081828.0,0.4613761443298969,-452.820072562268,False,106
1751392065.1183262,2081892.0,0.4613761443298969,-389.7741481757546,False,107
1751392065.367218,2081956.0,0.4613761443298969,-348.7601451114938,False,108
1751392065.6211293,2082020.0,0.4613761443298969,-441.8385671462339,False,109
1751392065.8714259,2080156.0,0.4613761443298969,-373.7881588626986,False,110
1751392066.1157575,2080156.0,0.469247875,-436.8199845864047,False,111
1751392066.362186,2080156.0,0.47431343157894734,-349.80139128294365,False,112
1751392066.6925075,2080156.0,0.4772017263157895,-283.7598578944507,False,113
1751392066.9413414,2080156.0,0.4772017263157895,-403.809612401869,False,114
1751392067.1854763,2080156.0,0.4772017263157895,-317.76581333280427,False,115
1751392067.4293454,2078688.0,0.4855003404255319,-381.79242915239126,False,116
1751392067.67296,2078752.0,0.4855003404255319,-291.7629947284056,False,117
1751392067.9152904,2078940.0,0.4855003404255319,-367.79042528411986,False,118
1751392068.1674862,2078940.0,0.4936288387096774,-359.8036816729842,False,119
1751392068.4115725,2079192.0,0.4936288387096774,-340.76048709921685,False,120
1751392068.6580806,2079192.0,0.4936288387096774,-495.8500667248859,False,121
1751392068.899617,2079384.0,0.4936288387096774,-359.79238898507595,False,122
1751392069.1699102,2079380.0,0.49362883870967744,-286.7747006399748,False,123
1751392069.4286795,2078964.0,0.5018308913043478,-357.77057722179893,False,124
1751392069.698571,2078508.0,0.5018308913043478,-423.79838397174916,False,125
1751392069.9551277,2077580.0,0.509464857142857,-339.75711800263707,False,126
1751392070.1852703,2077644.0,0.5034116304347825,-335.74670510648036,False,127
1751392070.426908,2078528.0,0.5058836956521738,-388.7603929412856,False,128
1751392070.6676178,2078656.0,0.5118320879120879,-383.7648563025384,False,129
1751392070.9123378,2078652.0,0.5118320879120879,-356.76930600974725,False,130
1751392071.154114,2079096.0,0.5118320879120879,-323.72893363599366,False,131
1751392071.3918602,2079732.0,0.5118320879120879,-349.74295336167313,False,132
1751392071.6314864,2080304.0,0.5118320879120879,-323.7364680295127,False,133
1751392071.8701177,2071752.0,0.5118320879120879,-287.72973395586246,False,134
1751392072.2187026,2071800.0,0.5118320879120879,-398.7500864767901,False,135
1751392072.4579008,2071800.0,0.5118320879120879,-323.72382547276146,False,136
1751392072.7032983,2071800.0,0.5118320879120879,-410.77511561415247,False,137
1751392072.9371765,2072052.0,0.5118320879120879,-433.7696755604396,False,138
1751392073.1987364,2072304.0,0.5118320879120879,-307.7187736438041,False,139
1751392073.4583855,2072936.0,0.5118320879120879,-365.74920227692314,False,140
1751392073.6869745,2073944.0,0.5118320879120879,-337.73948949212644,False,141
1751392073.931024,2074136.0,0.5118320879120879,-367.7594389186814,False,142
1751392074.1693385,2073880.0,0.5118320879120879,-356.74038341345977,False,143
1751392074.411602,2074196.0,0.5122925714285714,-366.74421386778687,False,144
1751392074.657187,2074448.0,0.5122925714285714,-354.72876568168425,False,145
1751392074.9053767,2075260.0,0.5122925714285714,-499.80546696791214,False,146
1751392075.1563656,2075256.0,0.5122925714285714,-395.78037612333105,False,147
1751392075.3995202,2075508.0,0.5122925714285714,-365.7860698518193,False,148
1751392075.6440187,2077148.0,0.5127631868131868,-377.7750277074234,False,149
1751392075.893857,2077148.0,0.5127631868131868,-393.7600811197128,False,150
1751392076.1415193,2078344.0,0.5132236703296703,-307.71829057220737,False,151
1751392076.386146,2078660.0,0.5132236703296703,-278.7136998503631,False,152
1751392076.6270878,2078912.0,0.5132236703296703,-355.71791259318684,False,153
1751392076.8613162,2079228.0,0.5132236703296703,-386.74344362549454,False,154
1751392090.1952481,2081280.0,0.5132236703296703,-366.78452584913043,True,155
1751392090.4419634,2081280.0,0.5132236703296704,-381.764015751806,False,156
1751392090.703607,2081344.0,0.5132236703296704,-327.76472912014697,False,157
1751392090.970921,2081344.0,0.5132236703296704,-328.735348337639,False,158
1751392091.218181,2081408.0,0.5132236703296704,-379.7488061343022,False,159
1751392091.455241,2081152.0,0.5132236703296704,-360.75365263824176,False,160
1751392091.696214,2081216.0,0.5132236703296704,-360.74402147745684,False,161
1751392091.9459767,2081216.0,0.5132236703296704,-321.7389063472777,False,162
1751392092.3006437,2081216.0,0.5132236703296704,-389.7640919074914,False,163
1751392092.550516,2081468.0,0.5132236703296704,-402.75878487494515,False,164
1751392092.7928596,2081532.0,0.5132236703296704,-339.73825592813193,False,165
1751392093.040915,2081340.0,0.5132236703296704,-407.73872497600985,False,166
1751392093.2936418,2081340.0,0.5132236703296704,-396.7895782951648,False,167
1751392093.5424767,2081720.0,0.5132236703296704,-354.754134411195,False,168
1751392093.800478,2082104.0,0.5132236703296704,-421.7849257897482,False,169
1751392094.0512033,2081656.0,0.5132236703296704,-329.73855066100543,False,170
1751392094.3029594,2081656.0,0.5132236703296704,-371.7593778265463,False,171
1751392094.5526056,2081908.0,0.5132236703296704,-407.78030255696916,False,172
1751392094.8024888,2081972.0,0.5132236703296704,-359.74927937135965,False,173
1751392095.0469124,2081972.0,0.5156008131868132,-342.7332028851816,False,174
1751392095.2952976,2081836.0,0.5156008131868132,-428.7587611035165,False,175
1751392095.5403998,2082088.0,0.5156008131868132,-314.7128528633037,False,176
1751392095.788283,2082088.0,0.5156008131868132,-417.7790998789012,False,177
1751392096.0430274,2082908.0,0.5156008131868132,-386.77996937177255,False,178
1751392096.2975063,2082972.0,0.5156008131868132,-395.74834617300155,False,179
1751392096.5460203,2083224.0,0.5156008131868132,-330.7325243501684,False,180
1751392096.7922647,2083540.0,0.5156008131868132,-341.73193512,False,181
1751392097.0435112,2084612.0,0.5156008131868132,-448.77315941362633,False,182
1751392097.3004305,2085180.0,0.5156008131868132,-404.75270033180357,False,183
1751392097.5441074,2085112.0,0.5156008131868132,-364.74219959340655,False,184
1751392097.9022024,2086372.0,0.5156008131868132,-400.7525116096703,False,185
1751392098.1566374,2087128.0,0.5156008131868132,-423.7834476584615,False,186
1751392098.4077191,2087128.0,0.5156008131868132,-381.77369435177303,False,187
1751392098.659906,2087380.0,0.5156008131868132,-387.7634340271879,False,188
1751392098.911895,2090152.0,0.5156008131868132,-380.7529148464695,False,189
1751392099.1704426,2090216.0,0.5156008131868132,-366.75251160967025,False,190
1751392099.4255273,2090468.0,0.5156008131868132,-358.742461060589,False,191
1751392099.6792803,2091224.0,0.5156008131868132,-429.7842259818086,False,192
1751392099.9303467,2091416.0,0.5156008131868132,-390.7637793821634,False,193
1751392100.1817014,2091732.0,0.5156008131868132,-406.78886917563227,False,194
1751392100.439734,2092488.0,0.5156008131868132,-465.80977564684815,False,195
1751392100.6945267,2096512.0,0.5156008131868132,-431.7736716182455,False,196
1751392100.9294655,2096884.0,0.5156008131868132,-320.7324432562026,False,197
1751392101.159862,2097012.0,0.5156008131868132,-329.7067903646153,False,198
1751392101.406371,2098084.0,0.5156008131868132,-365.73188757714286,False,199
1751392101.627863,2097892.0,0.5156008131868132,-297.70095152835177,False,200
1751392101.865024,2097828.0,0.5156008131868132,-364.77316685450546,False,201
1751392102.0916674,2097956.0,0.5156008131868132,-377.78860366659336,False,202
1751392102.3636081,2097956.0,0.5156008131868132,-340.7475185814983,False,203
1751392102.6262615,2098208.0,0.5156008131868132,-381.78361063842135,False,204
1751392102.8851855,2098952.0,0.5159718901098901,-367.7273806722081,False,205
1751392103.146907,2098952.0,0.5232675999999999,-495.7997669265345,False,206
1751392116.933052,2099936.0,0.5232675999999999,-438.8193945266243,True,207
1751392117.1934478,2099992.0,0.523240488888889,-380.7671229135622,False,208
1751392117.4457865,2100184.0,0.5239779111111111,-367.75108228419487,False,209
1751392117.700898,2100312.0,0.5239779111111111,-406.7344931276026,False,210
1751392118.0657597,2099928.0,0.5239779111111111,-522.8378892481807,False,211
1751392118.3219676,2099928.0,0.5239779111111111,-394.77507983513044,False,212
1751392118.5904226,2099928.0,0.5239779111111111,-512.8114638168888,False,213
1751392118.847986,2099928.0,0.5239779111111111,-469.8586992856703,False,214
1751392119.1142588,2100180.0,0.5239779111111111,-414.833138306923,False,215
1751392119.3678362,2100556.0,0.5263466222222222,-365.7648742755509,False,216
1751392119.6272085,2100620.0,0.5328003370786517,-308.722572067929,False,217
1751392119.8947752,2100684.0,0.5328003370786517,-472.7843683049021,False,218
1751392120.152203,2100428.0,0.535689820224719,-414.73152174852703,False,219
1751392120.403252,2100680.0,0.5357856179775281,-392.74080805158053,False,220
1751392120.6634078,2100680.0,0.535689820224719,-287.71303983909115,False,221
1751392120.9184895,2100680.0,0.535689820224719,-337.7066873138732,False,222
1751392121.1689038,2100680.0,0.535689820224719,-341.7169237838015,False,223
1751392121.41843,2100744.0,0.535689820224719,-368.7375408829214,False,224
1751392121.6739547,2100808.0,0.535689820224719,-384.73218398471914,False,225
1751392121.928884,2100872.0,0.535689820224719,-399.7750680651685,False,226
1751392122.186188,2100932.0,0.535689820224719,-378.7806507231115,False,227
1751392122.4419618,2101184.0,0.535689820224719,-417.7539295728555,False,228
1751392122.6962578,2101436.0,0.535689820224719,-402.7592009083315,False,229
1751392122.9626608,2101688.0,0.535689820224719,-405.77020539935836,False,230
1751392123.208269,2102120.0,0.535689820224719,-289.71714764139864,False,231
1751392123.4506965,2103256.0,0.5356898202247191,-415.76439064672405,False,232
1751392123.7944927,2103320.0,0.5464182045454545,-339.71685253051976,False,233
1751392124.0425427,2105464.0,0.5464182045454545,-414.7534124221768,False,234
1751392124.2882285,2105080.0,0.5464182045454545,-386.7420996529129,False,235
1751392124.5283833,2107224.0,0.5534105977011494,-451.7950031608133,False,236
1751392124.775406,2107224.0,0.5534105977011494,-528.8430954363181,False,237
1751392125.0167234,2107224.0,0.5534105977011494,-384.7506006063701,False,238
1751392125.2609172,2107224.0,0.5534105977011494,-420.75393267833556,False,239
1751392125.5107322,2111256.0,0.5534105977011494,-444.77994623904976,False,240
1751392125.761417,2111320.0,0.5534105977011494,-480.79760892635835,False,241
1751392126.0145977,2115480.0,0.5534105977011494,-484.7851393943815,False,242
1751392126.2712088,2115288.0,0.5551840465116279,-399.7681994897008,False,243
1751392126.5422323,2115224.0,0.5551840465116279,-466.8010537632705,False,244
1751392126.7862437,2115288.0,0.560667488372093,-384.7350242835133,False,245
1751392127.0293863,2115288.0,0.560667488372093,-383.74543885109847,False,246
1751392127.2734447,2115288.0,0.560667488372093,-398.75687694323426,False,247
1751392127.5145628,2115280.0,0.5674632,-399.7273043296867,False,248
1751392127.7599905,2115216.0,0.5674632,-393.7375442930056,False,249
1751392127.9958148,2115344.0,0.5674632,-399.7098361091579,False,250
1751392128.2684908,2115532.0,0.5674632,-396.7232500739069,False,251
1751392128.5254955,2124164.0,0.5674632,-309.7066355211702,False,252
1751392128.7865355,2124228.0,0.5674632,-359.727656448,False,253
1751392129.0486808,2125236.0,0.5674632,-386.73428751463587,False,254
1751392129.3056614,2125236.0,0.5674632,-359.738966928,False,255
1751392129.5596058,2125172.0,0.5674632,-310.67176531924434,False,256
1751392129.8191707,2125044.0,0.5674632,-400.70491913599994,False,257
1751392130.070371,2127508.0,0.5674632,-334.69406910399994,False,258
1751392143.8357491,2110128.0,0.5674632,-366.70491913599994,True,259
1751392144.0769746,2110256.0,0.5674632,-381.72194303199996,False,260
1751392144.3162808,2109744.0,0.5674632,-392.727617664,False,261
1751392144.6498134,2109996.0,0.5674632,-363.6776841391965,False,262
1751392144.904608,2110060.0,0.5674632,-463.76770350668585,False,263
1751392145.1554494,2109996.0,0.5674632,-465.77879647097666,False,264
1751392145.4007185,2110060.0,0.5674632,-392.73905671534885,False,265
1751392145.6360407,2110564.0,0.5674632,-341.72194303199996,False,266
1751392145.8808198,2110692.0,0.5674632,-461.75599082400004,False,267
1751392146.1235867,2110820.0,0.5674632,-324.7162684,False,268
1751392146.3665328,2110308.0,0.5674632,-398.72194303199996,False,269
1751392146.6057198,2110436.0,0.5674632,-355.6822206079999,False,270
1751392146.847802,2110436.0,0.5674632,-417.755990824,False,271
1751392147.0915737,2110500.0,0.5674632,-407.7392797129546,False,272
1751392147.3297913,2110500.0,0.5674632,-372.70552146648276,False,273
1751392147.572128,2111508.0,0.5674632,-364.69944418680456,False,274
1751392147.8197129,2111444.0,0.5674632,-415.76197905868173,False,275
1751392148.0586894,2111636.0,0.5674632,-356.727617664,False,276
1751392148.2975345,2111508.0,0.5674632,-441.7389669279999,False,277
1751392148.534921,2111508.0,0.5674632,-353.68971327311584,False,278
1751392148.7786074,2111508.0,0.5674632,-396.738966928,False,279
1751392149.020279,2111444.0,0.5674632,-332.6996031211685,False,280
1751392149.269239,2111572.0,0.5674632,-407.72845418568426,False,281
1751392149.51492,2111572.0,0.5674632,-428.75599082399987,False,282
1751392149.746687,2113588.0,0.5674632,-329.6822206079999,False,283
1751392150.1085422,2113704.0,0.5674632,-426.750316192,False,284
1751392150.3565445,2113896.0,0.5674632,-441.738966928,False,285
1751392150.626023,2113896.0,0.5674632,-370.72262528687077,False,286
1751392150.8833313,2114212.0,0.5674632,-335.70491913599994,False,287
1751392151.1443772,2114716.0,0.5674632,-420.73381554228575,False,288
1751392151.4047377,2115660.0,0.5674632,-381.738966928,False,289
1751392151.6667233,2116924.0,0.5674632,-395.73365857080455,False,290
1751392151.9391818,2118608.0,0.5674632,-391.7162684,False,291
1751392152.2024775,2118672.0,0.5674632,-364.70550264843956,False,292
1751392152.4651892,2118988.0,0.5674632,-409.74464155999993,False,293
1751392152.7236593,2119428.0,0.5674632,-453.744852723954,False,294
1751392152.9761708,2120564.0,0.5674632,-406.75031619199996,False,295
1751392153.237509,2122644.0,0.5674632,-474.76166545599995,False,296
1751392153.493217,2122708.0,0.570260894117647,-369.71146979435406,False,297
1751392153.7450166,2122316.0,0.570260894117647,-347.67240897825707,False,298
1751392153.9963558,2122444.0,0.570260894117647,-359.7048522919343,False,299
1751392154.2494917,2126476.0,0.570260894117647,-426.7444177444706,False,300
1751392154.4939137,2126476.0,0.570260894117647,-336.6879603025396,False,301
1751392154.7465897,2126476.0,0.570260894117647,-347.70553926446786,False,302
1751392155.0323343,2126856.0,0.570260894117647,-409.7501507539798,False,303
1751392155.3043802,2127104.0,0.570260894117647,-386.7613568284649,False,304
1751392155.5701835,2128112.0,0.570260894117647,-400.74908520658823,False,305
1751392155.8444397,2128108.0,0.570260894117647,-418.77213002945507,False,306
1751392156.1164153,2128108.0,0.570260894117647,-413.7326370274558,False,307
1751392156.3839042,2128108.0,0.570260894117647,-379.6925021649941,False,308
1751392156.6475513,2130124.0,0.570260894117647,-412.7101786997808,False,309
1751392157.0341525,2130188.0,0.570260894117647,-358.7322664925694,False,310
1751392157.29589,2130504.0,0.570260894117647,-325.70374902833544,False,311
1751392171.1750648,2158436.0,0.570260894117647,-483.7604904244705,True,312
1751392171.4500222,2158308.0,0.570260894117647,-428.7550303902177,False,313
1751392171.7241,2158308.0,0.570260894117647,-386.71537964060633,False,314
1751392171.976575,2158432.0,0.570260894117647,-421.7205721618823,False,315
1751392172.2352552,2158560.0,0.570260894117647,-427.7604904244705,False,316
1751392172.4914541,2158560.0,0.570260894117647,-467.7438918303934,False,317
1751392172.74524,2158560.0,0.570260894117647,-446.726618290021,False,318
1751392172.9994426,2159128.0,0.570260894117647,-421.7376799887059,False,319
1751392173.2480092,2159192.0,0.570260894117647,-328.6872413632817,False,320
1751392173.507566,2159000.0,0.570260894117647,-445.738180217647,False,321
1751392173.7936745,2159000.0,0.570260894117647,-363.6977617261177,False,322
1751392174.0550444,2159000.0,0.570260894117647,-322.6521408545882,False,323
1751392174.3090377,2159000.0,0.570260894117647,-336.65214085458814,False,324
1751392174.571338,2159064.0,0.570260894117647,-379.7376799887058,False,325
1751392174.8430102,2159192.0,0.570260894117647,-346.7034643350588,False,326
1751392175.1085687,2159444.0,0.570260894117647,-379.7148695529411,False,327
1751392175.370902,2159496.0,0.570260894117647,-354.7091669439999,False,328
1751392175.6392071,2159496.0,0.570260894117647,-436.7494689067654,False,329
1751392175.9146302,2159560.0,0.570260894117647,-349.7435845771629,False,330
1751392176.18073,2159876.0,0.570260894117647,-407.74338259764704,False,331
1751392176.446107,2160004.0,0.570260894117647,-366.72143379728186,False,332
1751392176.7144213,2160068.0,0.570260894117647,-392.72716839649297,False,333
1751392176.9783475,2160196.0,0.570260894117647,-363.72627477082335,False,334
1751392177.2426894,2160736.0,0.570260894117647,-348.7102009561055,False,335
1751392177.5122485,2160476.0,0.570260894117647,-386.7205721618823,False,336
1751392177.7787738,2160728.0,0.570260894117647,-374.6980401268769,False,337
1751392178.0533113,2161612.0,0.570260894117647,-355.73197737976466,False,338
1751392178.3198624,2161612.0,0.570260894117647,-391.7205721618823,False,339
1751392178.5910532,2161612.0,0.570260894117647,-393.7148695529411,False,340
1751392178.8604407,2162620.0,0.570260894117647,-408.73197737976466,False,341
1751392179.2343783,2162744.0,0.570260894117647,-371.73803082169195,False,342
1751392179.495795,2162808.0,0.570260894117647,-349.71506509843397,False,343
1751392179.7876453,2162872.0,0.570260894117647,-343.69205911717637,False,344
1751392180.0498078,2162936.0,0.570260894117647,-357.70346433505875,False,345
1751392180.3099692,2162928.0,0.570260894117647,-391.69205911717637,False,346
1751392180.5753198,2162928.0,0.570260894117647,-411.73221957422305,False,347
1751392180.845866,2162928.0,0.570260894117647,-385.7379221831642,False,348
1751392181.115917,2162928.0,0.570260894117647,-445.7554734980706,False,349
1751392181.390666,2162928.0,0.570260894117647,-483.8010905248135,False,350
1751392181.6598125,2166768.0,0.570260894117647,-486.78373570742787,False,351
1751392181.933182,2166832.0,0.570260894117647,-423.7553760543987,False,352
1751392182.201195,2166832.0,0.570260894117647,-366.73251946671604,False,353
1751392182.472929,2166832.0,0.570260894117647,-376.7206899838467,False,354
1751392182.7458408,2166896.0,0.570260894117647,-382.7266899895556,False,355
1751392183.0204105,2166896.0,0.570260894117647,-386.7376799887058,False,356
1751392183.3008115,2167024.0,0.570260894117647,-455.76640322993916,False,357
1751392183.5795045,2167524.0,0.570260894117647,-436.77215372964156,False,358
1751392183.8501873,2167776.0,0.570260894117647,-410.7492696747031,False,359
1751392184.1173291,2169036.0,0.570260894117647,-368.72064213454433,False,360
1751392184.3866692,2168972.0,0.570260894117647,-381.7148695529411,False,361
1751392184.6495621,2169416.0,0.570260894117647,-328.6977617261176,False,362
1751392184.9158916,2169668.0,0.570260894117647,-353.7034643350587,False,363
1751392198.6340103,2172160.0,0.570260894117647,-426.74953356429353,True,364
1751392198.9088726,2172032.0,0.570260894117647,-459.7726216778158,False,365
1751392199.178379,2172096.0,0.570260894117647,-322.67517675768494,False,366
1751392199.4488437,2172160.0,0.570260894117647,-425.72673378652166,False,367
1751392199.8218925,2172476.0,0.570260894117647,-354.73197737976466,False,368
1751392200.0881782,2172284.0,0.570260894117647,-318.72686123954486,False,369
1751392200.3986344,2172284.0,0.570260894117647,-336.686811575843,False,370
1751392200.6742988,2172284.0,0.570260894117647,-426.7438162724309,False,371
1751392200.9514325,2172284.0,0.570260894117647,-440.7381831705458,False,372
1751392201.2317693,2172348.0,0.570260894117647,-360.71066144526804,False,373
1751392201.511113,2172476.0,0.5703326823529411,-411.7436038431886,False,374
1751392201.7873156,2172540.0,0.5703326823529411,-355.7156668353488,False,375
1751392202.060519,2172276.0,0.5703326823529411,-367.7377902884924,False,376
1751392202.337065,2172276.0,0.5703326823529411,-375.70471702009263,False,377
1751392202.6123292,2172276.0,0.5703326823529411,-341.6981739833073,False,378
1751392202.875641,2172276.0,0.5703326823529411,-425.73765629858826,False,379
1751392203.1582296,2172340.0,0.5703326823529411,-451.76679868733254,False,380
1751392203.4287453,2172656.0,0.5703326823529411,-357.70913033200014,False,381
1751392203.7245793,2172784.0,0.5703326823529411,-461.74905361976477,False,382
1751392204.0106184,2172528.0,0.5703326823529411,-382.7324811637991,False,383
1751392204.3050246,2172592.0,0.5703326823529411,-385.72053698564713,False,384
1751392204.606212,2172656.0,0.5703326823529411,-437.7552806185229,False,385
1751392204.8806696,2172656.0,0.5703326823529411,-447.7780114620541,False,386
1751392205.15512,2173348.0,0.5703326823529411,-367.69803627512374,False,387
1751392205.443471,2173348.0,0.5703326823529412,-453.79490959548207,False,388
1751392205.7266517,2174484.0,0.5703326823529411,-442.75503129273005,False,389
1751392206.1152062,2174544.0,0.5703326823529411,-440.76616360023536,False,390
1751392206.4062595,2175300.0,0.5703326823529411,-471.79522745319906,False,391
1751392206.6873562,2175292.0,0.5703326823529411,-413.7502695583059,False,392
1751392206.9604757,2177308.0,0.5703326823529411,-366.6925383874702,False,393
