
time,best_of_gen,average,gen
1749564328.0389566,-1100,-2017.0,1
1749564328.0870142,-1100,-1800.0,2
1749564328.1358116,-1000,-1622.0,3
1749564328.1909423,-800,-1437.0,4
1749564328.2317007,-800,-1331.0,5
1749564328.2770648,-800,-1273.0,6
1749564328.3231277,-700,-1211.0,7
1749564328.3707519,-700,-1113.0,8
1749564328.4138122,-500,-1007.0,9
1749564328.4607308,-400,-956.0,10
1749564328.5097146,-300,-930.0,11
1749564328.5601568,-300,-833.0,12
1749564328.6073327,-300,-783.0,13
1749564328.6578805,-300,-676.0,14
1749564328.7087538,-300,-602.0,15
1749564328.7601883,-200,-597.0,16
1749564328.812526,-200,-528.0,17
1749564328.877451,-200,-503.0,18
1749564328.9279974,-200,-532.0,19
1749564329.0479808,-100,-466.0,20
1749564329.0940695,-100,-454.0,21
1749564329.1403477,-100,-454.0,22
1749564329.1895628,-100,-468.0,23
1749564329.2397757,-100,-469.0,24
1749564329.2916028,-100,-469.0,25
1749564329.347799,0.3234836410256411,-464.9967651635897,26
1749564329.393447,0.30923606666666664,-436.99690763933336,27
1749564329.4427786,0.31599294915254234,-397.98756298850844,28
1749564329.496087,0.34831106194690264,-408.9718005562175,29
1749564329.5499935,0.3483885486725664,-342.9467306495786,30
1749564329.5997796,0.3483885486725664,-325.9053362068972,31
1749564329.6517494,0.3483885486725664,-356.8914559270295,32
1749564329.701531,0.3470842123893806,-306.8837345737093,33
1749564329.7461383,0.3483885486725664,-255.81905220094941,34
1749564329.7978444,0.35311092857142856,-265.84112496631127,35
1749564329.853398,0.35318124999999995,-281.818733867168,36
1749564329.8993618,0.35318124999999995,-318.8204583083047,37
1749564329.946577,0.35318124999999995,-268.8082534953119,38
1749564329.9948237,0.35318124999999995,-299.8346794967525,39
1749564330.0379336,0.35318124999999995,-287.8094611469975,40
1749564330.0833087,0.35318124999999995,-256.809282125,41
1749564330.1553543,0.35318124999999995,-323.8305038155088,42
1749564330.2030287,0.3559444504504504,-352.84460767457574,43
1749564330.2496674,0.3581182342342343,-289.82683655364866,44
1749564330.2944286,0.3581182342342343,-236.80911984914252,45
1749564330.3459353,0.3581182342342343,-326.8302552660457,46
1749564330.3920207,0.3581182342342343,-300.8265973354091,47
1749564330.4408686,0.35895679279279286,-266.81509090942126,48
1749564330.4931397,0.35895679279279286,-279.82858289755103,49
1749564330.5452125,0.3607878738738739,-338.8531502617342,50
1749564330.5991895,0.37228776146788983,-341.8565668712224,51
1749564330.650314,0.37920174074074076,-392.8492844584639,52
1749564330.7042685,0.37920174074074076,-357.84027543390994,53
1749564330.7550347,0.37920174074074076,-289.7992574625955,54
1749564330.808113,0.3828265925925926,-369.8336731964149,55
1749564330.861108,0.3828265925925926,-359.8242451678156,56
1749564330.910643,0.3828265925925926,-286.81134503579034,57
1749564330.96104,0.39654335849056604,-334.8218861048016,58
1749564331.0096555,0.39654335849056604,-345.81663109571787,59
1749564331.0559568,0.397232,-291.79663880213866,60
1749564331.1145957,0.400609619047619,-359.8360212378441,61
1749564331.1682212,0.4050689333333333,-295.7945311141137,62
1749564331.2198837,0.4056415238095238,-386.81286019755794,63
1749564331.2770395,0.4056415238095238,-393.8367178534027,64
1749564331.3367162,0.4056415238095238,-303.7920909598037,65
1749564331.3953357,0.40978519230769234,-421.8549029189287,66
1749564331.4515045,0.40978519230769234,-336.81766843626497,67
1749564331.5015419,0.4229233333333333,-315.7883728373593,68
1749564331.5526624,0.4229233333333333,-339.80767797289633,69
1749564331.6043441,0.4236389803921568,-279.7823635261924,70
1749564331.6587396,0.4236389803921568,-336.79250292649937,71
1749564331.7118638,0.4236389803921568,-340.7857093024094,72
1749564331.7634165,0.4236389803921568,-343.79270416783555,73
1749564331.817752,0.4236389803921568,-344.79687433274506,74
1749564331.8764956,0.4236389803921568,-389.8178781772549,75
1749564331.9304345,0.4236389803921568,-378.7968284022409,76
1749564331.9829233,0.4236389803921568,-306.8051332254902,77
1749564332.0344136,0.4280764752475248,-323.775583283792,78
1749564332.0884867,0.4280764752475248,-324.7712800546336,79
1749564332.1409357,0.4280764752475248,-362.79228377476215,80
1749564332.194795,0.4280764752475248,-369.7794414805048,81
1749564332.2524428,0.4280764752475248,-366.81743586389433,82
1749564332.3080027,0.4280764752475248,-318.76173823651743,83
1749564332.366056,0.4280764752475248,-379.83340517424193,84
1749564332.4197075,0.4280764752475248,-356.79893718147935,85
1749564332.468547,0.4280764752475248,-340.78168099762377,86
1749564332.519687,0.4280764752475248,-277.76038751744886,87
1749564332.576875,0.4280764752475248,-390.828769409901,88
1749564332.6366313,0.4280764752475248,-453.8116912419181,89
1749564332.700282,0.4280764752475248,-497.8631004507315,90
1749564332.7483902,0.4280764752475248,-354.79465548119015,91
1749564332.8034427,0.4280764752475248,-316.81592711564355,92
1749564332.8586872,0.4280764752475248,-373.79881483207924,93
1749564332.9119875,0.4280764752475248,-372.7988040566337,94
1749564332.9709964,0.4280764752475248,-428.83733093940594,95
1749564333.0237913,0.4280764752475248,-353.7774017138614,96
1749564333.0804734,0.4280764752475248,-344.7861797396287,97
1749564333.1413908,0.4280764752475248,-390.816179022203,98
1749564333.199595,0.4280764752475248,-417.828769409901,99
1749564333.2582982,0.4280764752475248,-302.7988040566337,100
1749564333.3194113,0.4280764752475248,-394.80308482138616,101
1749564333.3811738,0.4280764752475248,-313.7902425271287,102
1749564333.436852,0.4280764752475248,-323.76027717386137,103
1749564333.4927537,0.4284108910891089,-342.7775648953884,104
1749564333.5466623,0.4284108910891089,-309.76882532673267,105
1749564333.6046352,0.4284108910891089,-390.80336035949745,106
1749564333.663352,0.428446297029703,-349.7859739616056,107
1749564333.7237809,0.43322732,-311.7902189032292,108
1749564333.7840083,0.43322732,-371.7946149330902,109
1749564333.847672,0.43322732,-366.81970195823305,110
1749564333.9044917,0.4333478,-353.8110743834493,111
1749564333.9652,0.43942686868686864,-314.79728147479835,112
1749564334.026173,0.43942686868686864,-389.80525557442263,113
1749564334.0716488,0.43942686868686864,-312.7655246580606,114
1749564334.1275518,0.43942686868686864,-233.73482241039997,115
1749564334.1868901,0.43942686868686864,-362.79561354608484,116
1749564334.2470655,0.43942686868686864,-343.799361484493,117
1749564334.3052864,0.43942686868686864,-315.7718782440323,118
1749564334.3663335,0.43942686868686864,-305.76728621994744,119
1749564334.429603,0.43942686868686864,-425.8154407151515,120
1749564334.4878101,0.43942686868686864,-352.7935398003358,121
1749564334.5496995,0.43942686868686864,-339.7802865656566,122
1749564334.6104748,0.43942686868686864,-339.79346937171715,123
1749564334.6706626,0.43942686868686864,-396.8154407151515,124
1749564334.7295346,0.43942686868686864,-338.7851033516017,125
1749564334.7915914,0.43942686868686864,-411.8154407151515,126
1749564334.853861,0.43942686868686864,-394.7890751030303,127
1749564334.9124413,0.43942686868686864,-333.7802892313131,128
1749564334.9727054,0.43942686868686864,-400.7891975061726,129
1749564335.0345151,0.43942686868686864,-375.79800842770476,130
1749564335.0960414,0.43991777777777785,-396.8067920559876,131
1749564335.1565948,0.43991777777777785,-382.8070744510744,132
1749564335.2147164,0.43991777777777785,-358.7759678121979,133
1749564335.2789822,0.43991777777777785,-482.8505457737374,134
1749564335.3420727,0.43991777777777785,-438.8330311252222,135
1749564335.4044926,0.44464675510204077,-407.7976838051762,136
1749564335.465015,0.44514267346938774,-369.78437257966186,137
1749564335.5273867,0.44514267346938774,-327.7887973209124,138
1749564335.58671,0.44514267346938774,-334.7533325507029,139
1749564335.645231,0.44514267346938774,-304.7397847093426,140
1749564335.7068064,0.445648,-380.76946623997736,141
1749564335.767856,0.445648,-297.7599345311241,142
1749564335.8248634,0.445648,-306.7331515984444,143
1749564335.8889196,0.45190265979381444,-357.7817903441648,144
1749564335.952206,0.45190265979381444,-321.7815306422092,145
1749564336.0131025,0.45190265979381444,-378.79434291240386,146
1749564336.0744116,0.45190265979381444,-354.7848265651828,147
1749564336.1369627,0.45190265979381444,-346.77056991419647,148
1749564336.19836,0.45190265979381444,-361.79234270109276,149
1749564336.2552614,0.45190265979381444,-334.7695296435052,150
1749564336.3150196,0.45190265979381444,-364.7654467657245,151
1749564336.375188,0.45190265979381444,-333.76533069003995,152
1749564336.4339488,0.45190265979381444,-331.7559725637114,153
1749564336.499264,0.45190265979381444,-422.8283429817948,154
1749564336.5553966,0.45190265979381444,-336.7921247764948,155
1749564336.620024,0.45190265979381444,-418.79257373326107,156
1749564336.6860003,0.45981162499999995,-397.8058844560068,157
1749564336.7542727,0.457102125,-385.80564366328616,158
1749564336.8188434,0.457102125,-409.77858687516664,159
1749564336.8789034,0.45920997916666667,-310.74182149762265,160
1749564336.940708,0.45920997916666667,-309.76920963987084,161
1749564337.00474,0.4652960842105263,-376.79052821751634,162
1749564337.068328,0.4652960842105263,-388.7849697503749,163
1749564337.1331654,0.4652960842105263,-355.77906276321585,164
1749564337.1898012,0.4652960842105263,-260.7178901388684,165
1749564337.2523425,0.4652960842105263,-362.7629424412543,166
1749564337.3168566,0.4652960842105263,-401.79526972294735,167
1749564337.3868778,0.4652960842105263,-483.8231874879999,168
1749564337.4476538,0.4663334526315789,-359.7815429012524,169
1749564337.5107713,0.4663334526315789,-361.78593268021046,170
1749564337.5740392,0.4663334526315789,-405.77206872879214,171
1749564337.6415231,0.4663334526315789,-395.781529582504,172
1749564337.7085526,0.4663334526315789,-310.75764146252635,173
1749564337.7752705,0.4663334526315789,-397.7902215676513,174
1749564337.8390443,0.4663334526315789,-344.75284327010525,175
1749564337.937858,0.4663334526315789,-413.808803284421,176
1749564338.004461,0.4663334526315789,-381.79533009240686,177
1749564338.075362,0.4663334526315789,-416.7901499463158,178
1749564338.1486812,0.4663334526315789,-369.78082327726304,179
1749564338.215334,0.4663334526315789,-344.7575066046315,180
1749564338.2770824,0.4663334526315789,-281.74839064418694,181
1749564338.3326154,0.4663334526315789,-340.7810848960752,182
1749564338.4033763,0.4663334526315789,-390.78148178904826,183
1749564338.465898,0.4663334526315789,-329.7528432701053,184
1749564338.527113,0.4663334526315789,-362.7625879646189,185
1749564338.5835085,0.46724623157894735,-359.78110483074255,186
1749564338.664955,0.4671330736842105,-359.76216194294733,187
1749564338.7315302,0.4671330736842105,-358.77146462336844,188
1749564338.800964,0.4671330736842105,-392.8045013959681,189
1749564338.8705094,0.4720849999999999,-353.7713666608443,190
1749564338.9394004,0.4720849999999999,-317.7623642803482,191
1749564339.0041442,0.4723504042553191,-358.7567298023785,192
1749564339.074675,0.4723504042553191,-482.8085712044157,193
1749564339.1421585,0.4723504042553191,-329.75647153452786,194
1749564339.2100453,0.4723504042553191,-384.7790052374679,195
1749564339.2744932,0.4723504042553191,-328.759378992159,196
1749564339.3329406,0.4723504042553191,-391.78284704703697,197
1749564339.4084406,0.4723504042553191,-408.79736693330165,198
1749564339.4727173,0.4723504042553191,-353.76389888139755,199
1749564339.536768,0.4723504042553191,-332.76421718911485,200
1749564339.6084805,0.4723504042553191,-429.80161283021283,201
1749564339.6761594,0.4723504042553191,-380.7732718059574,202
1749564339.7480674,0.4723504042553191,-418.77875915500255,203
1749564339.815847,0.4723504042553191,-393.76445976624507,204
1749564339.887109,0.47238206382978726,-325.75955035823574,205
1749564339.9582942,0.47238206382978726,-384.7639371785195,206
1749564340.0796666,0.47238206382978726,-365.7732680068085,207
1749564340.1590116,0.47260623404255314,-349.7735757206264,208
1749564340.2298813,0.47260623404255314,-333.7600896013031,209
1749564340.3003643,0.47260623404255314,-369.783298469602,210
1749564340.3739533,0.47260623404255314,-450.7927024481147,211
1749564340.4423645,0.47260623404255314,-372.77817966114935,212
1749564340.5132012,0.47260623404255314,-360.7874101376596,213
1749564340.5760963,0.47260623404255314,-435.81102222212763,214
1749564340.6537833,0.47260623404255314,-378.7640789560488,215
1749564340.7239013,0.47260623404255314,-414.7780015336328,216
1749564340.7911994,0.47260623404255314,-344.7450042575604,217
1749564340.862662,0.47260623404255314,-349.74951869595753,218
1749564340.931487,0.47260623404255314,-300.7164362595745,219
1749564341.0063937,0.47260623404255314,-411.79710165341936,220
1749564341.0752225,0.47260623404255314,-317.74081670256004,221
1749564341.1662097,0.47260623404255314,-368.78316553189995,222
1749564341.2495553,0.47260623404255314,-434.80664242542844,223
1749564341.3298151,0.47260623404255314,-399.80205626877716,224
1749564341.4087412,0.47260623404255314,-352.76905334218577,225
1749564341.4788432,0.47260623404255314,-321.76842294531923,226
1749564341.5467865,0.47260623404255314,-311.7353405089362,227
1749564341.6180727,0.47260623404255314,-308.74982266115506,228
1749564341.6901958,0.47260623404255314,-366.77314900765964,229
1749564341.768804,0.47260623404255314,-444.8204096310638,230
1749564341.8424466,0.47260623404255314,-363.7591297499759,231
1749564341.939531,0.47260623404255314,-420.79221208678445,232
1749564342.0194397,0.47260623404255314,-365.7591296504015,233
1749564342.0906606,0.47260623404255314,-332.7589708206384,234
1749564342.164618,0.47260623404255314,-386.7636968829788,235
1749564342.234755,0.47260623404255314,-435.7873271946809,236
1749564342.304233,0.47654365591397846,-342.75893144641964,237
1749564342.3804872,0.48064098924731186,-405.77822818670893,238
1749564342.4537854,0.48064098924731186,-365.77764991794794,239
1749564342.5234866,0.48064098924731186,-320.7352698780266,240
1749564342.5855744,0.4861687608695652,-385.7912300077059,241
1749564342.6618567,0.4861687608695652,-443.7660837496668,242
1749564342.7365654,0.4861687608695652,-420.79812137467115,243
1749564342.8075347,0.4861687608695652,-368.7583761408127,244
1749564342.87899,0.4861687608695652,-320.71899324284806,245
1749564342.9559815,0.4861687608695652,-470.79586439815085,246
1749564343.0377643,0.4861687608695652,-415.78724821855246,247
1749564343.118683,0.4861687608695652,-395.771908984571,248
1749564343.197764,0.4861687608695652,-368.7669910465579,249
1749564343.2719555,0.4861687608695652,-364.75330347789213,250
1749564343.344593,0.4861687608695652,-341.74747574114116,251
1749564343.4089024,0.4861687608695652,-272.7327285070121,252
1749564343.4768019,0.4862791086956522,-332.7521088233987,253
1749564343.5501099,0.4873219347826087,-363.7666249830434,254
1749564343.6262689,0.4873219347826087,-342.76180634228143,255
1749564343.7024922,0.4873219347826087,-434.7860157356522,256
1749564343.779289,0.4873324565217391,-383.77638567132743,257
1749564343.853701,0.4873324565217391,-378.7477577169841,258
1749564343.9289048,0.4873324565217391,-437.7857039152175,259
1749564344.0052526,0.4873324565217391,-420.8054831254888,260
1749564344.0847578,0.4873324565217391,-459.7960367531157,261
1749564344.1717267,0.4873324565217391,-415.7964897639668,262
1749564344.2448258,0.4873324565217391,-346.7670158125764,263
1749564344.3184717,0.4873324565217391,-365.76648732623784,264
1749564344.3894007,0.4873324565217391,-375.7469814134118,265
1749564344.463187,0.4873324565217391,-334.7321277358187,266
1749564344.5381784,0.4873324565217391,-357.75633377173915,267
1749564344.6182137,0.4873324565217391,-392.7855737191305,268
1749564344.6973445,0.4873324565217391,-375.7613943040611,269
1749564344.7696211,0.4873324565217391,-338.73196714891304,270
1749564344.8478522,0.4873324565217391,-383.7660804208696,271
1749564344.960488,0.4873324565217391,-363.79044704369574,272
1749564345.0398118,0.4873324565217391,-424.78070039456526,273
1749564345.1248572,0.4873324565217391,-468.819686991087,274
1749564345.2017736,0.4873324565217391,-436.79044704369574,275
1749564345.276145,0.4873324565217391,-388.75146044717394,276
1749564345.354022,0.4873324565217391,-400.7758270700001,277
1749564345.4323308,0.4873324565217391,-382.78557371913047,278
1749564345.5090473,0.4873324565217391,-397.7417137980435,279
1749564345.5801654,0.4873324565217391,-445.80019369282616,280
1749564345.6735148,0.4873324565217391,-492.82456031565226,281
1749564345.7458565,0.4873324565217391,-357.75146044717394,282
1749564345.8198578,0.4873324565217391,-324.73749043885147,283
1749564345.9080229,0.4873324565217391,-435.7709537454347,284
1749564345.9889858,0.4873324565217391,-420.79532036826095,285
1749564346.0696905,0.4873324565217391,-429.7855737191305,286
1749564346.1520174,0.4873324565217391,-358.76120709630436,287
1749564346.2314215,0.4874497173913043,-401.790445871087,288
1749564346.3095212,0.4874497173913043,-377.78607642539805,289
1749564346.3916793,0.4874497173913043,-347.76639694491416,290
1749564346.468462,0.4874497173913043,-346.7419298071443,291
1749564346.5439086,0.4931076263736264,-367.717277697432,292
1749564346.6281402,0.4931076263736264,-435.79524620004065,293
1749564346.703916,0.4931076263736264,-401.79007121828727,294
1749564346.789049,0.4931076263736264,-469.81402504982185,295
1749564346.871099,0.4931076263736264,-387.7948996637287,296
1749564346.957993,0.4931076263736264,-447.8232666606941,297
1749564347.037309,0.4931076263736264,-410.7837950210048,298
1749564347.125331,0.4931076263736264,-393.7736916484588,299
1749564347.2069607,0.4931076263736264,-405.7538210074519,300
1749564347.2874498,0.4931076263736264,-394.7534461868131,301
1749564347.368212,0.4934574505494505,-351.7588996008926,302
1749564347.4475334,0.4934574505494505,-382.7534391903296,303
1749564347.5245197,0.5000744,-336.7451313186424,304
1749564347.6055648,0.4934574505494505,-360.7583213786813,305
1749564347.6837847,0.4934574505494505,-345.75341491959625,306
1749564347.7624412,0.4934574505494505,-372.7535589720585,307
1749564347.8459194,0.49870534065934063,-376.76462918882333,308
1749564347.9402025,0.49870534065934063,-392.7434341107856,309
1749564348.0231588,0.49870534065934063,-384.76266811362643,310
1749564348.1049633,0.49870534065934063,-402.7672618465637,311
1749564348.1889613,0.49870534065934063,-419.7911905320525,312
1749564348.263286,0.49870534065934063,-427.7708579378022,313
1749564348.3416283,0.49870534065934063,-374.7606739153846,314
1749564348.4149535,0.49870534065934063,-375.73576861188945,315
1749564348.4946826,0.49870534065934063,-379.7356861694505,316
1749564348.5758324,0.49870534065934063,-400.7508538320131,317
1749564348.6871426,0.49870534065934063,-446.7855567035165,318
1749564348.7750185,0.49870534065934063,-332.730699116044,319
1749564348.866486,0.49870534065934063,-419.7705955432967,320
1749564348.9492316,0.49870534065934063,-434.7556343830769,321
1749564349.029684,0.49870534065934063,-408.7506473296703,322
1749564349.1157713,0.49870534065934063,-426.79054375692306,323
1749564349.2002716,0.49870534065934063,-479.7972780947784,324
1749564349.281778,0.49870534065934063,-357.7678047543135,325
1749564349.3652732,0.49870534065934063,-414.7566522589296,326
1749564349.4510858,0.49870534065934063,-398.77598091853093,327
1749564349.5352457,0.49870534065934063,-402.7608351165568,328
1749564349.6203802,0.49870534065934063,-365.7656084898901,329
1749564349.7039697,0.49870534065934063,-381.7606794027162,330
1749564349.785861,0.49870534065934063,-371.7606214364836,331
1749564349.8664289,0.49870534065934063,-363.7456602762637,332
1749564349.9447315,0.49870534065934063,-338.7212057700601,333
1749564350.0193968,0.49870534065934063,-302.7208701661156,334
1749564350.0874522,0.49870534065934063,-349.71075090241766,335
1749564350.180317,0.49870534065934063,-391.7656084898901,336
1749564350.2617064,0.49870534065934063,-428.7506473296704,337
1749564350.3471453,0.49870534065934063,-404.7758498990461,338
1749564350.4497097,0.49870534065934063,-361.7406732228571,339
1749564350.5305707,0.49870534065934063,-364.7410241685554,340
1749564350.6133482,0.49870534065934063,-296.73147561828023,341
1749564350.6930544,0.49870534065934063,-344.72594443625667,342
1749564350.7730064,0.49870534065934063,-382.72571206263734,343
1749564350.863648,0.49870534065934063,-421.79054375692306,344
1749564350.9544723,0.49870534065934063,-377.7859387385898,345
1749564351.042085,0.49870534065934063,-419.7808072432146,346
1749564351.1346514,0.49870534065934063,-401.78090525124134,347
1749564351.2207847,0.49870534065934063,-347.73606267285714,348
1749564351.303945,0.49870534065934063,-404.7457953331112,349
1749564351.3867946,0.49870534065934063,-307.71573795582424,350
1749564351.4722202,0.49870534065934063,-350.7556343830769,351
1749564351.5577414,0.49870534065934063,-381.76088622308157,352
1749564351.6487699,0.49870534065934063,-387.76560848989016,353
1749564351.7321267,0.49870534065934063,-321.72072500923076,354
1749564351.8206537,0.49870534065934063,-415.76062143648346,355
1749564351.9150794,0.49870534065934063,-377.77107636928054,356
1749564351.9953957,0.49870534065934063,-317.73607290098215,357
1749564352.0826023,0.49870534065934063,-359.755634383077,358
1749564352.1739554,0.4991306153846154,-364.7507544767813,359
1749564352.257664,0.4991306153846154,-388.7456517707692,360
1749564352.3399482,0.4991306153846154,-316.72084030314306,361
1749564352.4447746,0.4991306153846154,-342.74124812025116,362
1749564352.5341246,0.4991306153846154,-379.7611453009105,363
1749564352.625937,0.4991306153846154,-420.7662465677764,364
1749564352.7179666,0.4991306153846154,-413.79052301960064,365
