time,best_of_gen,average,gen
1749563012.077775,-1100,-2017.0,1
1749563012.1183186,-1100,-1800.0,2
1749563012.1529617,-1000,-1622.0,3
1749563012.1892455,-800,-1437.0,4
1749563012.2284548,-800,-1331.0,5
1749563012.270087,-800,-1273.0,6
1749563012.3087919,-700,-1211.0,7
1749563012.3744624,-700,-1113.0,8
1749563012.4086545,-500,-1007.0,9
1749563012.4439633,-400,-956.0,10
1749563012.4849024,-300,-930.0,11
1749563012.5346024,-300,-833.0,12
1749563012.5742784,-300,-783.0,13
1749563012.6269836,-300,-676.0,14
1749563012.6754403,-300,-602.0,15
1749563012.7298534,-200,-597.0,16
1749563012.7775888,-200,-528.0,17
1749563012.828844,-200,-503.0,18
1749563012.8657413,-200,-532.0,19
1749563012.9983819,-100,-466.0,20
1749563013.045131,-100,-454.0,21
1749563013.0967357,-100,-454.0,22
1749563013.1509013,-100,-468.0,23
1749563013.1977694,-100,-469.0,24
1749563013.2488842,-100,-469.0,25
1749563013.3054304,0.3234836410256411,-464.9967651635897,26
1749563013.3555527,0.30923606666666664,-436.99690763933336,27
1749563013.4067445,0.31599294915254234,-397.98756298850844,28
1749563013.4614975,0.34831106194690264,-408.9718005562175,29
1749563013.515825,0.3483885486725664,-342.9467306495786,30
1749563013.5676584,0.3483885486725664,-325.9053362068972,31
1749563013.6225176,0.3483885486725664,-356.8914559270295,32
1749563013.6751928,0.3470842123893806,-306.8837345737093,33
1749563013.713072,0.3483885486725664,-255.81905220094941,34
1749563013.766091,0.35311092857142856,-265.84112496631127,35
1749563013.813725,0.35318124999999995,-281.818733867168,36
1749563013.8529997,0.35318124999999995,-318.8204583083047,37
1749563013.9116445,0.35318124999999995,-268.8082534953119,38
1749563013.9620557,0.35318124999999995,-299.8346794967525,39
1749563014.0155895,0.35318124999999995,-287.8094611469975,40
1749563014.0662928,0.35318124999999995,-256.809282125,41
1749563014.1236477,0.35318124999999995,-323.8305038155088,42
1749563014.1821213,0.3559444504504504,-352.84460767457574,43
1749563014.242239,0.3581182342342343,-289.82683655364866,44
1749563014.294875,0.3581182342342343,-236.80911984914252,45
1749563014.3521588,0.3581182342342343,-326.8302552660457,46
1749563014.402743,0.3581182342342343,-300.8265973354091,47
1749563014.4553726,0.35895679279279286,-266.81509090942126,48
1749563014.510492,0.35895679279279286,-279.82858289755103,49
1749563014.5589569,0.3607878738738739,-338.8531502617342,50
1749563014.613304,0.37228776146788983,-341.8565668712224,51
1749563014.6604164,0.37920174074074076,-392.8492844584639,52
1749563014.7106256,0.37920174074074076,-357.84027543390994,53
1749563014.7624917,0.37920174074074076,-289.7992574625955,54
1749563014.8338413,0.3828265925925926,-369.8336731964149,55
1749563014.9115136,0.3828265925925926,-359.8242451678156,56
1749563014.9567118,0.3828265925925926,-286.81134503579034,57
1749563015.0231116,0.39654335849056604,-334.8218861048016,58
