
time,best_of_gen,average,gen
1749319332.2127912,-1100,-2224.0,1
1749319332.4526098,-1000,-2057.0,2
1749319332.6975956,-900,-1971.0,3
1749319332.9306157,-400,-1768.0,4
1749319333.1733487,-400,-1636.0,5
1749319333.4169152,-400,-1460.0,6
1749319333.6557624,-400,-1417.0,7
1749319334.0041404,-600,-1410.0,8
1749319334.2467012,-600,-1337.0,9
1749319334.498099,-300,-1329.0,10
1749319334.7426136,-700,-1308.0,11
1749319334.987833,-600,-1231.0,12
1749319335.2323465,-500,-1221.0,13
1749319335.483859,-500,-1216.0,14
1749319335.7348046,-500,-1178.0,15
1749319335.979131,-400,-1038.0,16
1749319336.219338,-400,-1035.0,17
1749319336.4653873,-300,-911.0,18
1749319336.7228358,-400,-907.0,19
1749319336.9696522,-400,-959.0,20
1749319337.2137942,-200,-854.0,21
1749319337.4652643,-200,-835.0,22
1749319337.7114253,-200,-764.0,23
1749319337.9588766,-100,-715.0,24
1749319338.2100039,-200,-697.0,25
1749319345.180293,-100,-705.0,26
1749319345.4059978,-100,-630.0,27
1749319345.6405768,0.3283168620689655,-652.9967168313793,28
1749319345.8774981,0.3505583008849557,-517.9864354359393,29
1749319346.1100304,0.3648175454545455,-408.9894052174378,30
1749319346.3512106,0.3774131775700935,-471.98212253849454,31
1749319346.6823635,0.3756068224299065,-523.9819115489341,32
1749319346.932042,0.3820467663551402,-417.95594511720344,33
1749319347.1685536,0.3858233773584906,-361.9121179499848,34
1749319347.4068568,0.383732641509434,-379.87857035209623,35
1749319347.6712027,0.38870584761904764,-391.8624060800949,36
1749319347.9064653,0.4015218653846154,-386.84890432859277,37
1749319348.1433167,0.40039481553398065,-274.80934059351335,38
1749319348.3927562,0.4124179411764706,-308.81730607226336,39
1749319348.643932,0.41408128712871284,-350.84303385564004,40
1749319348.8903606,0.4146119603960396,-356.84862530819305,41
1749319349.1414037,0.41974302970297034,-276.7792501429435,42
1749319349.3959243,0.4200694653465346,-293.79744695016024,43
1749319349.6234858,0.43617121212121207,-361.8271857567053,44
1749319349.878459,0.4413982244897959,-369.8300393882703,45
1749319350.1370683,0.43632090909090915,-351.8571112240008,46
1749319350.3852637,0.4386214141414142,-312.79655032405566,47
1749319350.6542919,0.4403992857142857,-342.7856156850204,48
1749319350.8816407,0.446338206185567,-298.77928488470144,49
1749319351.1190217,0.45039255670103095,-301.77249644044844,50
1749319351.3906295,0.4559052291666667,-369.8033441567906,51
1749319358.3053503,0.45557822916666674,-376.8231441915188,52
1749319358.5386689,0.4559616041666667,-361.7855028554813,53
1749319358.7771068,0.4559616041666667,-339.7882667126054,54
1749319359.0079005,0.4591073958333333,-275.73296174950417,55
