
time,best_of_gen,average,gen
1749330231.145382,-1300,-2262.0,1
1749330231.3721395,-900,-2070.0,2
1749330231.6056037,-600,-1974.0,3
1749330231.837005,-600,-1916.0,4
1749330232.0838537,-600,-1837.0,5
1749330232.3215585,-800,-1725.0,6
1749330232.556155,-700,-1732.0,7
1749330232.8936286,-700,-1656.0,8
1749330233.124912,-500,-1689.0,9
1749330233.3624816,-700,-1584.0,10
1749330233.59826,-500,-1495.0,11
1749330233.834724,-500,-1337.0,12
1749330234.077804,-500,-1227.0,13
1749330234.3163965,-400,-1060.0,14
1749330234.5523722,-200,-953.0,15
1749330234.7842543,-200,-763.0,16
1749330235.0164027,-100,-743.0,17
1749330235.2493966,-200,-700.0,18
1749330235.4875205,-100,-750.0,19
1749330235.72958,-100,-720.0,20
1749330235.9694858,-100,-627.0,21
1749330236.2128234,0.39222771698113207,-646.9924045927401,22
1749330236.454253,0.39315390566037733,-570.9886897075505,23
1749330236.7147086,0.39315390566037733,-507.96577417027834,24
1749330236.9578197,0.40130967619047625,-481.9661079188763,25
1749330243.7696307,0.4090576699029126,-458.93917577458774,26
1749330244.0025368,0.43129352000000004,-364.91832117552315,27
1749330244.2571943,0.43033550495049505,-443.9139224412739,28
1749330244.487686,0.43033550495049505,-405.8760799859886,29
1749330244.711278,0.43033550495049505,-365.88252398720925,30
1749330244.9433765,0.43522227999999996,-427.909934350668,31
1749330245.2766526,0.43522227999999996,-398.884444042756,32
1749330245.5041506,0.43560494000000005,-337.83436963300665,33
1749330245.735008,0.4587389375,-309.80361367330084,34
1749330245.9674733,0.44320006060606065,-382.83432412250573,35
1749330246.2324698,0.44616118367346946,-418.82783565041996,36
1749330246.4691966,0.4541143917525773,-410.82938166868223,37
1749330246.701171,0.46841073684210527,-324.7884502423646,38
1749330246.9557528,0.46841073684210527,-371.78115264350214,39
1749330247.1863165,0.46857357894736834,-329.80011937503747,40
1749330247.417983,0.4770114680851064,-391.8114896612611,41
1749330247.6453621,0.47686399999999995,-313.7551601729656,42
1749330247.8715608,0.4775473404255319,-294.7379317532307,43
1749330248.0993779,0.48553782795698924,-339.7831552043135,44
1749330248.356468,0.48627754838709675,-418.7911544968468,45
1749330248.5858414,0.48553782795698924,-437.82371824501547,46
1749330248.815493,0.48553782795698924,-376.78367398259024,47
1749330249.0382152,0.48627754838709675,-337.7630664670049,48
1749330249.2605343,0.48627754838709675,-308.73805765025156,49
1749330249.4821181,0.49539739130434784,-316.73815448445606,50
1749330249.7124233,0.49539739130434784,-374.800688961256,51
1749330256.457535,0.4955984782608696,-411.8002447697851,52
1749330256.6974654,0.4955984782608696,-369.7562680648568,53
1749330256.9279356,0.49657047826086953,-368.76463246086547,54
1749330257.1502717,0.4967715652173913,-334.7146461083852,55
1749330257.3742766,0.5042729230769232,-406.7775257135088,56
1749330257.7059095,0.5044762197802198,-371.7718220824599,57
1749330257.9353976,0.5044762197802198,-354.7462706333652,58
1749330258.1608841,0.5044762197802198,-373.7650092037649,59
1749330258.388938,0.5044762197802198,-424.7889761337602,60
1749330258.6259203,0.5044762197802198,-389.7935994967396,61
1749330258.8542683,0.5044762197802198,-357.7836993736956,62
1749330259.0842814,0.5044762197802198,-356.77362682524324,63
1749330259.3387668,0.5044762197802198,-412.7784273418504,64
1749330259.560994,0.5152100666666666,-314.73252026504764,65
1749330259.7872696,0.5152100666666666,-359.75259197536997,66
1749330260.0116916,0.5152100666666666,-339.7369209964322,67
1749330260.2401588,0.5152100666666666,-411.7713756240659,68
1749330260.471936,0.5152100666666666,-392.77612532536455,69
1749330260.7248785,0.5152100666666666,-350.739955667026,70
1749330260.9566078,0.5152100666666666,-389.7744186133318,71
1749330261.2145371,0.5152100666666666,-432.7702400122725,72
1749330261.453852,0.5152100666666666,-438.8093722753334,73
1749330261.6864538,0.5152100666666666,-455.80499137831583,74
1749330261.9149752,0.5211415730337079,-417.78908937385603,75
1749330262.1430695,0.5211415730337079,-468.7887656170595,76
