time,PKG,GPU
1746706988.7910,16968,8132
1746706989.0350,39796,7933
1746706989.2870,36924,7934
1746706989.5370,35236,8227
1746706989.7870,37108,8128
1746706990.0370,37050,7933
1746706990.2880,32720,8328
1746706990.5370,26853,7839
1746706990.7880,27836,8035
1746706991.0370,26109,8132
1746706991.2860,28585,8132
1746706991.5380,30206,7934
1746706991.7870,28597,8035
1746706992.0380,31504,8035
1746706992.2880,31000,8227
1746706992.5360,34448,8231
1746706992.7880,32237,8132
1746706993.0390,30609,7840
1746706993.2890,28995,8329
1746706993.5390,30811,8034
1746706993.7890,35489,8228
1746706994.0390,32161,8036
1746706994.2890,24323,8231
1746706994.5390,28699,8035
1746706994.7900,32680,8129
1746706995.0400,35737,8130
1746706995.2900,33033,8228
1746706995.5380,32563,8231
1746706995.7880,32991,8130
1746706996.0400,34517,8032
1746706996.2870,32115,8231
1746706996.5400,31187,8132
1746706996.7890,31453,7938
1746706997.0400,28000,7937
1746706997.2890,33520,8329
1746706997.5390,34189,7934
1746706997.7910,31720,8036
1746706998.0410,32462,8032
1746706998.2890,28964,8130
1746706998.5390,32915,8328
1746706998.7910,30118,7938
1746706999.0400,33831,8032
1746706999.2920,34437,8231
1746706999.5410,31606,8132
1746706999.7920,34144,8225
1746707000.0400,34564,7937
1746707000.2950,32897,10579
1746707000.5400,34873,8129
1746707000.7900,33127,8427
1746707001.0400,34658,8031
1746707001.2910,35787,9496
1746707001.5400,35083,8227
1746707001.7920,33555,8036
1746707002.0410,34374,8031
1746707002.2900,34381,9691
1746707002.5430,34057,8128
1746707002.7930,34239,8427
1746707003.0430,37284,7839
1746707003.2920,33223,9496
1746707003.5430,32555,8230
1746707003.7930,37128,8227
1746707004.0430,35113,7938
1746707004.2930,35493,9693
1746707004.5440,32532,8231
1746707004.7940,34150,8227
1746707005.0420,34689,8032
1746707005.2940,37091,9791
1746707005.5440,34966,7934
1746707005.7940,36709,8325
1746707006.0440,33666,8029
1746707006.2950,32912,10084
1746707006.5440,33499,8129
1746707006.7930,34656,8228
1746707007.0450,33825,7934
1746707007.2950,36340,10477
1746707007.5450,35190,8228
1746707007.7930,35441,8427
1746707008.0430,32313,7931
1746707008.2930,34184,8132
1746707008.5450,36369,8128
1746707008.7950,35255,8328
1746707009.0460,35461,8032
1746707009.2960,36220,7835
1746707009.5450,36764,8426
1746707009.7950,35032,8426
1746707010.0460,34751,8035
1746707010.2960,35416,8132
1746707010.5470,34108,7938
1746707010.7970,34268,8521
1746707011.0470,34234,7938
1746707011.2970,33909,8032
1746707011.5470,34614,8032
1746707011.7980,34528,8716
1746707012.0470,33654,7739
1746707012.2980,34510,8231
1746707012.5480,34012,8132
1746707012.7970,34658,8423
1746707013.0480,35181,7937
1746707013.2980,34801,8130
1746707013.5480,34940,7937
1746707013.7990,34884,8716
1746707014.0480,35295,8130
1746707014.2980,34219,7840
1746707014.5480,35646,8230
1746707014.7970,34059,8031
1746707015.0490,33046,8029
1746707015.2990,34857,8131
1746707015.5490,35620,8035
1746707015.7980,35632,7938
1746707016.0470,34410,8029
1746707016.2990,35463,8029
1746707016.5490,35623,8029
1746707016.8000,34174,8036
1746707017.0490,34387,7934
1746707017.2980,30038,7938
1746707017.5490,34269,8524
1746707017.7980,36383,8031
1746707018.0470,36885,8132
1746707018.3000,31626,7835
1746707018.5500,35593,8228
1746707018.8000,34078,8225
1746707019.0500,33998,8132
1746707019.3010,33723,7835
1746707019.5490,34063,8132
1746707019.8000,36704,8128
1746707020.0500,32989,8035
1746707020.3000,34822,7933
1746707020.5510,34658,8426
1746707020.8010,35556,8031
1746707021.0510,34509,7937
1746707021.2990,35551,8132
1746707021.5510,34130,8031
1746707021.8020,34925,10379
1746707022.0520,35645,8029
1746707022.3020,34799,7840
1746707022.5520,35237,8029
1746707022.8040,35628,9890
1746707023.0520,35430,8035
1746707023.3020,35371,8036
1746707023.5520,34821,8032
1746707023.8060,34888,10086
1746707024.0530,34316,8128
1746707024.3030,36104,8132
1746707024.5530,35287,7934
1746707024.8030,35821,8031
1746707025.0530,35393,8032
1746707025.3030,36256,7934
1746707025.5530,34836,8328
1746707025.8040,35586,7934
1746707026.0540,36275,7840
1746707026.3040,35655,8128
1746707026.5540,35316,8524
1746707026.8040,35151,7931
1746707027.0540,35367,8128
1746707027.3040,35869,7840
1746707027.5550,33023,8130
1746707027.8040,36358,8128
1746707028.0530,34832,7840
1746707028.3030,36465,7931
1746707028.5540,36127,8324
1746707028.8050,36544,8130
1746707029.0550,36594,7934
1746707029.3050,34743,8132
1746707029.5550,36643,8225
1746707029.8050,36572,7934
1746707030.0560,36264,7937
1746707030.3060,34811,8035
1746707030.5550,36458,8225
1746707030.8050,36053,8128
1746707031.0560,35558,7938
1746707031.3060,34895,7739
1746707031.5550,37109,8324
1746707031.8060,36309,8132
1746707032.0560,35977,8132
1746707032.3070,36982,8031
1746707032.5560,36502,8325
1746707032.8070,36201,8035
1746707033.0570,36144,8129
1746707033.3070,37609,8128
1746707033.5550,36532,8231
1746707033.8070,36752,8029
1746707034.0560,36889,7933
1746707034.3070,36269,7933
1746707034.5580,35696,8426
1746707034.8080,36180,7934
1746707035.0580,36012,8029
1746707035.3080,35969,8029
1746707035.5560,34976,8423
1746707035.8070,35595,8132
1746707036.0580,36182,8032
1746707036.3080,37407,7836
1746707036.5580,37029,8225
1746707036.8090,36608,8132
1746707037.0570,34817,7934
1746707037.3090,35633,7933
1746707037.5590,35328,8421
1746707037.8080,36678,8325
1746707038.0570,35212,8035
1746707038.3080,35096,8035
1746707038.5590,34998,8423
1746707038.8090,36307,8225
1746707039.0600,35504,8029
1746707039.3100,36063,7737
1746707039.5600,36610,8617
1746707039.8100,36714,8029
1746707040.0590,35801,8132
1746707040.3100,35484,8129
1746707040.5610,36184,8519
1746707040.8100,35652,8129
1746707041.0610,35782,8324
1746707041.3110,35317,8032
1746707041.5620,35692,8617
1746707041.8110,36282,7938
1746707042.0610,35589,8132
1746707042.3110,36011,8130
1746707042.5620,36027,8231
1746707042.8110,36872,7934
1746707043.0620,36676,7933
1746707043.3120,36395,9399
1746707043.5620,36610,8031
1746707043.8120,37066,8029
1746707044.0620,36032,7934
1746707044.3120,35986,8910
1746707044.5620,31812,8324
1746707044.8110,36614,8029
1746707045.0610,35005,8029
1746707045.3120,36693,9202
1746707045.5630,36659,8029
1746707045.8130,35950,8031
1746707046.0630,34749,8128
1746707046.3130,35694,9302
1746707046.5630,35024,8031
1746707046.8120,35588,8128
1746707047.0620,36243,8029
1746707047.3140,36553,9399
1746707047.5630,35463,8225
1746707047.8120,35627,8130
1746707048.0620,36891,8129
1746707048.3140,35512,9496
1746707048.5640,35791,8326
1746707048.8140,35975,8035
1746707049.0640,36561,8132
1746707049.3150,36932,9693
1746707049.5640,35641,7934
1746707049.8130,36957,8035
1746707050.0650,36421,8035
1746707050.3150,36174,9890
1746707050.5650,37376,8132
1746707050.8150,36723,7933
1746707051.0650,35628,8029
1746707051.3160,36310,8031
1746707051.5640,35254,8225
1746707051.8140,36542,7931
1746707052.0660,36460,7933
1746707052.3160,36107,7931
1746707052.5650,36234,8426
1746707052.8160,36301,8132
1746707053.0650,36376,8035
1746707053.3160,36495,7938
1746707053.5660,36193,8324
1746707053.8170,36087,8128
1746707054.0660,35803,8029
1746707054.3170,36546,8129
1746707054.5650,35755,7836
1746707054.8170,36696,8325
1746707055.0660,35565,7938
1746707055.3160,36708,8035
1746707055.5650,37481,8035
1746707055.8160,35125,8225
1746707056.0680,36550,7738
1746707056.3180,35540,8129
1746707056.5680,34668,8130
1746707056.8180,34698,7934
1746707057.0660,36306,7938
1746707057.3160,36857,8132
1746707057.5680,34740,7933
1746707057.8180,35627,8031
1746707058.0670,36112,8128
1746707058.3190,35448,7933
1746707058.5690,34837,8132
1746707058.8190,37968,8231
1746707059.0690,35719,7837
1746707059.3190,35337,8029
1746707059.5690,36109,7931
1746707059.8190,36729,8131
1746707060.0690,36230,7937
1746707060.3180,37122,7937
1746707060.5700,36664,8035
1746707060.8190,36393,8129
1746707061.0680,35423,8029
1746707061.3180,36800,7933
1746707061.5700,35825,8225
1746707061.8200,36254,8328
1746707062.0700,37056,8035
1746707062.3190,35079,7933
1746707062.5710,35477,7934
1746707062.8210,36980,8130
1746707063.0710,37267,8132
1746707063.3200,36278,7931
1746707063.5710,36063,7933
1746707063.8210,37040,8521
1746707064.0710,36631,8032
1746707064.3190,37953,7934
1746707064.5710,35404,8128
1746707064.8220,36632,9008
1746707065.0720,36813,7934
1746707065.3220,36644,8132
1746707065.5720,37956,8035
1746707065.8200,38612,8618
1746707066.0710,33890,8029
1746707066.3220,35891,7931
1746707066.5720,35843,8132
1746707066.8230,37143,8715
1746707067.0730,35731,8031
1746707067.3230,36210,8128
1746707067.5730,36890,7840
1746707067.8230,38023,8423
1746707068.0730,37202,7836
1746707068.3240,35723,8225
1746707068.5740,35817,7837
1746707068.8240,37397,8621
1746707069.0730,36305,8129
1746707069.3230,36262,7933
1746707069.5740,35727,7933
1746707069.8210,38525,8816
1746707070.0730,34612,8032
1746707070.3220,36578,8029
1746707070.5740,35994,8132
1746707070.8240,38303,8714
1746707071.0740,36929,7934
1746707071.3250,36551,8029
