time,PKG,GPU
1746712243.3220,40453,7934
1746712243.5730,38714,8421
1746712243.8220,38414,8031
1746712244.0720,39015,8426
1746712244.3220,40198,7835
1746712244.5740,38637,7931
1746712244.8220,38519,8128
1746712245.0730,38945,8225
1746712245.3240,40813,7933
1746712245.5730,38087,8128
1746712245.8240,38462,7933
1746712246.0740,38601,8324
1746712246.3240,40727,8029
1746712246.5740,38645,8029
1746712246.8230,38753,8029
1746712247.0730,39556,8329
1746712247.3240,40397,8029
1746712247.5750,38452,8324
1746712247.8240,38512,8029
1746712248.0750,38636,8036
1746712248.3250,40714,7931
1746712248.5750,38850,8029
1746712248.8240,38442,7835
1746712249.0750,39528,8132
1746712249.3250,38718,8029
1746712249.5750,38478,8128
1746712249.8260,38267,8225
1746712250.0760,40673,8032
1746712250.3260,37633,7933
1746712250.5760,38103,8225
1746712250.8260,38273,8031
1746712251.0760,40723,8029
1746712251.3250,39106,8128
1746712251.5760,37764,8029
1746712251.8260,38719,8029
1746712252.0770,39916,8128
1746712252.3260,38465,8029
1746712252.5760,35883,8032
1746712252.8270,40306,8228
1746712253.0770,38531,8129
1746712253.3270,37896,7931
1746712253.5760,39328,8426
1746712253.8280,40182,8225
1746712254.0780,38578,8031
1746712254.3270,37885,8225
1746712254.5780,40482,8129
1746712254.8280,39397,7931
1746712255.0780,37753,8225
1746712255.3280,38333,8029
1746712255.5780,40542,8225
1746712255.8280,38786,8323
1746712256.0790,38639,7933
1746712256.3290,38895,8230
1746712256.5790,40171,8029
1746712256.8290,38155,7931
1746712257.0790,37954,8029
1746712257.3290,39667,8132
1746712257.5800,39505,8031
1746712257.8280,38357,8128
1746712258.0800,38775,8031
1746712258.3280,39649,8035
1746712258.5800,39653,8324
1746712258.8300,37747,8225
1746712259.0800,38480,8029
1746712259.3300,40593,8128
1746712259.5800,38099,8029
1746712259.8300,38122,8031
1746712260.0790,39963,8134
1746712260.3310,40011,9105
1746712260.5800,38158,8029
1746712260.8300,38796,8422
1746712261.0800,40732,7934
1746712261.3310,38133,8519
1746712261.5800,37594,7931
1746712261.8310,38369,8225
1746712262.0810,40397,7931
1746712262.3310,38855,8128
1746712262.5810,38709,8029
1746712262.8310,39221,8231
1746712263.0820,40183,8323
1746712263.3320,37690,8029
1746712263.5800,38581,7835
1746712263.8320,40659,8227
1746712264.0820,38658,7837
1746712264.3320,37738,7933
1746712264.5830,38487,8035
1746712264.8330,40181,8128
1746712265.0830,37640,7835
1746712265.3330,37817,8225
1746712265.5830,40625,8031
1746712265.8320,38323,8029
1746712266.0820,37217,8225
1746712266.3330,38258,7840
1746712266.5830,39781,8029
1746712266.8340,38356,8225
1746712267.0820,37158,7839
1746712267.3340,40665,7933
1746712267.5830,38329,8128
1746712267.8330,38865,7933
1746712268.0840,39010,8132
1746712268.3340,40433,8031
1746712268.5840,38251,8031
1746712268.8340,38724,8225
1746712269.0830,39520,8132
1746712269.3340,39886,7931
1746712269.5830,38516,7933
1746712269.8330,38400,8031
1746712270.0850,39975,7835
1746712270.3350,38585,8128
1746712270.5840,38210,7933
1746712270.8340,38581,7931
1746712271.0830,39789,8035
1746712271.3360,36592,7933
1746712271.5850,37982,7934
1746712271.8360,38442,8128
1746712272.0860,40500,8029
1746712272.3360,37801,8029
1746712272.5860,39318,8128
1746712272.8370,39614,8132
1746712273.0860,39625,7933
1746712273.3370,38733,8225
1746712273.5870,38657,8029
1746712273.8370,40835,7933
1746712274.0870,39085,7931
1746712274.3370,37863,8031
1746712274.5870,39901,8035
1746712274.8370,38820,8128
1746712275.0870,37952,7931
1746712275.3380,38661,7835
1746712275.5880,40903,8029
1746712275.8380,39412,8227
1746712276.0880,38163,8032
1746712276.3380,40055,8035
1746712276.5880,38642,7835
1746712276.8370,39000,8128
1746712277.0870,38621,7933
1746712277.3380,40770,8031
1746712277.5890,37737,8031
1746712277.8390,38868,8225
1746712278.0890,38089,7934
1746712278.3390,40434,8128
1746712278.5890,37494,8032
1746712278.8390,38491,8029
1746712279.0900,39904,7937
1746712279.3400,39686,8128
1746712279.5900,38986,7931
1746712279.8400,38829,8225
1746712280.0900,40528,8128
1746712280.3400,38540,7931
1746712280.5900,39689,7933
1746712280.8400,38926,8324
