gen,time,PKG,GPU,seconds_passed,best_of_gen,average,PKG_std,GPU_std
171.0,1970-01-01 00:00:01.749326528,1927.0958723076926,6691.004871923077,8.469230769230769e-08,0.527464351970395,-383.82989657348026,39.93486459136193,32.47421149708213
172.0,1970-01-01 00:00:01.749330312,1908.5822320000013,6859.559757999998,8.479999999999999e-08,0.5505909069767442,-426.74828212526916,14.661660364722271,55.50774543408799
173.0,1970-01-01 00:00:01.749320970,1823.1957185714298,6458.248581428569,8.571428571428572e-08,0.5439833923286016,-352.0205933357506,67.66533341868275,330.26572336038436
174.0,1970-01-01 00:00:01.749313965,1781.1024900000014,6241.524934999999,8.8e-08,0.5383614772727273,-401.7481778465909,0.0,0.0
175.0,1970-01-01 00:00:01.749317590,1827.9031250000007,6370.472020833331,8.8e-08,0.5331466852730603,-413.42034576816417,66.88652687239035,137.90075684683518
176.0,1970-01-01 00:00:01.749330314,1938.7394300000014,6974.344669999998,8.6e-08,0.5514792790697673,-291.69699732674417,0.0,0.0
177.0,1970-01-01 00:00:01.749331633,1981.2714299999996,6723.243513749999,8.65e-08,0.5162130235214224,-439.27220197586115,16.892213739678706,50.99390541360851
178.0,1970-01-01 00:00:01.749316690,1879.525035000001,6509.639164999999,8.75e-08,0.5302857835801839,-407.2731943489611,133.04138427599287,353.172733799759
179.0,1970-01-01 00:00:01.749313966,1815.3045500000012,6368.905949999998,8.9e-08,0.5383614772727273,-372.7368852836536,0.0,0.0
180.0,1970-01-01 00:00:01.749315328,1908.6810737500014,6679.649666874998,9.2375e-08,0.5374971493552094,-355.47112518038557,53.24808653683082,162.23463092470791
181.0,1970-01-01 00:00:01.749327150,2053.9547976146796,7102.258475779815,9.031192660550458e-08,0.5293740148016545,-337.5769108908293,54.25600754415188,211.23868124474316
182.0,1970-01-01 00:00:01.749329926,2159.6283033333334,7406.441479999998,9.413333333333333e-08,0.521511682037882,-421.76646469295025,16.96250625055313,123.12440140455838
183.0,1970-01-01 00:00:01.749327563,2162.7320975000007,7376.388914999996,9.575e-08,0.523170883603405,-413.7533111465676,69.58160902371354,155.27494925550133
184.0,1970-01-01 00:00:01.749319424,2157.1028150000006,7394.143172500001,9.5e-08,0.5222100898876404,-381.73889495505614,3.9211404469171423,14.426141526860562
185.0,1970-01-01 00:00:01.749324860,2124.160154000002,7435.454200999996,9.58e-08,0.5408427486554861,-369.73348680478387,85.46680107204293,256.340125340572
186.0,1970-01-01 00:00:01.749335721,2177.687079999999,7417.313269999999,9.4e-08,0.5070727252747252,-385.78702945538464,0.0,0.0
187.0,1970-01-01 00:00:01.749313974,1980.7295350000013,6979.050852499999,9.7e-08,0.5383614772727273,-362.7634654010771,3.6382977344425393,13.67148181463918
189.0,1970-01-01 00:00:01.749317084,2083.747911428573,7245.0661385714275,9.72857142857143e-08,0.5361895856559171,-386.88695974370114,97.72935227248102,220.74292551062288
190.0,1970-01-01 00:00:01.749328473,2212.7037791666676,7534.2431479166635,9.666666666666666e-08,0.5220234308154392,-363.7496120005383,16.688191983301696,39.14186881837209
191.0,1970-01-01 00:00:01.749330323,2142.1167300000016,7718.357744999998,9.5e-08,0.5514792790697673,-324.7142411001776,7.570044783077471,25.108859754119635
192.0,1970-01-01 00:00:01.749319425,2065.9972316666685,7338.476318333332,9.766666666666667e-08,0.5427340778717407,-458.44787331455495,63.407539509249474,308.7064466226842
193.0,1970-01-01 00:00:01.749323389,2198.5799218181833,7681.179480454546,9.7e-08,0.5404615353642129,-418.037432277486,27.936692099104604,100.59591000456051
194.0,1970-01-01 00:00:01.749331649,2238.1476199999997,7617.788779999999,9.7e-08,0.5138459644105894,-420.04445791022596,17.94954355077873,18.097902271835483
195.0,1970-01-01 00:00:01.749318326,2086.201384000001,7298.5710709999985,9.939999999999999e-08,0.5321037268731269,-456.0118754526341,91.81547888494663,186.8271371385804
196.0,1970-01-01 00:00:01.749313978,2074.0633900000016,7322.275159999998,1.01e-07,0.5383614772727273,-424.7743755015523,0.0,0.0
198.0,1970-01-01 00:00:01.749324845,2240.310452500002,7614.791597499994,9.9e-08,0.5410749090909092,-295.6922585888235,6.7435605944703765,26.58139794866056
199.0,1970-01-01 00:00:01.749313978,2063.6455633333353,7283.606203333332,1.01e-07,0.5383614772727273,-386.72005203181817,5.157966208907513,19.617906318319086
200.0,1970-01-01 00:00:01.749330300,2237.981513846155,7764.729714999998,9.830769230769229e-08,0.537215496456515,-309.8421835788267,37.63074884410433,109.41563112215684
201.0,1970-01-01 00:00:01.749330326,2204.4485250000016,7928.528162499999,9.8e-08,0.5514792790697673,-426.7573491172093,3.673299520111089,13.484628847710509
202.0,1970-01-01 00:00:01.749335726,2286.525929999999,7721.673419999999,9.9e-08,0.5161884,-369.77217572788817,0.0,0.0
