
time,best_of_gen,average,gen
2025-05-06 18:31:04.876925,-1100,-2244.0,1
2025-05-06 18:31:05.115600,-1000,-2143.0,2
2025-05-06 18:31:05.359873,-900,-2073.0,3
2025-05-06 18:31:05.601770,-900,-1975.0,4
2025-05-06 18:31:05.845800,-800,-1897.0,5
2025-05-06 18:31:06.089559,-800,-1906.0,6
2025-05-06 18:31:06.333355,-800,-1780.0,7
2025-05-06 18:31:06.575426,-700,-1720.0,8
2025-05-06 18:31:06.919389,-700,-1544.0,9
2025-05-06 18:31:07.166341,-700,-1422.0,10
2025-05-06 18:31:07.417113,-600,-1461.0,11
2025-05-06 18:31:07.663270,-700,-1456.0,12
2025-05-06 18:31:07.911225,-600,-1334.0,13
2025-05-06 18:31:08.164675,-600,-1312.0,14
2025-05-06 18:31:08.415952,-600,-1264.0,15
2025-05-06 18:31:08.658933,-600,-1214.0,16
2025-05-06 18:31:08.903981,-500,-1196.0,17
2025-05-06 18:31:09.151225,-500,-1034.0,18
2025-05-06 18:31:09.399835,-300,-1033.0,19
2025-05-06 18:31:09.650608,-200,-927.0,20
2025-05-06 18:31:09.904149,-200,-915.0,21
2025-05-06 18:31:10.159217,-300,-923.0,22
2025-05-06 18:31:10.408318,-200,-867.0,23
2025-05-06 18:31:10.656119,-100,-775.0,24
2025-05-06 18:31:10.904908,-100,-765.0,25
2025-05-06 18:31:17.881048,-100,-759.0,26
2025-05-06 18:31:18.129867,0.36258047706422014,-651.9963741952294,27
2025-05-06 18:31:18.371933,0.37451904672897196,-686.992629004762,28
2025-05-06 18:31:18.612021,-100,-645.0,29
2025-05-06 18:31:18.849729,-100,-543.0,30
2025-05-06 18:31:19.088224,0.36969660550458716,-517.985805345108,31
2025-05-06 18:31:19.316495,0.3712165504587156,-482.9859882445191,32
2025-05-06 18:31:19.543839,0.3712165504587156,-460.9788717418001,33
2025-05-06 18:31:19.798931,0.3934579809523809,-447.9563315963485,34
2025-05-06 18:31:20.141588,0.38425281132075473,-472.949377484102,35
2025-05-06 18:31:20.401424,0.38425281132075473,-448.93143951428544,36
2025-05-06 18:31:20.635679,0.40936757281553393,-418.9082256531033,37
2025-05-06 18:31:20.875461,0.41108929411764705,-381.8722115507031,38
2025-05-06 18:31:21.140319,0.41108929411764705,-373.8429961289218,39
2025-05-06 18:31:21.384566,0.41624396039603956,-367.8671906784299,40
