
time,best_of_gen,average,gen
2025-05-06 17:00:43.704071,-1300,-2292.0,1
2025-05-06 17:00:43.933259,-1000,-2204.0,2
2025-05-06 17:00:44.169212,-1100,-2021.0,3
2025-05-06 17:00:44.400854,-1200,-1985.0,4
2025-05-06 17:00:44.637533,-1100,-1988.0,5
2025-05-06 17:00:44.877662,-900,-1947.0,6
2025-05-06 17:00:45.114178,-900,-1869.0,7
2025-05-06 17:00:45.355997,-800,-1846.0,8
2025-05-06 17:00:45.694691,-600,-1607.0,9
2025-05-06 17:00:45.938614,-600,-1664.0,10
2025-05-06 17:00:46.184011,-600,-1799.0,11
2025-05-06 17:00:46.426583,-600,-1683.0,12
2025-05-06 17:00:46.677059,-600,-1489.0,13
2025-05-06 17:00:46.925515,-600,-1397.0,14
2025-05-06 17:00:47.171090,-600,-1260.0,15
2025-05-06 17:00:47.408576,-500,-1132.0,16
2025-05-06 17:00:47.644781,-500,-1078.0,17
2025-05-06 17:00:47.886003,-400,-1009.0,18
2025-05-06 17:00:48.135158,-300,-955.0,19
2025-05-06 17:00:48.365347,-200,-1001.0,20
2025-05-06 17:00:48.606837,-300,-912.0,21
2025-05-06 17:00:48.855537,-300,-955.0,22
2025-05-06 17:00:49.104016,-300,-888.0,23
2025-05-06 17:00:49.346106,-400,-877.0,24
2025-05-06 17:00:49.588073,-200,-810.0,25
2025-05-06 17:00:56.471530,-200,-740.0,26
2025-05-06 17:00:56.703354,-100,-683.0,27
2025-05-06 17:00:56.939683,-100,-717.0,28
2025-05-06 17:00:57.167050,-100,-578.0,29
2025-05-06 17:00:57.399899,-100,-484.0,30
2025-05-06 17:00:57.628716,-100,-478.0,31
2025-05-06 17:00:57.847798,-100,-500.0,32
2025-05-06 17:00:58.071722,-100,-435.0,33
2025-05-06 17:00:58.298485,-100,-383.0,34
2025-05-06 17:00:58.632180,-100,-449.0,35
2025-05-06 17:00:58.861314,0.3598820540540541,-425.9964011794595,36
2025-05-06 17:00:59.097833,0.3660234,-438.98208213578187,37
2025-05-06 17:00:59.328748,0.3775619449541284,-350.94601605840455,38
2025-05-06 17:00:59.562909,0.38576302803738316,-349.8947040955286,39
