
time,best_of_gen,average,gen
2025-05-06 15:29:57.324237,-1200,-2218.0,1
2025-05-06 15:29:57.559210,-1000,-2088.0,2
2025-05-06 15:29:57.799053,-1000,-2117.0,3
2025-05-06 15:29:58.040454,-1000,-1985.0,4
2025-05-06 15:29:58.274959,-1000,-2003.0,5
2025-05-06 15:29:58.515398,-1000,-1973.0,6
2025-05-06 15:29:58.755940,-1000,-1949.0,7
2025-05-06 15:29:59.002111,-1000,-1910.0,8
2025-05-06 15:29:59.341001,-900,-1826.0,9
2025-05-06 15:29:59.582273,-1000,-1755.0,10
2025-05-06 15:29:59.825947,-700,-1568.0,11
2025-05-06 15:30:00.065384,-700,-1537.0,12
2025-05-06 15:30:00.308902,-600,-1453.0,13
2025-05-06 15:30:00.550119,-500,-1306.0,14
2025-05-06 15:30:00.789957,-500,-1229.0,15
2025-05-06 15:30:01.030184,-500,-1142.0,16
2025-05-06 15:30:01.273075,-200,-1023.0,17
2025-05-06 15:30:01.516469,-300,-1014.0,18
2025-05-06 15:30:01.758003,-300,-1004.0,19
2025-05-06 15:30:01.996032,-300,-841.0,20
2025-05-06 15:30:02.238187,-300,-712.0,21
2025-05-06 15:30:02.488791,-100,-757.0,22
2025-05-06 15:30:02.735163,-200,-672.0,23
2025-05-06 15:30:02.971566,-200,-640.0,24
2025-05-06 15:30:03.202272,-100,-613.0,25
2025-05-06 15:30:10.117443,-100,-577.0,26
2025-05-06 15:30:10.352428,0.3424411785714286,-494.99657558821434,27
2025-05-06 15:30:10.585740,-100,-541.0,28
2025-05-06 15:30:10.822045,0.36495611009174317,-453.9827479529372,29
2025-05-06 15:30:11.063331,0.3530010990990991,-377.9623655765356,30
2025-05-06 15:30:11.308305,0.3530010990990991,-385.96202311755656,31
2025-05-06 15:30:11.547994,0.3552556607142857,-368.93854226217513,32
2025-05-06 15:30:11.792814,0.3632442385321101,-394.9175165468112,33
2025-05-06 15:30:12.030035,0.3647787889908256,-271.89990801607297,34
2025-05-06 15:30:12.375166,0.37393,-352.8713213411848,35
2025-05-06 15:30:12.637165,0.3662510091743119,-389.874181715528,36
2025-05-06 15:30:12.879327,0.3693836330275229,-323.86618859246613,37
2025-05-06 15:30:13.117588,0.38276835849056606,-302.8426315216434,38
2025-05-06 15:30:13.363104,0.3831558679245283,-315.8373227707866,39
2025-05-06 15:30:13.606244,0.3879125283018868,-311.8567816803142,40
2025-05-06 15:30:13.846727,0.3879125283018868,-391.8704656061324,41
2025-05-06 15:30:14.082889,0.3879125283018868,-293.813774288278,42
2025-05-06 15:30:14.323651,0.39113839999999994,-273.8114014324693,43
2025-05-06 15:30:14.564760,0.39339110476190475,-369.824685366203,44
2025-05-06 15:30:14.812802,0.39535424761904764,-354.83872176856363,45
2025-05-06 15:30:15.057208,0.40009324999999996,-400.8724958749094,46
2025-05-06 15:30:15.300832,0.4022402692307692,-332.8282192512197,47
2025-05-06 15:30:15.543957,0.4028201730769231,-302.81025897114347,48
2025-05-06 15:30:15.786013,0.40369773076923077,-296.7844938630564,49
2025-05-06 15:30:16.021025,0.40417305769230766,-319.79117993325275,50
2025-05-06 15:30:16.259535,0.40417305769230766,-336.8309844660522,51
2025-05-06 15:30:23.126865,0.40417305769230766,-369.83076637468866,52
2025-05-06 15:30:23.361736,0.40417305769230766,-325.80636570027576,53
2025-05-06 15:30:23.596322,0.40723592233009714,-319.8102128358866,54
2025-05-06 15:30:23.832516,0.40835295145631073,-270.76552203638903,55
2025-05-06 15:30:24.068539,0.4121812352941176,-393.8176966348838,56
2025-05-06 15:30:24.306558,0.4121812352941176,-378.8171749184097,57
2025-05-06 15:30:24.548075,0.41257382352941174,-286.7921209775611,58
2025-05-06 15:30:24.893630,0.41257382352941174,-352.8118830033444,59
