time,best_of_gen,average,TRAINED,gen
1750807663.147038,0.8213235,-422.58283090892445,True,3438
1750807663.868667,0.8213235,-453.55169898203064,False,3439
1750807664.550574,0.8213235,-433.5983476733602,False,3440
1750807665.2695065,0.8213235,-521.65504413,False,3441
1750807665.9497657,0.8213235,-534.679683835,False,3442
1750807666.6441627,0.8213235,-445.60643972194447,False,3443
1750807667.2850819,0.8213235,-381.515419135,False,3444
1750807667.9749105,0.8213235,-378.548272075,False,3445
1750807668.6817117,0.8213235,-596.6796838349999,False,3446
1750807669.3857403,0.8213235,-504.7052838463431,False,3447
1750807670.079915,0.8213235,-483.62446883854625,False,3448
1750807670.767501,0.8213235,-498.6468324370588,False,3449
1750807671.3979297,0.8213235,-388.5577597357033,False,3450
1750807672.0831797,0.8213235,-491.613977955,False,3451
1750807672.7528143,0.8213235,-474.6309678733333,False,3452
1750807673.4163342,0.8213235,-505.58933825,False,3453
1750807674.07106,0.8213235,-509.63861766,False,3454
1750807674.7209342,0.8213235,-481.57291177999997,False,3455
1750807675.3614163,0.8213235,-428.54961354131575,False,3456
1750807676.0028605,0.8213235,-420.55648530999997,False,3457
1750807676.6398847,0.8213235,-438.5739158487838,False,3458
1750807677.2801528,0.8213235,-429.5816301314085,False,3459
1750807677.9216464,0.8213235,-398.5737333985616,False,3460
1750807678.7252681,0.8213235,-425.56587103229435,False,3461
1750807679.3826573,0.8213235,-494.6305767634783,False,3462
1750807680.0925403,0.8213235,-617.6887336891095,False,3463
1750807687.4872808,0.8213235,-470.66379700225355,True,3464
1750807688.2231867,0.8213235,-567.6566586340803,False,3465
1750807688.9351058,0.8213235,-435.630404425,False,3466
1750807689.6131623,0.8213235,-361.5570953691365,False,3467
1750807690.301387,0.8213235,-473.5738992941892,False,3468
1750807690.980619,0.8213235,-491.581125015,False,3469
1750807691.6386988,0.8213235,-450.55648530999997,False,3470
1750807692.3216884,0.8213235,-485.564698545,False,3471
1750807693.0114589,0.8213235,-492.613977955,False,3472
1750807693.711569,0.8213235,-541.648528489,False,3473
1750807694.3549051,0.8213235,-465.581125015,False,3474
1750807695.0827954,0.8213235,-508.64825246752474,False,3475
1750807695.7574246,0.8213235,-488.63092419971827,False,3476
1750807696.4624686,0.8213235,-553.6389631784285,False,3477
1750807697.1077814,0.8213235,-464.57291177999997,False,3478
1750807697.800831,0.8213235,-500.6478974593333,False,3479
1750807698.4756954,0.8213235,-494.68018512496275,False,3480
1750807699.1512465,0.8213235,-552.6397731383686,False,3481
1750807699.8353639,0.8213235,-560.6476701662273,False,3482
1750807700.5029862,0.8213235,-492.6060866104285,False,3483
1750807701.1634724,0.8213235,-492.61427703485714,False,3484
1750807701.83858,0.8213235,-492.613977955,False,3485
1750807702.5122786,0.8213235,-486.63861766,False,3486
1750807703.3470802,0.8213235,-489.60576472,False,3487
1750807704.0178728,0.8213235,-506.6063953086111,False,3488
1750807704.702851,0.8213235,-451.599960044886,False,3489
1750807711.9508467,0.8213235,-375.5091081285091,True,3490
1750807712.673873,0.8213235,-509.6319085838461,False,3491
1750807713.3954387,0.8213235,-538.6714705999999,False,3492
1750807714.0959373,0.8213235,-466.60576472,False,3493
1750807714.7616036,0.8213235,-379.531845605,False,3494
1750807715.4712906,0.8213235,-504.6057647199999,False,3495
1750807716.161609,0.8213235,-519.62219119,False,3496
1750807716.87125,0.8213235,-456.6555738466901,False,3497
1750807717.5386457,0.8213235,-483.58112501499994,False,3498
1750807718.277979,0.8213235,-571.6719212637323,False,3499
1750807718.9427693,0.8213235,-412.6307508182857,False,3500
1750807719.626854,0.8213235,-503.58933825,False,3501
1750807720.3218436,0.8213235,-623.6892826273377,False,3502
1750807720.9964085,0.8213235,-500.63075892028576,False,3503
1750807721.6804342,0.8213235,-513.646831085,False,3504
1750807722.3761754,0.8213235,-501.67177416785717,False,3505
1750807723.0521374,0.8213235,-491.66512800092283,False,3506
1750807723.7370346,0.8213235,-457.63199054556964,False,3507
1750807724.39311,0.8213235,-459.61481026644867,False,3508
1750807725.1018648,0.8213235,-592.6969528708696,False,3509
1750807725.7351558,0.8213235,-453.63943102924657,False,3510
1750807726.3891833,0.8213235,-392.5484149473913,False,3511
1750807727.0607693,0.8213235,-420.58933825,False,3512
1750807727.867892,0.8213235,-458.581125015,False,3513
1750807728.5529747,0.8213235,-467.58352022824505,False,3514
1750807729.264007,0.8213235,-521.6635524899999,False,3515
1750807736.5515873,0.8213235,-494.66325736500005,True,3516
1750807737.2536445,0.8213235,-498.630404425,False,3517
1750807737.92896,0.8213235,-414.564698545,False,3518
1750807738.6160076,0.8213235,-476.5729117799999,False,3519
1750807739.309599,0.8213235,-489.62219118999997,False,3520
1750807740.053716,0.8213235,-529.66423981,False,3521
1750807740.757998,0.8213235,-504.646830895,False,3522
1750807741.4432538,0.8213235,-520.630404425,False,3523
1750807742.1478794,0.8213235,-523.679683835,False,3524
1750807742.8521178,0.8213235,-501.6252089209982,False,3525
1750807743.5614836,0.8213235,-407.5980244335211,False,3526
1750807744.2335434,0.8213235,-427.58933825,False,3527
1750807744.9369426,0.8213235,-552.6550441299999,False,3528
1750807745.6106267,0.8213235,-456.581125015,False,3529
1750807746.2727141,0.8213235,-465.5741674092105,False,3530
1750807746.9703798,0.8213235,-501.62505044721183,False,3531
1750807747.6470056,0.8213235,-487.6472784677465,False,3532
1750807748.330212,0.8213235,-465.60576472,False,3533
1750807749.0053885,0.8213235,-492.613977955,False,3534
1750807749.7143319,0.8213383823529412,-611.6714704511764,False,3535
1750807750.414475,0.8213383823529412,-537.6961095608823,False,3536
1750807751.07757,0.8213383823529412,-427.55685439515133,False,3537
1750807751.7367287,0.8213383823529412,-416.56605234868863,False,3538
1750807752.4291832,0.8213383823529412,-505.6139721508823,False,3539
1750807753.2195303,0.8213383823529412,-345.50881239383096,False,3540
1750807753.8999665,0.8213383823529412,-498.613970960294,False,3541
1750807754.6197278,0.8213383823529412,-600.6878914147059,False,3542
1750807762.1669178,0.8213383823529412,-546.6400275930228,True,3543
1750807762.945104,0.8213383823529412,-544.6808848640558,False,3544
1750807763.674821,0.8213383823529412,-461.6386111117647,False,3545
1750807764.4169586,0.8213383823529412,-479.6483844092626,False,3546
1750807765.1827595,0.8213383823529412,-535.681268945844,False,3547
1750807765.894294,0.8213383823529412,-455.6071596814194,False,3548
1750807766.6254523,0.8213383823529412,-474.6221843441176,False,3549
1750807767.3489776,0.8213383823529412,-521.5811174249999,False,3550
1750807768.0556176,0.8213383823529412,-526.6342223504294,False,3551
1750807768.777829,0.8213383823529412,-443.6240149812529,False,3552
1750807769.4925685,0.8213383823529412,-447.63272916313696,False,3553
1750807770.2018325,0.8213383823529412,-444.57342092725344,False,3554
1750807770.869635,0.8213383823529412,-376.5676495704346,False,3555
1750807771.540813,0.8213383823529412,-405.5663099305435,False,3556
1750807772.2443826,0.8213383823529412,-512.6550378794117,False,3557
1750807772.9508033,0.8213383823529412,-514.630397727941,False,3558
1750807773.6358545,0.8213383823529412,-522.6386111117646,False,3559
1750807774.2965996,0.8213383823529412,-396.5482638897058,False,3560
1750807774.9817014,0.8213383823529412,-442.62218434411756,False,3561
1750807775.6579015,0.8213383823529412,-428.58933080882343,False,3562
1750807776.3161829,0.8213383823529412,-459.5814517736806,False,3563
1750807777.0049758,0.8213383823529412,-408.54859823838655,False,3564
1750807777.6876097,0.8213383823529412,-540.6393923432594,False,3565
1750807778.353802,0.8213383823529412,-416.581117425,False,3566
1750807779.0386791,0.8213383823529412,-539.6221843441176,False,3567
1750807779.8643496,0.8213383823529412,-458.5825813239516,False,3568
1750807780.5305777,0.8213383823529412,-497.58933080882343,False,3569
1750807788.071977,0.8213383823529412,-438.613970960294,True,3570
1750807788.804928,0.8213383823529412,-454.6057575764705,False,3571
1750807789.5717785,0.8213383823529412,-525.6481485883163,False,3572
1750807790.3366473,0.8213383823529412,-574.6820326539745,False,3573
1750807791.088932,0.8213383823529412,-495.6505168172305,False,3574
1750807791.7495039,0.8213383823529412,-392.56062218353986,False,3575
1750807792.4891167,0.8213383823529412,-522.6658935140755,False,3576
1750807793.2054212,0.8213383823529412,-526.6880719118627,False,3577
1750807793.9041317,0.8213383823529412,-470.63129151788183,False,3578
1750807794.5735114,0.8213383823529412,-488.57343795018164,False,3579
1750807795.3038533,0.8213383823529412,-569.6714646470588,False,3580
1750807795.9940016,0.8213383823529412,-459.62425416936065,False,3581
1750807796.7069273,0.8213383823529412,-465.57410338095883,False,3582
1750807797.404395,0.8213383823529412,-551.6468244955881,False,3583
1750807798.0698104,0.8213383823529412,-370.54826388970577,False,3584
1750807798.760728,0.8213383823529412,-490.63057893292404,False,3585
1750807799.4633079,0.8213383823529412,-527.6308615106379,False,3586
1750807800.143243,0.8213383823529412,-485.61449516201975,False,3587
1750807800.829491,0.8213383823529412,-508.6387976548678,False,3588
1750807801.4962466,0.8213383823529412,-436.5814704725149,False,3589
1750807802.1624498,0.8213383823529412,-397.5484454486104,False,3590
1750807802.8534873,0.8213383823529412,-538.664188023275,False,3591
1750807803.5209384,0.8213383823529412,-455.54826388970577,False,3592
1750807804.1925237,0.8213383823529412,-454.597544192647,False,3593
1750807805.0147,0.8213383823529412,-448.57290404117634,False,3594
1750807805.6808994,0.8213383823529412,-416.58982424757664,False,3595
1750807813.0566463,0.8213383823529412,-395.5564772735293,True,3596
1750807813.746785,0.8213383823529412,-439.5893308088235,False,3597
1750807814.4799733,0.8213383823529412,-532.6468244955881,False,3598
1750807815.2249866,0.8213383823529412,-630.7125315661764,False,3599
1750807815.9449894,0.8213383823529412,-531.6468244955881,False,3600
1750807816.6550226,0.8213383823529412,-505.59113792160076,False,3601
1750807817.3813484,0.8213383823529412,-508.63108049130244,False,3602
1750807818.0635157,0.8213383823529412,-449.565545915423,False,3603
1750807818.79995,0.8213383823529412,-436.6307730931932,False,3604
1750807819.5026765,0.8213383823529412,-516.6632512632352,False,3605
1750807820.1992333,0.8213383823529412,-497.6152717739626,False,3606
1750807820.93359,0.8213383823529412,-599.7125315661764,False,3607
1750807821.6392262,0.8213383823529412,-417.6566885794588,False,3608
1750807822.3173392,0.8213383823529412,-515.6081174874411,False,3609
1750807822.9892511,0.8213383823529412,-426.5821400306073,False,3610
1750807823.6621168,0.8213383823529412,-458.5825327075414,False,3611
1750807824.3245707,0.8213383823529412,-431.5732349472856,False,3612
1750807824.9981477,0.8213383823529412,-427.57290404117634,False,3613
1750807825.7028658,0.8213383823529412,-502.6229898717767,False,3614
1750807826.3950539,0.8213383823529412,-491.63861111176465,False,3615
1750807827.1442225,0.8213383823529412,-570.7227385015042,False,3616
1750807827.840521,0.8213383823529412,-479.6645653072067,False,3617
1750807828.5427494,0.8213383823529412,-559.6167336849619,False,3618
1750807829.243421,0.8213383823529412,-587.6722639575537,False,3619
1750807830.0934792,0.8213383823529412,-465.656197308777,False,3620
1750807830.7997375,0.8213383823529412,-482.6315735672431,False,3621
1750807831.5000582,0.8213383823529412,-473.5993162483052,False,3622
1750807839.1558242,0.8213383823529412,-540.630397727941,True,3623
1750807839.8992405,0.8213383823529412,-531.6400437853317,False,3624
1750807840.5823698,0.8213383823529412,-453.5811174249999,False,3625
1750807841.336892,0.8213383823529412,-441.6303977279411,False,3626
1750807842.0748625,0.8213383823529412,-450.5988500752468,False,3627
1750807842.7857401,0.8213383823529412,-435.6057575764705,False,3628
1750807843.4654787,0.8213383823529412,-406.55647727352937,False,3629
1750807844.1736453,0.8213383823529412,-482.57452803217944,False,3630
1750807844.9086318,0.8213383823529412,-512.630397727941,False,3631
1750807845.598563,0.8213383823529412,-506.6303977279411,False,3632
1750807846.2994146,0.8213383823529412,-398.55647727352937,False,3633
1750807847.0139616,0.8213383823529412,-469.5985302532518,False,3634
1750807847.7274365,0.8213383823529412,-428.59092338702084,False,3635
1750807848.4456644,0.8213383823529412,-497.6552227632352,False,3636
1750807849.1107028,0.8213383823529412,-510.62320685669926,False,3637
1750807849.819872,0.8213383823529412,-536.6386111117646,False,3638
1750807850.5165708,0.8213383823529412,-445.613970960294,False,3639
1750807851.1955473,0.8213383823529412,-454.55647727352937,False,3640
1750807851.8938508,0.8213383823529412,-496.6303977279411,False,3641
1750807852.5975938,0.8213383823529412,-497.6226244499129,False,3642
1750807853.3211336,0.8213383823529412,-510.597544192647,False,3643
1750807853.9966462,0.8213383823529412,-320.48255681911763,False,3644
1750807854.6604943,0.8213383823529412,-427.5318371220588,False,3645
1750807855.4648259,0.8213383823529412,-334.45110139148966,False,3646
1750807856.1333992,0.8213383823529412,-417.5482638897058,False,3647
1750807856.8477182,0.8213383823529412,-504.6057575764705,False,3648
1750807864.2909608,0.8213383823529412,-515.6468244955881,True,3649
1750807865.0571218,0.8213383823529412,-468.6069293341588,False,3650
1750807865.8116267,0.8213383823529412,-545.6068480655238,False,3651
1750807866.5996952,0.8213383823529412,-528.6468244955881,False,3652
1750807867.3633394,0.8213383823529412,-562.6397050230548,False,3653
1750807868.1507626,0.8213383823529412,-551.6143260878318,False,3654
1750807868.8426862,0.8213383823529412,-477.58225853015676,False,3655
1750807869.5474427,0.8213383823529412,-421.56469065735286,False,3656
1750807870.2796147,0.8213383823529412,-514.6221843441176,False,3657
1750807871.0283716,0.8213383823529412,-591.7125315661764,False,3658
1750807871.7408912,0.8213383823529412,-558.7289583338235,False,3659
1750807872.415655,0.8213383823529412,-380.55094364931176,False,3660
1750807873.13079,0.8213383823529412,-530.6633889551747,False,3661
1750807873.837226,0.8213383823529412,-479.63183903476914,False,3662
1750807874.5497913,0.8213383823529412,-567.6717948283108,False,3663
1750807875.2516954,0.8213383823529412,-450.6077640913463,False,3664
1750807875.9276366,0.8213383823529412,-404.5402398801406,False,3665
1750807876.6073294,0.8213383823529412,-417.5658798774922,False,3666
1750807877.3176599,0.8213383823529412,-511.6084821240128,False,3667
1750807878.0020783,0.8213383823529412,-516.597544192647,False,3668
1750807878.6821885,0.8213383823529412,-466.6057575764705,False,3669
1750807879.3686273,0.8213383823529412,-493.58933080882343,False,3670
1750807880.059598,0.8213383823529412,-524.6555295071789,False,3671
1750807880.926998,0.8213383823529412,-591.6721280575489,False,3672
1750807881.6359713,0.8213383823529412,-525.6796780308823,False,3673
1750807882.3388786,0.8213383823529412,-524.6307545380504,False,3674
1750807889.7285962,0.8213383823529412,-587.6796780308823,True,3675
1750807890.5035956,0.8213383823529412,-544.664798447995,False,3676
1750807891.3370361,0.8213383823529412,-562.721073842252,False,3677
1750807892.0389998,0.8213383823529412,-420.598894151683,False,3678
1750807892.7977042,0.8213383823529412,-544.6714646470588,False,3679
1750807893.5375896,0.8213383823529412,-583.6394261654511,False,3680
1750807894.2071269,0.8213383823529412,-351.56579500784306,False,3681
1750807894.990035,0.8213383823529412,-480.57305838239125,False,3682
1750807895.6606753,0.8213383823529412,-441.5400505058822,False,3683
1750807896.3166425,0.8213383823529412,-366.49077020294106,False,3684
1750807896.994826,0.8213383823529412,-429.55647727352937,False,3685
1750807897.7017593,0.8213383823529412,-519.6303977279412,False,3686
1750807898.396701,0.8213383823529412,-541.6226949321665,False,3687
1750807899.0504444,0.8213383823529412,-340.5238070484356,False,3688
1750807899.7235615,0.8213383823529412,-447.57290404117646,False,3689
1750807900.4136505,0.8213383823529412,-545.597544192647,False,3690
1750807901.1022973,0.8213383823529412,-513.6386111117647,False,3691
1750807901.7852466,0.8213383823529412,-567.6232760132744,False,3692
1750807902.5228965,0.8213383823529412,-510.69610479852935,False,3693
1750807903.2265766,0.8213383823529412,-557.6571446596815,False,3694
1750807903.933538,0.8213383823529412,-517.6564487591991,False,3695
1750807904.64246,0.8213383823529412,-556.6647673510198,False,3696
1750807905.3344076,0.8213383823529412,-526.6062943191404,False,3697
1750807906.0077472,0.8213383823529412,-381.5404203715004,False,3698
1750807906.8505762,0.8213383823529412,-477.60715495457976,False,3699
1750807907.5919738,0.8213383823529412,-572.7130121925352,False,3700
1750807914.9807754,0.8213383823529412,-451.5989702001758,True,3701
1750807915.6919603,0.8213383823529412,-394.50736290455666,False,3702
1750807916.3773115,0.8213383823529412,-370.49898358676467,False,3703
1750807917.134291,0.8213383823529412,-487.6303977279411,False,3704
1750807917.8755329,0.8213383823529412,-503.613970960294,False,3705
1750807918.619553,0.8213383823529412,-477.5986579263372,False,3706
1750807919.3267422,0.8213383823529412,-449.56469065735286,False,3707
1750807920.034164,0.8213383823529412,-446.58933080882343,False,3708
1750807920.7426393,0.8213383823529412,-464.5759354189728,False,3709
1750807921.4879391,0.8213383823529412,-629.7059299432394,False,3710
1750807922.2140043,0.8213383823529412,-516.6295318017831,False,3711
1750807922.9264627,0.8213383823529412,-404.57617585219157,False,3712
1750807923.622044,0.8213383823529412,-428.5650471228907,False,3713
1750807924.32861,0.8213383823529412,-507.64719051626884,False,3714
1750807925.0705223,0.8213383823529412,-530.7045065838576,False,3715
1750807925.754633,0.8213383823529412,-469.6057575764706,False,3716
1750807926.440528,0.8213383823529412,-357.5330458745664,False,3717
1750807927.1241307,0.8213383823529412,-426.5819950669057,False,3718
1750807927.8272207,0.8213383823529412,-509.58933080882343,False,3719
1750807928.5251224,0.8213383823529412,-498.62218434411756,False,3720
1750807929.2338293,0.8213383823529412,-516.6221843441176,False,3721
1750807929.9145603,0.8213383823529412,-472.56537107268326,False,3722
1750807930.6078768,0.8213383823529412,-502.58125511693936,False,3723
1750807931.3027549,0.8213383823529412,-463.5894963758354,False,3724
1750807932.149999,0.8213383823529412,-445.5656169882034,False,3725
1750807932.860516,0.8213383823529412,-464.6057575764705,False,3726
1750807940.2734387,0.8213383823529412,-462.58951087525566,True,3727
1750807941.0200171,0.8213383823529412,-440.5822025392257,False,3728
1750807941.7638083,0.8213383823529412,-457.5564772735293,False,3729
1750807942.4852173,0.8213383823529412,-438.57290404117646,False,3730
1750807943.240199,0.8213383823529412,-487.63171432319314,False,3731
1750807943.9996023,0.8213383823529412,-502.6229670175302,False,3732
1750807944.7406695,0.8213383823529412,-453.5811174249999,False,3733
1750807945.4355013,0.8213383823529412,-386.52362373823524,False,3734
1750807946.190713,0.8213383823529412,-445.58226508162346,False,3735
1750807946.8843694,0.8213383823529412,-408.565449004738,False,3736
1750807947.5931392,0.8213383823529412,-455.5579217903399,False,3737
1750807948.359815,0.8213383823529412,-523.672621860749,False,3738
1750807949.0840285,0.8213383823529412,-488.61512817398426,False,3739
1750807949.789426,0.8213383823529412,-509.5978993373276,False,3740
1750807950.5006938,0.8213383823529412,-518.6143021409747,False,3741
1750807951.1987135,0.8213383823529412,-457.606788861894,False,3742
1750807951.911471,0.8213383823529412,-499.6399736856427,False,3743
1750807952.615137,0.8213383823529412,-462.6065735982366,False,3744
1750807953.3077886,0.8213383823529412,-394.57414540063803,False,3745
1750807954.0223253,0.8213383823529412,-503.6394316775059,False,3746
1750807954.7215595,0.8213383823529412,-491.59785366589904,False,3747
1750807955.4370594,0.8213383823529412,-521.6550378794117,False,3748
1750807956.156766,0.8213383823529412,-524.6550378794117,False,3749
1750807956.874786,0.8213383823529412,-536.6469959623103,False,3750
1750807957.7441046,0.8213383823529412,-471.613970960294,False,3751
1750807958.437626,0.8213383823529412,-520.6228302035794,False,3752
1750807959.1281037,0.8213383823529412,-386.56602074657053,False,3753
1750807966.7801673,0.8213383823529412,-495.613970960294,True,3754
1750807967.56855,0.8213383823529412,-508.6303977279411,False,3755
1750807968.3335254,0.8213383823529412,-565.6961047985293,False,3756
1750807969.1728106,0.8213383823529412,-546.705438879243,False,3757
1750807969.9146588,0.8213383823529412,-483.66405899525654,False,3758
1750807970.67778,0.8213383823529412,-433.5486232863384,False,3759
1750807971.3786156,0.8213383823529412,-441.5400505058822,False,3760
1750807972.1290894,0.8213383823529412,-435.5811174249999,False,3761
1750807972.7899065,0.8213383823529412,-304.4591245451547,False,3762
1750807973.526313,0.8213383823529412,-459.61444983679365,False,3763
1750807974.2168443,0.8213383823529412,-457.5665423698149,False,3764
1750807974.9660206,0.8213383823529412,-490.58933080882343,False,3765
1750807975.7185414,0.8213383823529412,-535.630397727941,False,3766
1750807976.4536653,0.8213383823529412,-535.6310815070424,False,3767
1750807977.1648095,0.8213383823529412,-470.62301418657125,False,3768
1750807977.8799918,0.8213383823529412,-549.6893814565728,False,3769
1750807978.5886776,0.8213383823529412,-531.6803161560947,False,3770
1750807979.2901711,0.8213383823529412,-477.62218434411756,False,3771
1750807979.9405594,0.8213383823529412,-367.54859396552945,False,3772
1750807980.6587877,0.8213383823529412,-514.6386111117646,False,3773
1750807981.3307312,0.8213383823529412,-467.613970960294,False,3774
1750807982.0310786,0.8213383823529412,-508.63861111176465,False,3775
1750807982.734752,0.8213383823529412,-566.6892122528151,False,3776
1750807983.616587,0.8213383823529412,-578.7046764181764,False,3777
1750807984.2950323,0.8213383823529412,-488.63079617848734,False,3778
1750807985.008295,0.8213383823529412,-481.63861111176465,False,3779
1750807992.386557,0.8213383823529412,-475.61432633297466,True,3780
1750807993.1653323,0.8213383823529412,-523.624778617563,False,3781
1750807993.9447074,0.8213383823529412,-534.630397727941,False,3782
1750807994.6965945,0.8213383823529412,-450.60627921184334,False,3783
1750807995.482013,0.8213383823529412,-533.6719838097658,False,3784
1750807996.2278616,0.8213383823529412,-534.6550378794117,False,3785
1750807996.999923,0.8213383823529412,-551.7133342105479,False,3786
1750807997.7581692,0.8213383823529412,-463.6395533054695,False,3787
1750807998.4835963,0.8213383823529412,-526.614146391364,False,3788
1750807999.2378178,0.8213383823529412,-549.6716400781286,False,3789
1750807999.9550304,0.8213383823529412,-469.6227003651243,False,3790
1750808000.718747,0.8213383823529412,-508.6399280430667,False,3791
1750808001.4161386,0.8213383823529412,-486.6057575764705,False,3792
1750808002.1315308,0.8213383823529412,-413.5811174249999,False,3793
1750808002.8359697,0.8213383823529412,-489.58933080882343,False,3794
1750808003.571961,0.8213383823529412,-494.63861111176465,False,3795
1750808004.3029447,0.8213383823529412,-527.6796780308823,False,3796
1750808005.0291007,0.8213383823529412,-467.6311971544841,False,3797
1750808005.7107525,0.8213383823529412,-360.5408603282,False,3798
1750808006.4563923,0.8213383823529412,-535.6550378794117,False,3799
1750808007.2005725,0.8213383823529412,-517.6832427645047,False,3800
1750808007.9274704,0.8213383823529412,-553.6478607756784,False,3801
1750808008.6527605,0.8213383823529412,-571.6632512632352,False,3802
1750808009.5201395,0.8213383823529412,-486.5898188157456,False,3803
1750808010.2249975,0.8213383823529412,-498.59754419264704,False,3804
1750808010.9533901,0.8213383823529412,-451.5909627989762,False,3805
1750808018.3790805,0.8213383823529412,-560.649067020348,True,3806
1750808019.1457262,0.8213383823529412,-537.6313120258187,False,3807
1750808019.8930051,0.8213383823529412,-438.57303048963763,False,3808
1750808020.657912,0.8213383823529412,-584.630397727941,False,3809
1750808021.4326444,0.8213383823529412,-525.6470163701364,False,3810
1750808022.2362335,0.8213383823529412,-596.6572767089255,False,3811
1750808023.0095048,0.8213383823529412,-513.6311098101829,False,3812
1750808023.8205245,0.8213383823529412,-564.6796780308823,False,3813
1750808024.5678325,0.8213383823529412,-494.6476221394117,False,3814
1750808025.31413,0.8213383823529412,-493.61414191919,False,3815
1750808026.050399,0.8213383823529412,-501.6632512632352,False,3816
1750808026.8064678,0.8213383823529412,-558.7377685703594,False,3817
1750808027.5584476,0.8213383823529412,-654.7383046542706,False,3818
1750808028.275349,0.8213383823529412,-493.66453176774024,False,3819
1750808028.9764931,0.8213383823529412,-505.5976949105285,False,3820
1750808029.7023268,0.8213383823529412,-475.62539567998255,False,3821
1750808030.461462,0.8213383823529412,-590.6550378794117,False,3822
1750808031.2278607,0.8213383823529412,-582.7149015545237,False,3823
1750808031.9477313,0.8213383823529412,-550.7231948822416,False,3824
1750808032.6905851,0.8213383823529412,-430.677183490592,False,3825
1750808033.4124389,0.8213383823529412,-488.6350339281291,False,3826
1750808034.121145,0.8213383823529412,-452.61688638427165,False,3827
1750808034.8345885,0.8213383823529412,-498.64718585222073,False,3828
1750808035.700548,0.8213383823529412,-458.63385320920116,False,3829
1750808036.4225523,0.8213383823529412,-527.597544192647,False,3830
1750808037.161332,0.8213383823529412,-512.6065983668693,False,3831
1750808044.5982983,0.8213383823529412,-526.6476621248911,True,3832
1750808045.3648798,0.8213383823529412,-550.6386111117646,False,3833
1750808046.1172528,0.8213383823529412,-445.58178440382346,False,3834
1750808046.9068615,0.8213383823529412,-534.6550378794117,False,3835
1750808047.686317,0.8213383823529412,-476.6230683972562,False,3836
1750808048.4801342,0.8213383823529412,-501.6406565834978,False,3837
1750808049.2526937,0.8213383823529412,-483.63086990359557,False,3838
1750808050.0051367,0.8213383823529412,-478.59932191760544,False,3839
1750808050.7330077,0.8213383823529412,-528.597544192647,False,3840
1750808051.4667618,0.8213383823529412,-450.57290404117634,False,3841
1750808052.2251759,0.8213383823529412,-559.6390801307994,False,3842
1750808052.989618,0.8213383823529412,-533.6303984979411,False,3843
1750808053.7591975,0.8213383823529412,-497.63929912253263,False,3844
1750808054.4602168,0.8213383823529412,-413.59120929565955,False,3845
1750808055.198248,0.8213383823529412,-546.6556759265686,False,3846
1750808055.9482784,0.8213383823529412,-471.6155832319657,False,3847
1750808056.6461854,0.8213383823529412,-417.5653274206208,False,3848
1750808057.3693252,0.8213383823529412,-470.613970960294,False,3849
1750808058.1018908,0.8213383823529412,-530.6558149429612,False,3850
1750808058.791047,0.8213383823529412,-381.55711328985285,False,3851
1750808059.5069244,0.8213383823529412,-504.613970960294,False,3852
1750808060.2035344,0.8213383823529412,-387.581117425,False,3853
1750808060.951875,0.8213383823529412,-521.6486970741669,False,3854
1750808061.6733015,0.8213383823529412,-423.58979015123856,False,3855
1750808062.4944217,0.8213383823529412,-383.5401989317348,False,3856
1750808063.2038693,0.8213383823529412,-502.597544192647,False,3857
1750808070.7158723,0.8213383823529412,-550.6550378794117,True,3858
1750808071.5263407,0.8213383823529412,-486.6149329119554,False,3859
1750808072.270826,0.8213383823529412,-475.613970960294,False,3860
1750808073.025385,0.8213383823529412,-404.575049886791,False,3861
1750808073.78848,0.8213383823529412,-445.56469065735286,False,3862
1750808074.530172,0.8213383823529412,-545.6313043871701,False,3863
1750808075.3612988,0.8213383823529412,-585.7211102190963,False,3864
1750808076.1360574,0.8213383823529412,-510.65820540698587,False,3865
1750808076.892462,0.8213383823529412,-468.61556844423217,False,3866
1750808077.6454399,0.8213383823529412,-549.6634303928558,False,3867
1750808078.4020367,0.8213383823529412,-478.64682449558813,False,3868
1750808079.1473396,0.8213383823529412,-531.6559587802623,False,3869
1750808079.91911,0.8213383823529412,-528.6471340908404,False,3870
1750808080.6568377,0.8213383823529412,-525.6900621898196,False,3871
1750808081.3600628,0.8213383823529412,-440.59922398525225,False,3872
1750808082.0819206,0.8213383823529412,-498.61458491995086,False,3873
1750808082.8088455,0.8213383823529412,-532.6307870311932,False,3874
1750808083.5280921,0.8213383823529412,-498.61471236108395,False,3875
1750808084.2656648,0.8213383823529412,-491.6552250843946,False,3876
1750808085.002885,0.8213383823529412,-507.70450538211844,False,3877
1750808085.717222,0.8213383823529412,-484.68823118815004,False,3878
1750808086.46147,0.8213383823529412,-464.62255239872115,False,3879
1750808087.188459,0.8213383823529412,-464.6241839234301,False,3880
1750808087.891485,0.8213383823529412,-495.5681719026499,False,3881
1750808088.7887642,0.8213383823529412,-495.62323929300777,False,3882
1750808089.4758759,0.8213383823529412,-469.58209957095687,False,3883
1750808096.8955798,0.8213383823529412,-474.6145005259908,True,3884
1750808097.655436,0.8213383823529412,-419.55808542960006,False,3885
1750808098.432929,0.8213383823529412,-437.58933080882343,False,3886
1750808099.1948044,0.8213383823529412,-444.58180031882347,False,3887
1750808099.9715116,0.8213383823529412,-471.64016947256243,False,3888
1750808100.797139,0.8213383823529412,-542.6468244955881,False,3889
1750808101.5760355,0.8213383823529412,-460.6144448539767,False,3890
